inat_taxon_id,species,photos,rho_primary,rho_flower12_descriptive,rho_background12_descriptive,rho_observer_pair_exclusion,rho_calendar_quarter_stratification,rho_matched_background_differential,maximum_direct_check_error,direct_checks,n_classifiable,D,second_fraction,primary_second_ge_0_10,sensitivity_second_ge_0_20,reserve_photo_rows,reserve_maximum_span_km_all_fixed_photos,reserve_log1p_span,D_unbiased
280392,Dyssodia tagetiflora,85,-0.0500160487184346,0.0092036330071539,-0.0852754275200116,-0.0503317274115972,-0.0500160487184346,0.0833478862089561,1.3877787807814457e-17,7,85,0.0,0.0,False,False,100,1101.1183527672222,7.004989382101465,0.0
56174,Echium vulgare,65,0.1414423728335309,0.0865537940622034,0.1524367444718237,0.1414423728335309,0.1414423728335309,-0.0741392850835426,2.775557561562892e-17,7,65,0.0596449704142012,0.0307692307692307,False,False,100,19958.280478017543,9.901449501020188,0.06057692307692309
152133,Elephantopus tomentosus,52,-0.0085047204404619,0.0703745514664304,0.0595596169656976,-0.0085047204404619,-0.0085047204404619,0.0495513245673287,1.3877787807814457e-17,7,52,0.1087278106508875,0.0576923076923076,False,False,100,13835.87794330535,9.535092621593067,0.11085972850678727
82688,Erica arborea,52,-0.0638763581464273,-0.062600163892122,-0.024438511856444,-0.0638763581464273,-0.0638763581464273,-0.0461135608860777,1.3877787807814457e-17,7,52,0.1420118343195264,0.0769230769230769,False,False,100,19920.48886483577,9.89955427055616,0.14479638009049753
162431,Erica tetralix,49,0.1303746544623742,0.1160283343619991,0.0920247278216769,0.1297853670320995,0.1303746544623742,0.020384810769153,3.469446951953614e-18,7,49,0.6364014993752602,0.4081632653061224,True,True,100,2870.161944006494,7.96247208535941,0.6496598639455782
60955,Ericameria ericoides,45,-0.0417486143103309,0.0037545434108434,-0.0379626399522348,-0.0393607057478616,-0.0417486143103309,0.0087960378275948,2.775557561562892e-17,7,45,0.1619753086419753,0.0888888888888888,False,False,100,643.576302083825,6.468593204950996,0.16565656565656564
117309,Erigenia bulbosa,63,0.0149486509580834,0.0312998942951359,0.1998048280479483,0.0152214364324852,0.0149486509580834,-0.1821796080829335,2.775557561562892e-17,7,63,0.0,0.0,False,False,100,1644.584677375009,7.405851027025957,0.0
76897,Erigeron annuus,80,0.0029873026474539,-0.0386774765225477,-0.0449052244694546,0.0029873026474539,0.0029873026474539,0.0330272784064178,6.938893903907228e-18,7,80,0.0,0.0,False,False,100,13238.7242048867,9.490976998827419,0.0
59752,Erigeron divergens,84,0.0291418191402307,0.0219971005301883,0.0059772720815963,0.0275622959595347,0.0291418191402307,0.0270714764357548,1.3877787807814457e-17,7,84,0.0918367346938776,0.0238095238095238,False,False,100,3681.516229095543,8.21135155541344,0.09294320137693636
50878,Erigeron glaucus,52,0.0642793034694187,0.0167067771522003,-0.0342984482361395,0.0642793034694187,0.0642793034694187,0.0861765365336796,3.469446951953614e-18,7,52,0.3616863905325445,0.0961538461538461,False,False,100,8958.79421270078,9.100502538372721,0.36877828054298656
59753,Erigeron pulchellus,77,-0.0328907951535754,0.0041496414984628,0.2581212325157086,-0.0328907951535754,-0.0328907951535754,-0.2193381200282464,1.3877787807814457e-17,7,77,0.1673132062742452,0.0779220779220779,False,False,100,2197.3631735497665,7.695468350409269,0.16951469583048526
131153,Erigeron quercifolius,78,0.1623615687714987,0.1198637853752819,0.010849741643948,0.1619133099903677,0.1623615687714987,0.0369089407413613,1.3877787807814457e-17,7,78,0.0746219592373438,0.0256410256410256,False,False,100,1401.144046685096,7.245757806029384,0.07559107559107554
84732,Erigeron speciosus,59,-0.018139374104789,-0.0289585467297864,0.0393135200805643,-0.0213678032937112,-0.018139374104789,-0.0813110872052781,1.3877787807814457e-17,7,59,0.4653835104854926,0.2033898305084746,True,True,100,9532.032611470795,9.162518163390988,0.4734073641145528
59243,Eriogonum wrightii,41,-0.1469022584913378,-0.1356620247146375,-0.1018261696316418,-0.1469022584913378,-0.1469022584913378,0.0306564493011716,3.469446951953614e-18,7,41,0.0939916716240334,0.024390243902439,False,False,100,1976.593005188941,7.589635730236961,0.09634146341463423
47687,Erodium cicutarium,46,0.122294366882711,0.1449561422734411,0.0122377251886965,0.122294366882711,0.122294366882711,0.1149619554799943,2.775557561562892e-17,7,46,0.5907372400756143,0.4347826086956521,True,True,100,19578.415027772688,9.882234039630681,0.6038647342995168
77069,Erysimum concinnum,55,-0.048005047481926,-0.0249436498757202,0.0342817626039647,-0.0472897057885863,-0.048005047481926,-0.0590814970966828,6.938893903907228e-18,7,55,0.1031404958677686,0.0545454545454545,False,False,100,247.89794583864466,5.517042956381052,0.10505050505050507
771851,Erythranthe bicolor,68,0.2068680721554028,0.197482635066964,0.062773225266132,0.2011650466634477,0.2068680721554028,0.0968869222342169,2.775557561562892e-17,7,68,0.0570934256055364,0.0294117647058823,False,False,100,586.3335869827769,6.375592949694171,0.057945566286216055
470643,Erythranthe guttata,60,0.019852717264692,-0.0024700997004231,0.0678957147833851,0.0199139748605749,0.019852717264692,-0.059132444509442,1.3877787807814457e-17,7,60,0.0,0.0,False,False,100,19247.236575647283,9.865174729059921,0.0
545973,Erythranthe nasuta,66,-0.098046934105121,-0.0186494270706828,0.0077564466524837,-0.0984685124402421,-0.098046934105121,0.005484198446113,1.3877787807814457e-17,7,66,0.086776859504132,0.0454545454545454,False,False,100,2307.4812546834346,7.744345121785608,0.08811188811188787
60496,Erythronium grandiflorum,60,0.0535485077179442,0.096946786833991,0.0716464510714371,0.054385149276674,0.0535485077179442,0.0212858236391343,6.938893903907228e-18,7,60,0.155,0.0666666666666666,False,False,100,2234.0626913345263,7.7120245564683865,0.1576271186440678
60505,Erythronium montanum,49,0.0316724556016661,0.0159654560137473,-0.0352850092838162,0.0316724556016661,0.0316724556016661,0.0396180003844123,2.775557561562892e-17,7,49,0.2149104539775095,0.1224489795918367,True,False,100,596.7795201236528,6.393221990520359,0.21938775510204092
324502,Euploca procumbens,60,0.0673888782455996,0.0335250816943841,0.0400929347719914,0.0659129596296968,0.0673888782455996,0.0045451864772823,6.938893903907228e-18,7,60,0.0327777777777777,0.0166666666666666,False,False,100,19655.972226753092,9.886187375063333,0.03333333333333325
54453,Ferocactus cylindraceus,42,0.0029803132974404,0.0457235619445941,-0.0447977061728668,0.0038856631203389,0.0029803132974404,0.098317287309895,1.3877787807814457e-17,7,42,0.0464852607709751,0.0238095238095238,False,False,100,527.3726764557695,6.2698018613485775,0.04761904761904766
84510,Filipendula rubra,41,0.0379132113664186,0.0465615378930359,-0.0451319777148178,0.0379132113664186,0.0379132113664186,0.0695209318297652,6.938893903907228e-18,7,41,0.643664485425342,0.2439024390243902,True,True,100,1980.4335742625049,7.591575889112492,0.6597560975609756
58211,Forestiera pubescens,47,-0.0430685248610733,-0.1156072066875543,-0.1236875898779284,-0.0430685248610733,-0.0430685248610733,0.0514521252371808,2.775557561562892e-17,7,47,0.0416478044363965,0.0212765957446808,False,False,100,2552.6132236309995,7.845264585669008,0.04255319148936164
163075,Frasera fastigiata,40,-0.015112779606804,0.0198342762663216,0.0607481401059299,-0.0144608597902155,-0.015112779606804,0.0065189506835531,1.3877787807814457e-17,7,40,0.41125,0.25,True,True,100,225.53894857826526,5.422916888542875,0.4217948717948718
53785,Fumaria officinalis,49,0.0160884310701087,0.0081758601594979,-0.1377188411111656,0.0160884310701087,0.0160884310701087,0.0914928295293605,2.775557561562892e-17,7,49,0.3940024989587672,0.1836734693877551,True,False,100,19637.582278861813,9.885251393908964,0.4022108843537415
62258,Galearis rotundifolia,63,0.3374540584252442,0.3197444132372255,0.0682090543403315,0.336012877418558,0.3374540584252442,0.0944527834381296,1.3877787807814457e-17,7,63,0.0,0.0,False,False,100,5327.316653416929,8.580790642401839,0.0
55967,Galeopsis bifida,50,-0.0065359946023432,0.0403760068464579,0.0130725569183627,-0.0065359946023432,-0.0065359946023432,0.0437999082177732,6.938893903907228e-18,7,50,0.1144,0.04,False,False,100,11077.931480667292,9.312800518888071,0.11673469387755102
77206,Galium mollugo,72,0.1398306084575069,0.0922136990945185,-0.003974035558445,0.1405752071884015,0.1398306084575069,0.0615872605301962,1.3877787807814457e-17,7,72,0.2002314814814815,0.0972222222222222,False,False,100,10129.352212653583,9.223291365903206,0.20305164319248828
163184,Galium palustre,76,0.0080678251189852,0.008636383043147,0.0344047979374457,0.0080678251189852,0.0080678251189852,-0.036365863057144,1.3877787807814457e-17,7,76,0.0,0.0,False,False,100,19905.87928087598,9.898820643481027,0.0
210990,Gardenia jasminoides,46,0.0894686582013131,0.1165530055446799,0.0346639526102985,0.0894686582013131,0.0894686582013131,0.0910609096548042,1.3877787807814457e-17,7,46,0.1219281663516067,0.0652173913043478,False,False,100,15592.34823439269,9.654599707074095,0.12463768115942019
131140,Gentiana clusii,57,-0.1472414151743702,-0.1065054877345844,0.0362582226949058,-0.148568414755541,-0.1472414151743702,-0.1514886987216571,1.3877787807814457e-17,7,57,0.1009541397353033,0.0350877192982456,False,False,100,1708.2070775305388,7.443784844605282,0.10275689223057657
163229,Gentiana linearis,68,0.0623753261270933,0.0555620588789629,0.052800541198864,0.0610212201898608,0.0623753261270933,0.0166243030771379,1.3877787807814457e-17,7,68,0.1630622837370243,0.0735294117647058,False,False,100,2081.4060028792637,7.641279236349685,0.1654960491659351
860746,Geobalanus oblongifolius,40,0.0230159180709724,0.0691129695125428,-0.047138903151487,0.0245949195855311,0.0230159180709724,0.1020342040212224,6.938893903907228e-18,7,40,0.46875,0.375,True,True,100,1067.9571266208102,6.974438804159794,0.4807692307692308
163256,Geranium caespitosum,51,0.2033151780123672,0.244160145852409,0.0384711897780573,0.2004085578880775,0.2033151780123672,0.2058006438649731,2.775557561562892e-17,7,51,0.5536332179930796,0.2941176470588235,True,True,100,1442.7688366695593,7.275012221228843,0.5647058823529413
58917,Geranium carolinianum,65,0.1462716020365871,0.1271883623877857,0.1676809188462239,0.1462716020365871,0.1462716020365871,0.0159115658755255,2.775557561562892e-17,7,65,0.1155029585798816,0.0615384615384615,False,False,100,13876.045004274614,9.537991315449604,0.11730769230769225
163265,Geranium sibiricum,74,0.041274188570083,-0.0218583614083649,-0.0145673814308919,0.0410408797392193,0.041274188570083,-0.0179456138047947,2.775557561562892e-17,7,74,0.0525931336742147,0.027027027027027,False,False,100,11501.735505628312,9.350340156119382,0.05331358756016284
50832,Gilia tricolor,67,0.0167907852585729,0.0241966666267352,0.0670720706372677,0.016109260246018,0.0167907852585729,-0.0249299904927204,1.3877787807814457e-17,7,67,0.1871240810871017,0.1044776119402985,True,False,100,9229.070873796705,9.130222006101947,0.1899592944369063
125675,Glandularia bipinnatifida,70,0.1509351343575758,0.1506932484287681,0.0057858430882035,0.1515477729804561,0.1509351343575758,0.1344175620958692,6.938893903907228e-18,7,70,0.5093877551020408,0.1714285714285714,True,False,100,3018.6365577799525,8.012891758020887,0.5167701863354037
77281,Glebionis segetum,79,-0.0569092191164483,-0.0772775257829348,-0.0077195683180618,-0.0570885577929051,-0.0569092191164483,-0.0216714224094767,6.938893903907228e-18,7,79,0.0,0.0,False,False,100,19951.693585641828,9.90111943002821,0.0
358187,Globularia repens,86,0.1610724979050175,0.1293493739491202,-0.0310757043451796,0.1609185712307045,0.1610724979050175,0.1545438477595541,6.938893903907228e-18,7,86,0.302866414277988,0.1860465116279069,True,False,100,1121.5084921922414,7.023321185015178,0.3064295485636114
130869,Gomphrena serrata,63,-0.0320323485081453,0.0030110073427906,0.030216328260835,-0.0328234045901835,-0.0320323485081453,-0.0153247663447218,1.3877787807814457e-17,7,63,0.2030738221214412,0.0793650793650793,False,False,100,19155.708206160198,9.860408231240594,0.2063492063492064
62406,Goodyera pubescens,47,-0.1251098175960647,-0.0465027190656058,0.0870158846325057,-0.1251098175960647,-0.1251098175960647,-0.1043790512158611,1.3877787807814457e-17,7,47,0.25350837483024,0.1489361702127659,True,False,100,2664.4823473251686,7.888140313590415,0.2590194264569844
334567,Grewia occidentalis,42,0.1049406736754157,0.0665913952153527,0.0333211254582888,0.0998486744865714,0.1049406736754158,0.0472114061159573,6.938893903907228e-18,7,42,0.4716553287981859,0.2142857142857142,True,True,100,17972.003734566733,9.796626118539624,0.4831591173054587
77305,Grindelia squarrosa,71,0.0835332496826941,0.0865917273083626,0.158612438483353,0.0837569982073716,0.0835332496826941,-0.0909301030257627,1.3877787807814457e-17,7,71,0.0,0.0,False,False,100,10638.066863971779,9.272288058295167,0.0
199181,Gymnadenia rhellicani,59,0.0041561100903391,0.1183937013578615,0.038076587274322,0.0014588688207106,0.0041561100903391,0.0948606276201107,3.469446951953614e-18,7,59,0.6515369146796897,0.2711864406779661,True,True,100,1544.9708314700658,7.343407361873693,0.662770309760374
53092,Helenium puberulum,71,-0.0561429842561945,0.004982884665211,0.097454685868973,-0.0556209361384124,-0.0561429842561945,-0.0491839920639729,1.3877787807814457e-17,7,71,0.1325133902003571,0.056338028169014,False,False,100,1061.2239445781345,6.968120050172684,0.13440643863179078
545347,Hemiandra pungens,59,0.1125013140382212,0.0778246359575095,0.0517073345325219,0.1109937645619827,0.1125013140382212,0.0387439462007597,1.3877787807814457e-17,7,59,0.1597242171789715,0.0338983050847457,False,False,100,614.7892279193245,6.422904742513957,0.16247808299240205
163683,Herbertia lahue,66,0.0103470259414675,0.0178137760613313,-0.0217484805814708,0.0095859428875287,0.0103470259414675,0.0348513637049406,1.3877787807814457e-17,7,66,0.4834710743801652,0.4090909090909091,True,True,100,18876.64977919225,9.845733949916651,0.4909090909090908
58831,Heterotheca grandiflora,73,-0.0486593578569462,-0.0423424356317294,0.0708163394003891,-0.0481903537967252,-0.0486593578569462,-0.0926837750529946,2.775557561562892e-17,7,73,0.0532933008069056,0.0273972602739726,False,False,100,4669.89756567524,8.449106530412628,0.054033485540334845
77403,Heuchera cylindrica,55,0.0274428394035291,0.0889025827267021,0.0944471029617935,0.0267379856255032,0.0274428394035291,-0.029433499084836,6.938893903907228e-18,7,55,0.3199999999999998,0.2,True,True,100,1353.8844365476953,7.211471442996018,0.3259259259259257
323883,Hibbertia aspera,65,-0.0037509941969818,-0.0049917952729101,-0.0507897129833698,-0.0035651865672103,-0.0037509941969818,0.0297462215290182,6.938893903907228e-18,7,65,0.0302958579881655,0.0153846153846153,False,False,100,2326.519927487759,7.752558570870858,0.030769230769230587
489547,Hibiscus pedunculatus,50,0.0442273616191289,0.0321093642417185,0.1324648162690851,0.0449144007225402,0.0442273616191289,-0.0348594315377048,1.3877787807814457e-17,7,50,0.5304,0.28,True,True,100,11760.421309476715,9.372580073799059,0.5412244897959183
68034,Hieracium venosum,62,-0.007341445807193,-0.0172620420735728,-0.0231358936178583,-0.0071275229672963,-0.007341445807193,0.0276337819817952,5.551115123125783e-17,7,62,0.0920915712799166,0.0483870967741935,False,False,100,1677.3651468177884,7.425575471707755,0.0936012691697513
133488,Hippocrepis comosa,70,0.0833995062370828,0.0365436134020975,0.0671741275722968,0.0833995062370828,0.0833995062370828,-0.0587435300988022,0.0,7,70,0.0,0.0,False,False,100,2275.9418510680525,7.7305885282181315,0.0
129446,Honckenya peploides,46,0.0621040517432746,0.0842768294202152,0.13569738509609,0.0636801761422845,0.0621040517432746,-0.0606874086985095,2.775557561562892e-17,7,46,0.4763705103969753,0.391304347826087,True,True,100,10140.577689131444,9.224398855686331,0.4869565217391303
320809,Hottonia palustris,75,-0.0547591291022368,0.0044228693744888,0.0551840404032122,-0.0554652881578267,-0.0547591291022368,-0.0591161533388968,2.775557561562892e-17,7,75,0.0,0.0,False,False,100,3072.811705477608,8.03067366831145,0.0
125103,Houstonia micrantha,75,0.0156205463612422,-0.0142552867460147,0.0897538097719901,0.0163748688165904,0.0156205463612422,-0.077978515240576,6.938893903907228e-18,7,75,0.0522666666666664,0.0133333333333333,False,False,100,2095.772733303917,7.6481546479680995,0.0529729729729727
336871,Hymenoxys grandiflora,71,-0.0453465312885783,-0.0401692732052729,-0.0633061613899314,-0.0457523089151974,-0.0453465312885783,0.0392460131541793,1.3877787807814457e-17,7,71,0.0,0.0,False,False,100,765.1340717251172,6.641357182786686,0.0
128076,Hypericum tetrapetalum,70,-0.0202284111812414,-0.007158916991012,-0.0672084070282708,-0.0197572162985439,-0.0202284111812414,0.059454872048299,1.3877787807814457e-17,7,70,0.0828571428571427,0.0285714285714285,False,False,100,783.0542400785457,6.664478201730976,0.0840579710144926
283656,Hypoxis decumbens,69,0.2142179205727266,0.2028628024852815,0.0755565469446116,0.2151254092605544,0.2142179205727266,0.05415495345735,2.775557561562892e-17,7,69,0.1344255408527619,0.072463768115942,False,False,100,7388.577585902337,8.907825852078815,0.1364023870417731
129347,Ilex glabra,57,-0.0011680613523333,0.037580675424091,-0.0032081802329328,0.0009477087781025,-0.0011680613523333,0.024666364572518,6.938893903907228e-18,7,57,0.0677131425053862,0.0350877192982456,False,False,100,2760.441630419897,7.923508152206718,0.06892230576441095
133350,Impatiens balsamina,63,0.0373333015358715,0.0491567342988609,0.050855231310806,0.0383930656143198,0.0373333015358715,0.0153383174242499,3.469446951953614e-18,7,63,0.436381960191484,0.2222222222222222,True,True,100,19959.365936888327,9.901503883208838,0.4434203789042499
164076,Ipomoea amnicola,59,0.0548609711626466,0.0935676619242464,-0.0043417523774149,0.0548609711626466,0.0548609711626466,0.0810296674134524,1.3877787807814457e-17,7,59,0.0333237575409364,0.0169491525423728,False,False,100,7739.49040328715,8.954220324174461,0.03389830508474565
164091,Ipomoea nil,53,0.0290982307317653,0.0690303456190758,0.0441952472972715,0.0281274312410684,0.0290982307317653,0.0316738412649892,2.775557561562892e-17,7,53,0.5546457814168744,0.3773584905660377,True,True,100,19915.128651517767,9.899285167447866,0.565312046444122
126869,Ipomoea quamoclit,62,0.0174668517873458,-0.0082462494149391,0.0457719388695099,0.0173941135982763,0.0174668517873458,-0.0314634953536482,6.938893903907228e-18,7,62,0.2034339229968782,0.0967741935483871,False,False,100,19879.05086355131,9.89747203873603,0.20676890534108933
62942,Ipomoea triloba,52,-0.034921169453593,-0.0166416320603203,0.0287802518292462,-0.0356109101005569,-0.034921169453593,-0.032448089837125,1.3877787807814457e-17,7,52,0.6235207100591715,0.3269230769230769,True,True,100,19874.719228501308,9.897254126465327,0.6357466063348416
62659,Ipomopsis rubra,44,-0.0146004842795196,-0.0287765763810065,-0.0184804044188636,-0.0146004842795196,-0.0146004842795196,-0.0299532315298136,5.551115123125783e-17,7,44,0.4783057851239669,0.3409090909090909,True,True,100,2052.142847703299,7.6271269945804825,0.48942917547568704
322012,Iris japonica,66,0.2199397923021186,0.2416191657377968,0.1445400004844163,0.2199397923021186,0.2199397923021186,-0.0462713219789905,2.775557561562892e-17,7,66,0.0298438934802571,0.0151515151515151,False,False,100,19706.897583469952,9.888774726952054,0.030303030303030287
59943,Iris sibirica,54,-0.093101065220808,-0.0731716382185445,0.0348923226966865,-0.0910977508886371,-0.093101065220808,-0.0346962338108116,1.3877787807814457e-17,7,54,0.2030178326474623,0.074074074074074,False,False,100,9376.816605413684,9.146102243626974,0.20684835779175403
53041,Kalmia angustifolia,60,-0.0194879891419784,0.0217954983276684,-0.0237152840964577,-0.0208604650890568,-0.0194879891419784,0.0433751322575596,3.469446951953614e-18,7,60,0.0327777777777777,0.0166666666666666,False,False,100,2456.9797876644498,7.807095067010173,0.03333333333333325
545370,Kennedia coccinea,59,0.0276647113969589,0.0095806155381462,0.0322586489109318,0.0286723134516526,0.0276647113969589,-0.0148236448109409,1.3877787807814457e-17,7,59,0.2631427750646367,0.135593220338983,True,False,100,667.4972258496148,6.5050322467197965,0.26767971946230285
143356,Kennedia prostrata,64,-0.0494979648645265,-0.0050026857262131,0.0587625808654324,-0.0496349815735086,-0.0494979648645265,-0.0377822978275582,6.938893903907228e-18,7,64,0.06103515625,0.015625,False,False,100,3409.1828019158447,8.13452117644068,0.062003968253968256
321030,Kunzea capitata,40,-0.0088385569844283,-0.0357778112971662,-0.0224703752737165,-0.0123395635108958,-0.0088385569844283,-0.0275126634381005,2.775557561562892e-17,7,40,0.515,0.35,True,True,100,689.3485800437604,6.537196658495789,0.5282051282051282
77616,Lactuca biennis,40,0.0736384861977291,0.0526139033000484,0.0180786217344462,0.0712760981126326,0.0736384861977291,-0.0011687168352448,1.3877787807814457e-17,7,40,0.3487499999999999,0.225,True,True,100,4681.758355471871,8.451642607483175,0.3576923076923076
61297,Lactuca perennis,47,-0.0002866974111166,0.0316897535029236,0.0074173883024796,0.0021128517686176,-0.0002866974111166,0.0024159339163417,2.775557561562892e-17,7,47,0.4861928474422816,0.2765957446808511,True,True,100,2155.0589096563067,7.676037255243874,0.49676225716928774
431220,Lapageria rosea,42,0.0218378988240295,0.0156891531072887,0.0749438002200049,0.0226298663829125,0.0218378988240295,-0.0159129463198802,6.938893903907228e-18,7,42,0.2142857142857143,0.0952380952380952,False,False,100,701.8832638298967,6.555190823726102,0.21951219512195122
57311,Lathyrus aphaca,69,-0.0126697537246991,-0.0415091933558149,0.1282004638424732,-0.0147638664609787,-0.0126697537246991,-0.0843469098492884,2.775557561562892e-17,7,69,0.1823146397815584,0.1014492753623188,True,False,100,11380.268174238498,9.339724140332502,0.18499573742540484
82741,Lathyrus clymenum,55,0.1006495760095394,0.1771787813891473,0.1296698927618961,0.0993953214617599,0.1006495760095394,0.0708856219356739,2.775557561562892e-17,7,55,0.2016528925619835,0.0545454545454545,False,False,100,4968.561565041818,8.511086898910015,0.2053872053872054
61821,Lathyrus tingitanus,54,0.0114536237335857,0.0079470258610134,-0.0331557378358263,0.0119943653619399,0.0114536237335857,0.0327022198372467,1.3877787807814457e-17,7,54,0.1707818930041151,0.074074074074074,False,False,100,20005.62411326601,9.90381870336294,0.17400419287211724
57427,Legousia speculum-veneris,66,0.0118330885636598,-0.0118255086152667,0.0287311292843974,0.0117805351741066,0.0118330885636598,-0.0352660819657731,2.775557561562892e-17,7,66,0.2823691460055095,0.1515151515151515,True,False,100,3119.178187557785,8.04564539056946,0.28671328671328655
77672,Lepidium perfoliatum,55,0.0050764526195593,0.1338664072862503,-0.0261068858824007,0.0045794802547433,0.0050764526195593,0.1020358269932916,2.775557561562892e-17,7,55,0.2565289256198347,0.109090909090909,True,False,100,17566.18246857833,9.773787807967938,0.2612794612794613
56057,Leucanthemum vulgare,77,-0.058153789829866,-0.0604714672281608,-0.0709191479227262,-0.0579187036069127,-0.058153789829866,-0.0092053540714824,6.938893903907228e-18,7,77,0.2631135098667567,0.1558441558441558,True,False,100,19408.331204041093,9.873509219311883,0.2665755297334245
55809,Leucojum aestivum,51,0.0526164186436571,0.0375710293763032,0.0238888900146506,0.0526164186436571,0.0526164186436571,-0.0340407549564315,1.3877787807814457e-17,7,51,0.0,0.0,False,False,100,19822.45886193848,9.894621306378639,0.0
85027,Lilium martagon,62,0.027577562737314,-0.0026510850265969,-0.0320148165634127,0.027577562737314,0.027577562737314,0.0226915965383369,2.775557561562892e-17,7,62,0.548907388137357,0.2580645161290322,True,True,100,9843.405145765235,9.194658567283827,0.5579058699101005
77778,Linaria purpurea,51,-0.0075763182051214,-0.0418806635265632,0.0109757469421334,-0.0075763182051214,-0.0075763182051214,-0.0448761322710902,1.3877787807814457e-17,7,51,0.3760092272202999,0.196078431372549,True,False,100,19460.66138595122,9.876201726502346,0.3835294117647059
54793,Lindera benzoin,77,0.0486551616433661,0.0246495690489001,0.0373448492420675,0.0486551616433661,0.0486551616433661,0.0185100419153608,1.3877787807814457e-17,7,77,0.0505987518974531,0.0259740259740259,False,False,100,2272.9973551993494,7.729294511248833,0.05126452494873538
133064,Linum alpinum,65,0.000671972055922,0.0194221804144918,-0.0060986560025483,-0.0039240669339595,0.000671972055922,0.0021084327067027,2.775557561562892e-17,7,65,0.5439053254437869,0.4769230769230769,True,True,100,2034.078466986202,7.618289655848906,0.5524038461538461
51306,Linum usitatissimum,58,-0.104634909266074,-0.1049068697778423,0.0386820010571676,-0.1051484513391973,-0.104634909266074,-0.0874872414644881,1.3877787807814457e-17,7,58,0.3662306777645661,0.2413793103448276,True,True,100,19945.360898010676,9.900801994551792,0.37265577737447075
245731,Lobelia pedunculata,77,0.0902553402062966,0.0452845807385213,-0.0486406708210962,0.0908026623887854,0.0902553402062966,0.0745892538523757,2.775557561562892e-17,7,77,0.0505987518974531,0.0259740259740259,False,False,100,19341.811300490634,9.870076120412785,0.05126452494873538
146622,Loeselia mexicana,60,0.0399168007282538,0.0105203140464892,0.1130674772600961,0.0404088339408438,0.0399168007282538,-0.0664275451683914,1.3877787807814457e-17,7,60,0.0966666666666666,0.0166666666666666,False,False,100,1672.7234020995484,7.422806005676456,0.09830508474576263
164720,Lomatium columbianum,61,-0.0195225179928109,0.0804371266839501,0.0082446191184958,-0.0192392753230169,-0.0195225179928109,0.0467590907134397,2.775557561562892e-17,7,61,0.4918032786885244,0.3114754098360656,True,True,100,149.6470100253731,5.014939418219533,0.49999999999999983
164730,Lomatium geyeri,77,-0.0888740669719937,0.0237446531435347,0.0611198905446653,-0.0883511232985311,-0.0888740669719937,-0.0418089379497683,1.3877787807814457e-17,7,77,0.0256367009613762,0.0129870129870129,False,False,100,496.66367859292166,6.20992450468612,0.025974025974025886
56826,Lomatium macrocarpum,56,0.3073171120854697,0.3495071983408333,0.090630110958674,0.30720520142216,0.3073171120854697,0.3104785213053938,2.775557561562892e-17,7,56,0.364158163265306,0.2142857142857142,True,True,100,2132.6556513241526,7.665592055825425,0.37077922077922065
77830,Lomatium triternatum,92,-0.0153740272480809,0.0569263827005765,0.0672592138416866,-0.0153867921479944,-0.0153740272480809,-0.0528941621311613,2.775557561562892e-17,7,92,0.0635633270321363,0.0217391304347826,False,False,100,1610.429362879181,7.384876867145044,0.06426182513139055
77838,Lotus tenuis,72,0.0271535806406656,0.0778586182360788,0.0120427807899356,0.0271535806406656,0.0271535806406656,0.0488408740174783,6.938893903907228e-18,7,72,0.0273919753086417,0.0138888888888888,False,False,100,19611.980194065884,9.883946880823949,0.027777777777777502
120008,Ludwigia decurrens,70,0.1156109634886007,0.0250071677162447,0.0307596063329725,0.1146588997928006,0.1156109634886007,-0.0208981357190073,6.938893903907228e-18,7,70,0.1089795918367346,0.0428571428571428,False,False,100,17351.14762851491,9.761471560337906,0.11055900621118003
60220,Ludwigia peploides,70,0.0277503397753162,0.034425021020262,0.051181663582893,0.0277503397753162,0.0277503397753162,-0.0054503926047775,1.3877787807814457e-17,7,70,0.0555102040816326,0.0285714285714285,False,False,100,19657.98054274125,9.886289537969146,0.0563146997929606
55886,Lunaria annua,53,-0.0510064718079501,-0.0242628462316682,0.0618484029752952,-0.0510064718079501,-0.0510064718079501,-0.0389589919384789,1.3877787807814457e-17,7,53,0.6030615877536489,0.3962264150943396,True,True,100,19973.7197641186,9.90222274120533,0.6146589259796806
69855,Lupinus excubitus,52,-0.0184631468870115,-0.0029925180550584,0.1350575079660488,-0.0195911531827567,-0.0184631468870115,-0.0870353482379473,2.775557561562892e-17,7,52,0.2965976331360948,0.1346153846153846,True,False,100,539.4983646468244,6.2924916114443885,0.3024132730015084
57054,Lupinus formosus,40,0.0704398821269493,0.0728371955297048,0.0853388091595254,0.0670300042925285,0.0704398821269493,0.0212053653555036,1.3877787807814457e-17,7,40,0.46875,0.375,True,True,100,948.4548688851561,6.855887997669453,0.4807692307692308
50612,Lupinus nanus,58,0.1117141187275611,0.0522297688019222,0.0806338328483716,0.1127778427364707,0.1117141187275611,-0.0155724525806136,2.775557561562892e-17,7,58,0.1575505350772887,0.0862068965517241,False,False,100,1063.974722916945,6.970706343511575,0.16031457955232883
716947,Lysimachia europaea,62,0.0948001939098073,0.1302395519396491,0.0621231145973585,0.0945264768231041,0.0948001939098073,0.0070701551620961,2.775557561562892e-17,7,62,0.0920915712799166,0.0483870967741935,False,False,100,9541.302954135843,9.163490135114683,0.0936012691697513
