inat_taxon_id,species,photos,rho_primary,rho_flower12_descriptive,rho_background12_descriptive,rho_observer_pair_exclusion,rho_calendar_quarter_stratification,rho_matched_background_differential,maximum_direct_check_error,direct_checks,n_classifiable,D,second_fraction,primary_second_ge_0_10,sensitivity_second_ge_0_20,reserve_photo_rows,reserve_maximum_span_km_all_fixed_photos,reserve_log1p_span,D_unbiased,genus,inat_taxon_id_status,raw_photo_rows,classifiable_rate,classifiable_count,technical_failure_rate,technical_failure_count,ambiguous_palette_rate,ambiguous_palette_count,no_biological_palette_rate,no_biological_palette_count
126369,Anemone virginiana,57,-0.0064956313477491,0.0636120129962372,-0.0376646680860457,-0.0064956313477491,-0.0064956313477491,0.0865875673533407,2.775557561562892e-17,7,57,0.2659279778393353,0.1578947368421052,True,False,100,3391.722621328708,8.129388011170967,0.2706766917293234,Anemone,126369,100,0.57,57,0.42,42,0.01,1,0.0,0
60241,Anemopsis californica,62,-0.0325548209847153,-0.0138482743601236,0.0011368341340178,-0.0326651540793854,-0.0325548209847153,-0.0188289762810442,1.3877787807814457e-17,7,62,0.1207075962539023,0.064516129032258,False,False,100,2307.996162920973,7.744568147560552,0.1226864093072449,Anemopsis,60241,100,0.62,62,0.37,37,0.01,1,0.0,0
75469,Antennaria racemosa,65,-0.0360473581463465,0.0177502659122072,0.0087761896387557,-0.0390248004058521,-0.0360473581463465,-0.0178410595758024,5.551115123125783e-17,7,65,0.2423668639053254,0.123076923076923,True,False,100,1719.7369740914426,7.450507951348001,0.2461538461538461,Antennaria,75469,100,0.65,65,0.34,34,0.01,1,0.0,0
323231,Aotus ericoides,53,-0.0683796041222432,-0.0245656000344812,-0.0187405851332565,-0.0721025493561973,-0.0683796041222432,0.0131386377407436,1.3877787807814457e-17,7,53,0.0370238519045924,0.0188679245283018,False,False,100,2081.5990101026737,7.641371916777654,0.0377358490566037,Aotus,323231,100,0.53,53,0.47,47,0.0,0,0.0,0
179648,Aphyllanthes monspeliensis,76,-0.0204650317148962,-0.0049999673123673,0.0344966348540348,-0.0210253482787306,-0.0204650317148962,-0.0170770816896829,6.938893903907228e-18,7,76,0.5058864265927977,0.4342105263157895,True,True,100,1480.5920406789342,7.300872491765535,0.5126315789473683,Aphyllanthes,179648,100,0.76,76,0.19,19,0.05,5,0.0,0
158459,Aquilegia brevistyla,47,0.073895108265796,0.1126116462226143,-0.0055567430034147,0.0749636288362622,0.073895108265796,0.122690903142443,6.938893903907228e-18,7,47,0.4400181077410593,0.2553191489361702,True,True,100,3605.0302475144,8.190362791835238,0.4495837187789084,Aquilegia,158459,100,0.47,47,0.44,44,0.09,9,0.0,0
55021,Arabidopsis thaliana,55,0.0221401324832087,0.0162524088347496,0.1226663686782024,0.0221401324832087,0.0221401324832087,-0.0919967671256429,1.3877787807814457e-17,7,55,0.1348760330578513,0.0727272727272727,False,False,100,19896.684904029524,9.89835866746404,0.1373737373737374,Arabidopsis,55021,100,0.55,55,0.44,44,0.01,1,0.0,0
524900,Argentina pacifica,68,0.0165455201070212,-0.0104803909638353,0.0092780182755449,0.0190435318271277,0.0165455201070212,-0.0246032329934932,1.3877787807814457e-17,7,68,0.0,0.0,False,False,100,3574.5787147986507,8.181882320292592,0.0,Argentina,524900,100,0.68,68,0.32,32,0.0,0,0.0,0
75573,Arnica latifolia,67,-0.1307011825245718,-0.1095368429483409,-0.0683571027165786,-0.1304428753413113,-0.1307011825245718,-0.0107012845791032,1.3877787807814457e-17,7,67,0.029405212742259,0.0149253731343283,False,False,100,2563.3314820338373,7.849453092848735,0.0298507462686568,Arnica,75573,100,0.67,67,0.33,33,0.0,0,0.0,0
47908,Asclepias angustifolia,69,-0.0389991286820023,-0.066421593730622,-0.0323263068765644,-0.0412209647109663,-0.0389991286820023,-0.0211568097459434,5.551115123125783e-17,7,69,0.056710775047259,0.0144927536231884,False,False,100,2143.234394284796,7.67053784190761,0.0575447570332481,Asclepias,47908,100,0.69,69,0.3,30,0.01,1,0.0,0
75602,Asclepias curassavica,48,0.2107209422641225,0.2643902584463687,-0.0039010483946849,0.2107209422641226,0.2107209422641226,0.1966327765520756,2.775557561562892e-17,7,48,0.21875,0.125,True,False,100,19760.790595871047,9.89150558439632,0.2234042553191489,Asclepias,75602,100,0.48,48,0.39,39,0.13,13,0.0,0
125380,Asclepias purpurascens,50,-0.0228496553596968,-0.030835727439426,-0.0967958537411702,-0.0228496553596968,-0.0228496553596968,0.0183884581565089,6.938893903907228e-18,7,50,0.3399999999999998,0.1,True,False,100,1967.0884200392668,7.584818005484668,0.3469387755102038,Asclepias,125380,100,0.5,50,0.42,42,0.08,8,0.0,0
209586,Asphodelus albus,43,-0.0852397606158542,-0.0715604011587326,0.0949158411649439,-0.0872578279562263,-0.0852397606158542,-0.1668520442457667,1.3877787807814457e-17,7,43,0.2401297998918334,0.1395348837209302,True,False,100,2485.451160981167,7.818611736289328,0.2458471760797342,Asphodelus,209586,100,0.43,43,0.54,54,0.03,3,0.0,0
75615,Astragalus agrestis,41,0.0476673421149224,0.0263035460326093,-0.0531858642728789,0.0476673421149224,0.0476673421149224,0.0674459731172247,2.775557561562892e-17,7,41,0.5246876859012493,0.3170731707317073,True,True,100,10223.540456069964,9.232546036729389,0.5378048780487805,Astragalus,75615,100,0.41,41,0.39,39,0.2,20,0.0,0
321032,Bauera rubioides,56,0.2983733200817118,0.2591253236493852,-0.0330069268899146,0.2986106555745869,0.2983733200817117,0.2311588625533773,2.775557561562892e-17,7,56,0.3354591836734693,0.125,True,False,100,1641.602287564493,7.404037023953663,0.3415584415584414,Bauera,321032,100,0.56,56,0.39,39,0.05,5,0.0,0
126887,Berberis aquifolium,62,0.0525212152516519,-0.0003950068490793,0.0059401568865,0.0525212152516519,0.0525212152516519,0.001398078566551,1.3877787807814457e-17,7,62,0.0,0.0,False,False,100,11150.116830626945,9.319294936053955,0.0,Berberis,126887,100,0.62,62,0.38,38,0.0,0,0.0,0
75756,Berberis nervosa,54,0.0613718256988881,0.0321453747405049,-0.0934500521672441,0.0599623352184351,0.0613718256988881,0.0683673949933041,1.3877787807814457e-17,7,54,0.1680384087791495,0.0925925925925925,False,False,100,1374.4669782157018,7.226548572963187,0.1712089447938504,Berberis,75756,100,0.54,54,0.43,43,0.03,3,0.0,0
75766,Bidens laevis,62,-0.0530098751008058,0.0010355793121156,0.0854303881839454,-0.0532336135804301,-0.0530098751008058,-0.0919367358694403,1.3877787807814457e-17,7,62,0.0,0.0,False,False,100,10717.496294669802,9.279726153766283,0.0,Bidens,75766,100,0.62,62,0.38,38,0.0,0,0.0,0
130545,Bistorta vivipara,53,0.0371436981689549,0.0860558572350884,-0.007477136583544,0.0373949066589285,0.0371436981689549,0.0866249382618673,1.3877787807814457e-17,7,53,0.170879316482734,0.0943396226415094,False,False,100,12702.412829149627,9.449625963050824,0.174165457184325,Bistorta,130545,100,0.53,53,0.43,43,0.04,4,0.0,0
159273,Blephilia ciliata,69,0.207063755143692,0.1668618699315985,0.0421413986883116,0.2072605758390707,0.207063755143692,0.1006190891572928,6.938893903907228e-18,7,69,0.1104809913883638,0.0434782608695652,False,False,100,1416.5941566767526,7.256716457859218,0.1121057118499573,Blephilia,159273,100,0.69,69,0.23,23,0.08,8,0.0,0
127270,Borrichia frutescens,79,0.0117185112721666,0.0432365570998219,0.0250361037117951,0.0103883101926267,0.0117185112721666,0.0104547773996348,1.3877787807814457e-17,7,79,0.0249959942316935,0.0126582278481012,False,False,100,3459.4094908972024,8.149142211019255,0.0253164556962023,Borrichia,127270,100,0.79,79,0.21,21,0.0,0,0.0,0
159601,Bunias orientalis,74,0.0108869909850807,-0.0189283113152798,0.0185343489154973,0.0124252615581144,0.0108869909850807,-0.0579067738738403,2.775557561562892e-17,7,74,0.026661796932067,0.0135135135135135,False,False,100,5881.809468800826,8.679789727598676,0.0270270270270268,Bunias,159601,100,0.74,74,0.22,22,0.04,4,0.0,0
357176,Buphthalmum salicifolium,69,-0.0515681487014011,-0.004616707246054,-0.0024077682214152,-0.0522061394564538,-0.0515681487014011,-0.0135548252663273,1.3877787807814457e-17,7,69,0.056290695232094,0.0289855072463768,False,False,100,930.9362848581866,6.837264448462609,0.0571184995737424,Buphthalmum,357176,100,0.69,69,0.3,30,0.01,1,0.0,0
524340,Cadaba aphylla,41,0.2051780231097542,0.2783818144562032,0.1346426386858935,0.2051780231097542,0.2051780231097542,0.1963444614168003,2.775557561562892e-17,7,41,0.17965496728138,0.073170731707317,False,False,100,1575.2050726616967,7.362775384199929,0.1841463414634145,Cadaba,524340,100,0.41,41,0.51,51,0.08,8,0.0,0
321090,Caladenia carnea,44,0.1593811843903048,0.181123642835407,0.0646708235569019,0.1584330161532251,0.1593811843903048,0.1521201766726188,2.775557561562892e-17,7,44,0.5754132231404958,0.25,True,True,100,1750.3341753194163,7.468133162345865,0.5887949260042283,Caladenia,321090,100,0.44,44,0.5,50,0.06,6,0.0,0
64410,Calochortus bruneaunis,58,0.097651008064785,0.0607424944140666,0.0840962196359713,0.0962993766360393,0.097651008064785,0.0234591958352726,1.3877787807814457e-17,7,58,0.2621878715814505,0.1551724137931034,True,False,100,891.50485815682,6.794031956951943,0.2667876588021777,Calochortus,64410,100,0.58,58,0.42,42,0.0,0,0.0,0
58361,Calochortus splendens,47,0.0343956516476412,0.0130944983829286,-0.0209330243309016,0.0332380661240287,0.0343956516476412,0.0182165711103625,1.3877787807814457e-17,7,47,0.5848800362154822,0.1914893617021276,True,False,100,1105.1759905545337,7.008664292890512,0.597594819611471,Calochortus,58361,100,0.47,47,0.42,42,0.11,11,0.0,0
159699,Calopogon barbatus,45,-0.0395547611192153,-0.0429368808042799,0.0273361809739257,-0.0378723435399503,-0.0395547611192153,-0.0642610840766333,1.734723475976807e-18,7,45,0.5649382716049383,0.3777777777777777,True,True,100,804.79943361555,6.691834869872351,0.5777777777777777,Calopogon,159699,100,0.45,45,0.4,40,0.15,15,0.0,0
120917,Calotropis procera,54,0.016646487042012,0.0220183322059573,-0.0713468862514925,0.016646487042012,0.016646487042012,0.0672475826528741,6.938893903907228e-18,7,54,0.2256515775034293,0.1296296296296296,True,False,100,19693.728679054304,9.888106299176796,0.2299091544374562,Calotropis,120917,100,0.54,54,0.43,43,0.03,3,0.0,0
75956,Calycoseris wrightii,63,-0.0530971150131862,0.0018363146481537,0.0490341447124357,-0.0518221092262089,-0.0530971150131862,-0.0055987544811673,1.3877787807814457e-17,7,63,0.0917107583774251,0.0317460317460317,False,False,100,1161.3732649905644,7.058219112155514,0.0931899641577061,Calycoseris,75956,100,0.63,63,0.36,36,0.0,0,0.01,1
63047,Calystegia macrostegia,65,0.0901472427675287,0.005058864729696,-0.0031581131983913,0.0902316288876226,0.0901472427675287,-0.0201474322569949,2.775557561562892e-17,7,65,0.1420118343195264,0.0769230769230769,False,False,100,758.1750241535377,6.632232349169673,0.144230769230769,Calystegia,63047,100,0.65,65,0.34,34,0.01,1,0.0,0
159727,Calystegia spithamaea,46,-0.0615241900916089,-0.0288461524932428,-0.0178225596356956,-0.061524190091609,-0.061524190091609,-0.0111912722458513,6.938893903907228e-18,7,46,0.1238185255198487,0.0434782608695652,False,False,100,1922.9023015263324,7.562110851103895,0.1265700483091786,Calystegia,159727,100,0.46,46,0.54,54,0.0,0,0.0,0
543632,Campanula giesekiana,73,0.2510025823989966,0.2584566907130938,0.2288117162097676,0.2504200942357669,0.2510025823989966,0.016672026707248,2.775557561562892e-17,7,73,0.129855507599925,0.0410958904109589,False,False,100,6399.583027384827,8.76414436322747,0.1316590563165906,Campanula,543632,100,0.73,73,0.23,23,0.04,4,0.0,0
127279,Canna flaccida,54,0.1410319017231807,0.0772301220440779,-0.0723369991684527,0.1395019515547619,0.1410319017231807,0.0886046288017406,0.0,7,54,0.1371742112482852,0.074074074074074,False,False,100,13554.816500716122,9.514570996246723,0.1397624039133471,Canna,127279,100,0.54,54,0.45,45,0.01,1,0.0,0
125902,Cardamine douglassii,61,-0.0346917373710475,-0.0394085153672648,0.0447028318418856,-0.0346917373710475,-0.0346917373710475,-0.050190423484373,1.3877787807814457e-17,7,61,0.0322493953238376,0.0163934426229508,False,False,100,1595.3036950140554,7.375446045004367,0.0327868852459015,Cardamine,125902,100,0.61,61,0.39,39,0.0,0,0.0,0
69636,Cardamine flexuosa,54,0.0868139606546627,0.011607967357941,-0.0759515229157898,0.0868139606546627,0.0868139606546627,0.0951627299419014,6.938893903907228e-18,7,54,0.0363511659807955,0.0185185185185185,False,False,100,19878.26025869001,9.89743226919078,0.0370370370370369,Cardamine,69636,100,0.54,54,0.45,45,0.01,1,0.0,0
76006,Carduus acanthoides,61,-0.0059197307317625,-0.0388490635769948,0.068169312058562,-0.0068955963764355,-0.0059197307317625,-0.0863010553715674,2.775557561562892e-17,7,61,0.333243751679656,0.1311475409836065,True,False,100,19771.083115794216,9.892026278130045,0.3387978142076502,Carduus,76006,100,0.61,61,0.24,24,0.15,15,0.0,0
49322,Carpobrotus edulis,61,0.0272611247626171,0.0062067504358503,0.0113699898208287,0.0272611247626171,0.0272611247626171,-0.0120984602137823,3.469446951953614e-18,7,61,0.5772641762966945,0.3934426229508196,True,True,100,19937.533885276604,9.900409514497522,0.5868852459016394,Carpobrotus,49322,100,0.61,61,0.37,37,0.02,2,0.0,0
118571,Ceanothus fendleri,76,0.0712196394885756,0.0598859763673587,0.066600821923608,0.0718264071348607,0.0712196394885756,-0.0175326490296306,3.469446951953614e-18,7,76,0.1011080332409972,0.0263157894736842,False,False,100,1788.5508542858056,7.489719947955858,0.1024561403508771,Ceanothus,118571,100,0.76,76,0.22,22,0.02,2,0.0,0
84344,Centaurea scabiosa,42,-0.0243254006476318,-0.0213781576426068,-0.0433216311952067,-0.0301682170140398,-0.0243254006476318,0.0176151552621738,1.3877787807814457e-17,7,42,0.6802721088435375,0.3809523809523809,True,True,100,9706.534430248405,9.180657608367332,0.696864111498258,Centaurea,84344,100,0.42,42,0.37,37,0.21,21,0.0,0
52588,Centaurea solstitialis,80,-0.050582716701968,0.0254487616730778,0.0063068237226657,-0.0507228556321207,-0.050582716701968,0.0044807233225682,1.3877787807814457e-17,7,80,0.04875,0.025,False,False,100,17729.62884753363,9.78304886643328,0.0493670886075949,Centaurea,52588,100,0.8,80,0.2,20,0.0,0,0.0,0
160297,Centratherum punctatum,46,-0.0502471343359409,-0.0735888957905609,-0.0133610128984782,-0.0523547586934988,-0.050247134335941,-0.0461066722861357,1.3877787807814457e-17,7,46,0.5207939508506616,0.1739130434782608,True,False,100,19792.78224936245,9.893123139555591,0.5323671497584541,Centratherum,160297,100,0.46,46,0.38,38,0.15,15,0.01,1
1005385,Cerastium holosteoides,55,0.013891897909215,0.0116639581303488,-0.0095071401986255,0.0141959994323523,0.013891897909215,0.0232556397669783,1.3877787807814457e-17,7,55,0.1348760330578513,0.0727272727272727,False,False,100,9788.584042799086,9.18907424665451,0.1373737373737374,Cerastium,1005385,100,0.55,55,0.43,43,0.02,2,0.0,0
564970,Chamaenerion latifolium,48,0.0258609668370865,0.0271827275478624,-0.1229085628756804,0.0237869879699311,0.0258609668370865,0.0978429383993355,6.938893903907228e-18,7,48,0.4765625,0.2083333333333333,True,True,100,11081.926675718913,9.313161065830185,0.4867021276595745,Chamaenerion,564970,100,0.48,48,0.42,42,0.1,10,0.0,0
133031,Chrysosplenium alternifolium,56,0.0065216094012027,-0.0328967628465562,-0.0274691080114762,0.0065216094012027,0.0065216094012027,-0.0131493233375128,2.775557561562892e-17,7,56,0.1014030612244898,0.0535714285714285,False,False,100,4278.328599731018,8.361551407048854,0.1032467532467532,Chrysosplenium,133031,100,0.56,56,0.44,44,0.0,0,0.0,0
57087,Cicendia quadrangularis,76,-0.0361070542541734,-0.0577908537920326,-0.0414098187519331,-0.0373731857215619,-0.0361070542541734,-0.0231578108195981,2.775557561562892e-17,7,76,0.0758310249307478,0.0394736842105263,False,False,100,13211.271036596989,9.488901300726312,0.0768421052631577,Cicendia,57087,100,0.76,76,0.24,24,0.0,0,0.0,0
336295,Cicerbita alpina,43,-0.0976815764260736,-0.0964906107701222,-0.1166001775895912,-0.1024476048211193,-0.0976815764260737,0.0158515268356699,2.775557561562892e-17,7,43,0.5105462412114656,0.3488372093023256,True,True,100,3462.7654980983234,8.150111570536957,0.5227021040974529,Cicerbita,336295,100,0.43,43,0.41,41,0.16,16,0.0,0
204271,Circaea canadensis,43,0.1308148090971249,0.1114712874468189,-0.0363405461965338,0.1322828536443454,0.1308148090971249,0.1434248141590312,1.3877787807814457e-17,7,43,0.1687398593834506,0.0930232558139534,False,False,100,2589.839357002519,7.859737178255028,0.1727574750830565,Circaea,204271,100,0.43,43,0.56,56,0.01,1,0.0,0
52621,Cirsium occidentale,53,-0.0395116550938902,0.0200263521052041,0.0086751183896487,-0.0395116550938902,-0.0395116550938902,0.0072988284112979,6.938893903907228e-18,7,53,0.5453898184407263,0.3584905660377358,True,True,100,1181.6872748520168,7.075544479794451,0.5558780841799711,Cirsium,52621,100,0.53,53,0.43,43,0.04,4,0.0,0
76358,Cirsium undulatum,52,0.0478608771155861,0.0546171493798136,0.0427504847633533,0.0467365178721811,0.0478608771155861,-0.0016177697816871,6.938893903907228e-18,7,52,0.4822485207100592,0.1538461538461538,True,False,100,3069.596284063127,8.029627051057691,0.4917043740573152,Cirsium,76358,100,0.52,52,0.34,34,0.13,13,0.01,1
67775,Claytonia caroliniana,70,-0.0410944921233844,-0.0272094892145508,-0.0205721089975431,-0.0410944921233844,-0.0410944921233844,-0.0071368856079516,1.3877787807814457e-17,7,70,0.0281632653061223,0.0142857142857142,False,False,100,2307.618069824071,7.744404386328587,0.0285714285714284,Claytonia,67775,100,0.7,70,0.27,27,0.03,3,0.0,0
1415101,Cleomella lutea,71,0.0018793121670064,-0.0307290054175367,0.0209937469051212,0.0009326341865971,0.0018793121670064,-0.0420509407058946,6.938893903907228e-18,7,71,0.0,0.0,False,False,100,1527.757860826045,7.33221082898394,0.0,Cleomella,1415101,100,0.71,71,0.26,26,0.03,3,0.0,0
160757,Clinopodium gracile,47,0.0209207809784256,-0.0300608220293046,0.0124366259077563,0.0208668842950768,0.0209207809784256,-0.0378107622294305,6.938893903907228e-18,7,47,0.3168854685378,0.1702127659574468,True,False,100,16163.910739357025,9.69059816829814,0.3237742830712304,Clinopodium,160757,100,0.47,47,0.51,51,0.02,2,0.0,0
84281,Clinopodium vulgare,56,0.0781848728363295,0.0847372924014885,0.0041366304216811,0.0781848728363295,0.0781848728363295,0.0814503632359433,1.3877787807814457e-17,7,56,0.6454081632653061,0.3928571428571428,True,True,100,19898.51342084378,9.898450559199768,0.6571428571428573,Clinopodium,84281,100,0.56,56,0.29,29,0.15,15,0.0,0
1550566,Cochemiea grahamii,55,0.1894819526247444,0.1565772433773144,0.1767018312842229,0.1872480644238702,0.1894819526247445,0.0530317669554318,2.775557561562892e-17,7,55,0.2598347107438017,0.0909090909090909,False,False,100,816.3089669529462,6.706017195895822,0.2646464646464647,Cochemiea,1550566,100,0.55,55,0.29,29,0.16,16,0.0,0
51850,Collinsia tinctoria,44,0.0540540523301261,0.0581921755026541,0.0598480286061632,0.0559033092340148,0.054054052330126,0.0039817711436777,5.551115123125783e-17,7,44,0.240702479338843,0.1136363636363636,True,False,100,636.3817438220665,6.457368759938395,0.2463002114164905,Collinsia,51850,100,0.44,44,0.54,54,0.02,2,0.0,0
127059,Conradina canescens,70,0.0067724677701547,0.0242863364022484,0.0255256501322257,0.0065819822190541,0.0067724677701547,0.0126779554037014,6.938893903907228e-18,7,70,0.0281632653061223,0.0142857142857142,False,False,100,330.1107101308233,5.802452791148205,0.0285714285714284,Conradina,127059,100,0.7,70,0.29,29,0.01,1,0.0,0
526700,Convolvulus angustissimus,65,0.1790168106046299,0.1029018954775802,-0.0268289868602218,0.1781305958283172,0.1790168106046299,0.1280876219727733,1.3877787807814457e-17,7,65,0.5405917159763314,0.3384615384615385,True,True,100,1565.3907958532116,7.356529395771503,0.5490384615384616,Convolvulus,526700,100,0.65,65,0.25,25,0.1,10,0.0,0
58014,Corethrogyne filaginifolia,56,-0.0617490178950611,-0.0824887190610063,-0.0834777377965328,-0.0621421144442714,-0.0617490178950611,-0.0002865336244208,2.775557561562892e-17,7,56,0.5070153061224489,0.2678571428571428,True,True,100,1434.5629933046118,7.269312381081495,0.5162337662337662,Corethrogyne,58014,100,0.56,56,0.26,26,0.18,18,0.0,0
55858,Cornus mas,66,-0.0159066177594227,0.0178087957166701,0.1237697381418431,-0.0159066177594227,-0.0159066177594227,-0.0950908173630767,1.3877787807814457e-17,7,66,0.0876951331496784,0.0303030303030303,False,False,100,10484.58008194193,9.257756266740506,0.0890442890442888,Cornus,55858,100,0.66,66,0.32,32,0.02,2,0.0,0
1096279,Cornus unalaschkensis,58,-0.045627375779331,-0.0728189460653018,-0.1109969966672954,-0.0482345465390538,-0.0456273757793309,0.0592582090067504,2.775557561562892e-17,7,58,0.0665873959571936,0.0344827586206896,False,False,100,3251.753251954133,8.08725707113841,0.0677555958862671,Cornus,1096279,100,0.58,58,0.42,42,0.0,0,0.0,0
