permutation_index,rho_D_spatial_rho
222,-0.0029526979956711655
223,0.016079011831206528
224,-0.010506139249918344
225,0.09618466573488241
226,-0.11593134866972855
227,-0.009301219651992258
228,-0.02196995547606303
229,0.039055376162555555
230,0.011422609122528063
231,-0.004900062103976763
232,0.03691439838769185
233,-0.023383179968793143
234,-0.03797336123019905
235,0.025219822381294076
236,-0.0222975818100352
237,0.03901691619918004
238,-0.12322954476331274
239,0.011525089397609404
240,-0.03696647461139286
241,0.05817499447714872
242,-0.03518501388547419
243,0.056442862834689946
244,0.001099453300843537
245,-0.06331859653554373
246,-0.014624819116619881
247,0.0650066544932647
248,0.052478500585010655
249,0.01247524159839271
250,-0.06789939316715168
251,0.06965887677114149
252,0.06468081977249326
253,-0.0878408841773564
254,0.07919897818323011
255,-0.028545773127115814
256,0.05026335002363703
257,0.011235325822612507
258,0.02712789044006382
259,-0.028681338525970507
260,0.03346112366373875
261,-0.030955015118567738
262,0.061086485369203254
263,0.0349111359475237
264,0.020913739773796933
265,0.10220830819747244
266,-0.012117157840008254
267,-0.004434242671788844
268,-0.03403133442508878
269,-0.026174274453759118
270,0.14127001472667056
271,0.03806186692231476
272,-0.03232858523912186
273,0.04613618985445207
274,0.0023462966476665336
275,-0.034776167753069256
276,-0.12459869557130507
277,-0.06505192258680298
278,0.033613888549320375
279,-0.004684232433729694
280,-0.03775609826939141
281,-0.010096098708712926
282,0.016277164251206466
283,-0.07634529667711891
284,-0.09256489042414213
285,-0.01672208152938595
286,-0.056208758709795505
287,0.007618655974753487
288,0.051249692811074936
289,0.005386544808413017
290,0.03311820889712041
291,-0.016390513646372194
292,0.03091476354199151
293,0.002295056510125862
294,0.04887473035219684
295,-0.015551083141393555
296,-0.012219040910689354
297,-0.049554348959671014
298,0.010499331119755597
299,-0.013951172553148124
300,-0.009523260248001833
301,0.04615577815877997
302,-0.026313423079015248
303,0.16795167403887437
304,-0.0780204550197947
305,0.034401720594118196
306,0.008854869083252195
307,0.026302315077170773
308,-0.0395361257047495
309,-0.0014519233378657288
310,0.006317944791028758
311,-0.0273201902569414
312,-0.05648156167982556
313,0.0004394229976972702
314,0.08718682591821254
315,-0.0041494956137539726
316,0.03646960055039242
317,-0.10423987812621202
318,0.006901413490064139
319,0.006525652481432551
320,0.04222796481839543
321,-0.09939726708553842
322,-0.048277645392835966
323,0.03992311415610561
324,0.04720243859064221
325,-0.014427502782780283
326,-0.056149516033291595
327,0.050857687842756794
328,-0.009993021229231343
329,0.014865970253437166
330,0.029210103301943815
331,-0.007874020576296504
332,-0.14399780554521097
333,-0.006106653874223521
334,-0.019812853182392818
335,0.0856146256141383
336,-0.005428707439070027
337,0.09050071313514942
338,0.006947875992402883
339,0.02201916511864288
340,0.04039191961029474
341,0.08018114053986634
342,0.0003657279747075404
343,0.006203878750582743
344,0.0841146870424932
345,0.018380279267094894
346,-0.05315692478368434
347,-0.06946024658762136
348,0.03644547349262268
349,0.013631668199019233
350,0.01801204303390634
351,-0.03150133770390814
352,0.07090189800980294
353,-0.042629883379757566
354,0.009836911999008366
355,-0.00502320565130644
356,-0.024329510061414907
357,0.041093395898817726
358,-0.07918416751410415
359,-0.04061181027046345
360,0.040425840820228424
361,-0.007838188312282049
362,-0.049739243441985596
363,-0.045356838112137664
364,0.05070647568861579
365,0.0683719012886223
366,0.02274333517437502
367,0.007191415946821131
368,-0.006556945992005176
369,0.0044813023785278275
370,0.08712913597314927
371,-0.04593230427220982
372,-0.018673626068493238
373,-0.04669433708691723
374,0.04156745675172897
375,-0.06616320053477127
376,-0.08305190209182446
377,0.008412579504433769
378,0.010969689305385347
379,-0.008803867827471619
380,0.03152618140695816
381,-0.05565813625277337
382,-0.0050345525349110186
383,0.005263281820203291
384,-0.028921414694867358
385,-0.009254757149653514
386,0.06462754913999177
387,0.05730343437543712
388,0.04796136594246837
389,-0.040054379683278574
390,-0.04549956996379525
391,0.0012340631726578406
392,0.1046748818113475
393,-0.016680635544009233
394,-0.015262991738717332
395,0.040320255082265825
396,-0.05323468079659572
397,0.009471303465180873
398,-0.030612458674589553
399,0.04426968722193909
400,-0.040511599372103024
401,0.10538089685331231
402,-0.039581274357407714
403,-0.04905305558610878
404,0.000987537196238388
405,-0.08242627076213206
406,0.023119335064766707
407,-0.008893090164867614
408,0.036380019890356274
409,-0.034916152464485734
410,0.030116301258869393
411,-0.027956929588478268
412,-0.016648744829036367
413,-0.0788216644431579
414,-0.0456536486990574
415,0.0013281825861358098
416,0.004430778886267446
417,0.01193907148785641
418,-0.055309249442152625
419,-0.11352210667827663
420,0.06556026297228805
421,-0.10216519003977505
422,0.06647494123169705
423,0.05117432561576453
424,-0.06683374163536179
425,0.08700862012518067
426,-0.03446406873350335
427,-0.07721996224171176
428,-0.02331115711812409
429,-0.06762730684240192
430,0.024086447870516853
431,0.029255610277242175
432,-0.04317751981477849
433,-0.07770238395622638
434,0.06356930294276486
435,-0.06562989700535614
436,0.06753139581572323
437,-0.09349688761115811
438,-0.032031416329561975
439,-0.07327339668315964
440,-0.005701510409100078
441,0.1022106970150734
442,0.02947908416381233
443,-0.01716711824844549
444,0.025789316497363816
445,0.05859124594411663
446,-0.082282344501674
447,0.029343279883197543
448,-0.02176236722653928
449,0.04071620159962556
450,0.0033929570795287727
451,0.011592095731316435
452,0.02671438611333701
453,-0.028840792100834827
454,-0.06063177393885982
455,-0.05915214031682291
456,0.006628610520034087
457,-0.046985653393354754
458,-0.032058648850212965
459,0.006611172151547052
460,0.023952793525742935
461,-0.021984049499908714
462,0.0032937017082087312
463,-0.04795276619910491
464,-0.008546831053607927
465,0.06650121822530765
466,-0.05432422050439525
467,0.011476596400309841
468,0.036158218176106795
469,-0.0008068231447254853
470,-0.07035450045654212
471,-0.023715345056207145
472,-0.020985404301825845
473,-0.03356575387466096
474,-0.050012882498175995
475,0.026599603427610703
476,-0.09123921609648734
477,0.060437682508781516
478,0.08232749315433222
479,-0.04991064110485474
480,0.13237871617500366
481,0.054031112584757006
482,0.03764406272390621
483,-0.04545931838721901
484,-0.04230536250866666
485,-0.021312911194917968
486,-0.005253607108919389
487,0.06002871693549654
488,-0.027156078487755194
489,0.021554420654375392
490,0.00042592617825182533
491,0.0001471511642193631
492,0.03852565585954186
493,-0.04063641509175337
494,-0.08086959777246407
495,0.04961490548585544
496,0.015328564781863787
497,-0.03149536565990573
498,0.1332672368816821
499,0.019999897600548273
500,0.0976097148747373
501,0.011073602871027268
502,0.021498641763392893
503,0.06662567562231785
504,-0.013428140939417124
505,-0.03955798338579832
506,-0.04430157793691196
507,0.06285827138383802
508,0.013997276732846724
509,-0.06211176588353686
510,0.10274328389920825
511,-0.011120184814246058
512,0.011796817399719023
513,-0.012307904925445205
514,-0.02744870864387324
515,-0.03160847617331136
516,-0.032995543113310925
517,-0.03290990400231637
518,0.015646635845432102
519,-0.05545675892901214
520,0.06324967914775592
521,-0.015145461912749918
522,-0.008667824665096737
523,-0.08464512399078719
524,-0.06883760127993017
525,0.038568654576359204
526,-0.13919019068239152
527,-0.04585944533538043
528,-0.024785774223198973
529,0.07498498449425013
530,-0.015664671418319377
531,-0.003549305191511846
532,0.002236052715382059
533,0.014060460958392213
534,0.018289265316498177
535,-0.07586144167204371
536,-0.04264421628536335
537,0.03576358550842759
538,0.03691714552793296
539,0.08542459517398163
540,0.012870829793112297
541,0.010178274034186077
542,0.059463403250228475
543,-0.07883372797204279
544,0.02942760514451156
545,0.018530416453315462
546,0.037907071541772315
547,-0.03757048714179653
548,-0.02561373840369299
549,0.049344371892546306
550,-0.021923492973724285
551,0.02482530915449492
552,0.06101446251853419
553,-0.05085792672451689
554,0.03983711672247092
555,0.06663105046192001
556,0.07134430702950142
557,-0.019422998149915546
558,-0.013545431883624441
559,-0.09025239554552925
560,-0.007623911373475606
561,-0.09164913719681271
562,0.0006981319438816375
563,-0.05977406897923381
564,-0.07769903961158502
565,0.002072777032356191
566,-0.0417762394100532
567,0.024667408311071223
568,-0.030594064779062128
569,0.01848264010129619
570,-0.04496519146645967
571,0.08634620100443341
572,-0.0027574121567923836
573,-0.042824452573356056
574,-0.07286825321803621
575,-0.053510947552147164
576,-0.03562515352845175
577,0.044765366874139054
578,0.04923472516466207
579,-0.008092597386784682
580,0.08801072910878494
581,-0.019470655061054772
582,-0.049881855852763134
583,0.059237540546057364
584,0.026183351960642778
585,-0.019217798717992764
586,0.004746700013994893
587,0.05953267896065643
588,0.039898628775695735
589,-0.023176069482789594
590,-3.248791937310614e-05
591,-0.04852273807869484
592,-0.017257176672001818
593,-0.03175264131552952
594,-0.032371942278579355
595,0.07355838262295462
596,0.03165481923477005
597,0.014907296797933841
598,0.007618894856513583
599,-0.07918153981474309
600,-0.044742911988689994
601,-0.055042060193484836
602,-0.08548491281840596
603,0.040277017483688386
604,-0.043783921162783124
605,0.017781761017173443
606,0.04952616091197964
607,0.05214884375607766
608,-0.016544234058994207
609,-0.05398441120065817
610,-0.04590566895595907
611,-0.08586103214967769
612,0.0505939623796104
613,-0.023183713699112676
614,-0.052363479017524264
615,-0.04488516607682738
616,-0.062362233408997915
617,0.08513327886754411
618,-0.024146765514941188
619,-0.035564477561387274
620,-0.07163956488498054
621,0.04110653439562303
622,-0.0297209519459099
623,-0.029763592340087103
624,0.0157388442048293
625,0.00648563978661641
626,-0.034377832418108566
627,0.04072707071970994
628,-0.009215222218357567
629,-0.047871068637151945
630,0.04189806910770234
631,-0.012435945548856856
632,-0.02494857214270465
633,0.016090000392170963
634,-0.0246492532973039
635,0.052551717844480185
636,0.04669362044163694
637,0.08114395347393476
638,0.009433201824445504
639,-0.01979159270574424
640,0.019220426417353827
641,0.00949519164119051
642,-0.05972772591777511
643,-0.036791015958602076
644,0.0026882558872444854
645,-0.05284960339932036
646,-0.012496024311521093
647,-0.011049834135897678
648,-0.023136056787973456
649,0.021481920040186144
650,0.05319896797346131
651,-0.040038135723592015
652,0.006891141574379995
653,-0.0728452011281869
654,0.051775232683286945
655,-0.07043560081409483
656,0.004311576887979359
657,-0.04312114371939575
658,0.004600862699456061
659,0.04614897002861722
660,0.01453237187546259
661,0.04724830388858072
662,-0.005524976788388863
663,-0.05420836285074851
664,-0.05852865892297139
665,-0.011236281349652892
666,-0.03097305069145502
667,0.01819180155837886
668,-0.1255935186612264
669,-0.016922383885226756
670,0.0124791831474343
671,-0.039682082460168376
672,-0.020540367582766308
673,-0.016154976230917172
674,0.004854196806038259
675,0.01729062011841531
676,0.0043647280796008
677,0.08236666976298801
678,0.01413093107762064
679,-0.007280041079816883
680,0.06634928942588636
681,0.05482718605027816
682,-0.05166582483716281
683,-0.036724606829295285
684,-0.007064330850449862
685,-0.07583158145203166
686,-0.014586359153244367
687,0.002085079443001154
688,0.0859272023972244
689,-0.051297708044854305
690,-0.025449865516266875
691,0.04069971875817891
692,0.05161004594618031
693,-0.007889906213342913
694,-0.02939583387041874
695,0.02207912444042707
696,-0.004437825898190289
697,-0.058960676586105674
698,0.0530090569741847
699,-0.021523963229963104
700,-0.11488552432402666
701,-0.0422038377606257
702,-0.04716971178950901
703,-0.01739704194253824
704,0.01344832644814527
705,-0.007882023115259732
706,-0.054253392062526676
707,0.030540435823920492
708,-0.013013203322129732
709,0.035468924857348726
710,0.0006735271225917115
711,-0.03389624678975428
712,0.06999689446167785
713,-0.029430710607392815
714,0.073539510963907
715,0.04428091466466362
716,0.0452399054905705
717,-0.003692992570209812
718,0.04287903705553808
719,0.0016006272335257186
720,0.001500655216925388
721,0.009776952677224178
722,0.03652036292441289
723,0.032578336119302616
724,0.013419302314293561
725,-0.09013008808435989
726,-0.09645078001562978
727,0.08232175999208989
728,0.055325612842719224
729,0.13809515669410977
730,0.040505030123700374
731,-0.013320046942973517
732,-0.036251501503424426
733,0.10661281009012928
734,-0.04396750179541719
735,0.009198858817790966
736,-0.030871048179893865
737,0.0019044848323682994
738,-0.04536054077941916
739,0.10286893570501895
740,-0.02227464916106595
741,0.0974327034905059
742,-0.0049581103716801805
743,0.0016552117157077385
744,-0.007443675085482897
745,-0.05518001440994049
746,-0.10144938084564627
747,-0.027493021210371116
748,-0.10980904804021871
749,0.037839587444545096
750,-0.02710459946845442
751,-0.035385316241314996
752,-0.013627726649977643
753,0.087614304827905
754,0.03312035883296128
755,-0.042474490794814884
756,-0.05828464120503295
757,0.04127243777800996
758,0.03240741621995367
759,0.006424605496911788
760,-0.029574397986090777
761,-0.04575350127477768
762,-0.04365623886201162
763,-0.03620671117340636
764,-0.10818357710364297
765,-0.052822968083069625
766,-0.031097746970225323
767,-0.038138070203785505
768,-0.06882207396552391
769,-0.008174533830497736
770,-0.04655781616102216
771,-0.028449264896036882
772,0.017456523500802235
773,0.013425035476535873
774,-0.03166664388189482
775,0.016262353582080488
776,0.07696913639361057
777,-0.007485479393499761
778,0.03429302939327435
779,-0.004726036741746558
780,-0.028364939634722867
781,-0.025365779136712955
782,-0.008735905966724203
783,-0.054631900211399374
784,0.004794715247774264
785,0.04017131230484575
786,-0.017345443482357427
787,-0.01501586855789764
788,0.06852215791572293
789,-0.11339979921710726
790,0.020626126134640904
791,0.06085775608391098
792,0.07320889860793363
793,0.017113489293303853
794,-0.03302611997860326
795,0.015446572371351391
796,-0.06419911470325894
797,-0.009248785105651107
798,0.007743591135283887
799,0.012239823623817737
800,-0.09555533173790853
801,-0.052810904554184745
802,0.1033831286936264
803,0.025156399273988488
804,-0.06220277983413358
805,0.004592024074332495
806,0.07743603079371891
807,0.03283525345228626
808,0.05615465199113368
809,-0.06121309270205433
810,-0.06281837812990193
811,0.026100459989889337
812,-0.013584847374040343
813,-0.008252170402529057
814,0.08624336240671195
815,-0.01885302627032561
816,-0.05799977470611803
817,0.0015558369035076492
818,-0.04311302173955247
819,0.09355911630966322
820,-0.0019196538241344186
821,-0.01203569915981539
822,-0.013957025156270484
823,-0.07060317636880244
824,-0.052226360887228936
825,0.06422360008366881
826,-0.00370099510917304
827,0.03888732284432776
828,-0.03183433887748248
829,0.012138179434896734
830,-0.02518399011727962
831,-0.0719139205864512
832,0.05636594290793891
833,-0.053308495260465494
834,0.014067507970315056
835,0.012767035668350425
836,0.017599613675099966
837,-0.02398277318663503
838,-0.08847356251897164
839,0.04111608966602688
840,-0.008454742135090777
841,0.0646519150795216
842,-0.03161516486259406
843,-0.016335212518909882
844,0.06527659088217361
845,-0.05041778708153933
846,0.009361298414656495
847,0.002198070515526736
848,0.005050796494597572
849,0.05241412195066469
850,-0.021963027905020232
851,-0.023161497695423715
852,-0.027507115234216808
853,-0.015722600245142746
854,-0.03976545219444202
855,-0.09129356169690926
856,0.038061508599674616
857,0.11814757419902258
858,0.08685466083079854
859,-0.03547179143846988
860,-0.017063921328083854
861,-0.01090113024023769
862,0.09603584239834238
863,0.07443961743595012
864,-0.03249544414854918
865,-0.011951612780261469
866,0.022304270499317897
867,0.015984772976848513
868,0.037640837820144914
869,0.060961908531312996
870,-0.0542980629516647
871,0.02056521128581633
872,0.01908784704050034
873,-0.01936853310861357
874,-0.028621498645066367
875,-0.11017871756396784
876,-0.03124215099420358
877,-0.0564985222847924
878,-0.0833579096265079
879,-0.0008989120632426353
880,-0.002880316822361966
881,-0.007111987761589088
882,-0.08328433404439822
883,-0.06960369508455924
884,0.0671230274468385
885,-0.019750146720367522
886,-0.01730113091585955
887,-0.046380088131510455
888,-0.09274644056181537
889,0.020555775456292526
890,-0.042607786816948656
891,-0.026472518331239432
892,-0.0019756715968770175
893,-0.06801656467047895
894,0.004632275650908733
895,-0.09832277692862497
896,0.038212123549415375
897,0.041174854579010586
898,0.018974975408854802
899,0.03931384622697983
900,0.022270827052904403
901,-0.01934225611500297
902,-0.025242277266743135
903,0.022787050536472658
904,-0.03507727821167073
905,-0.048067787766591305
906,0.015478701968084353
907,0.05927576162767278
908,-0.04756971929679038
909,0.10987975704120723
910,-0.014119703634896112
911,-0.04588273630698982
912,-0.01327453996767516
913,-0.050522775615101684
914,-0.04879936315688644
915,-0.0115055010932815
916,0.0407626641019643
917,0.058133906814412134
918,-0.08076257874394091
919,-0.036428751769415936
920,0.009863308433499016
921,0.03882019706974068
922,0.018732629863237038
923,-0.07742826713651578
924,-0.06503269260511522
925,0.006467723654609182
926,0.048199769939044554
927,-0.008550055957369228
928,0.0022120450984923737
929,0.03720153426332769
930,0.0834019833112457
931,0.017365987313725715
932,0.042011179621107966
933,-0.010001382090834718
934,-0.024482513828756634
935,0.013520827062334515
936,-0.013531337859778756
937,-0.008741519688086468
938,-0.022829093726249614
939,0.01194229639161771
940,0.005081134478129809
941,-0.04153496883235587
942,-0.014020089940935928
943,-0.05763918268925256
944,0.00850980438079299
945,0.03488199237279195
946,-0.03473149686393123
947,-0.018007145957824367
948,0.022264974449782045
949,0.06418824558317456
950,-0.03313600558824759
951,-0.048728773596777956
952,-0.011119348728085721
953,0.009998754391473656
954,0.02140332794111444
955,-0.05296976092464884
956,-0.021599927629673752
957,-0.018649379569843454
958,0.07202559780929627
959,0.02514397742246348
960,-0.024275045020112934
961,0.01128393826079212
962,0.060613380043332395
963,-0.02848820262293259
964,0.08586473481695918
965,-0.06946896577186487
966,0.08150024561911849
967,-0.018334533410036442
968,0.04828003421043693
969,0.017411613729904123
970,-0.00010188307068110126
971,0.03582820302453366
972,-0.01892672129331534
973,0.03946876104840232
974,-0.019035651375919282
975,-0.05876957117802858
976,-0.10508420570727262
977,0.05188870151933272
978,0.0698594180087424
979,-0.0225541408203787
980,0.018555737919885677
981,-0.024143660052059937
982,-0.05236718168480575
983,0.04202180985943226
984,-0.11263167491751741
985,0.0028130716068948377
986,0.04865101758386659
987,0.12170476248861761
988,0.016877951877848834
989,0.04437837842278294
990,0.07465043058923516
991,-0.0004022768840022849
992,0.125334690274162
993,-0.043969532290378005
994,0.04034032115011392
995,0.00022992369409275488
996,0.05602696969036217
997,-0.07016076734910397
998,-0.024915487018931304
