null_index,scale_moderation_spearman_rho
201,0.0010347578480113717
202,0.06671221643721897
203,-0.020713338587026647
204,-0.009057639905095841
205,-0.010951399875392856
206,0.048032030292616636
207,-0.10374308661267648
208,0.01717111112026762
209,-0.02935662878664568
210,0.05368715417898951
211,0.04335680039794874
212,-0.043186148286763135
213,-0.09775718470892143
214,0.13525344073525705
215,0.07074152011665166
216,-0.03139424689179261
217,0.027078502846295118
218,0.01878576717040127
219,0.006629595287628961
220,0.05850911299168616
221,0.03685383854609675
222,0.07572551869099743
223,0.03834473194363225
224,0.11011112165512378
225,-0.08942457704443281
226,-0.00038085723505720646
227,-0.04650541159330023
228,0.021140128352945025
229,0.1025293832798518
230,-0.05923542113592842
231,0.045796966099948426
232,-0.07546682922899459
233,0.03670104908580161
234,0.02192353318485499
235,-0.006107750700900662
236,-0.04445567240362049
237,0.06464110586165243
238,-0.03389214723327752
239,0.08145974860274233
240,-0.050130253820427614
241,0.1372795757076887
242,-0.03135979749364673
243,-0.07631658104992624
244,-0.0368321481843012
245,0.07936311995447513
246,0.013302252322940269
247,0.0050720359251630156
248,-0.09378497771715644
249,0.06178499557463214
250,-0.05696654549693184
251,0.009105167315500803
252,0.037637881329824235
253,-0.12365324386145016
254,0.039564176842814575
255,-0.14038353027581404
256,-0.00474030098005456
257,0.05479942317282911
258,0.006186537750363919
259,-0.05046230774144483
260,0.0632312323449415
261,-0.013594434255362716
262,-0.04718546823077256
263,-0.04331405762617515
264,0.0012513424900581415
265,0.10681482461401727
266,0.05260295506512063
267,0.08805138575722907
268,0.07139510175369707
269,-0.07809901842806667
270,0.027173557667105042
271,-0.030300159524752224
272,-0.05499846413989418
273,0.06287238444758861
274,0.03214639208464428
275,0.03811634519296143
276,0.0014586768307509256
277,0.0260654353600793
278,-0.05527980089141885
279,-0.21713391856165135
280,0.07663970364549823
281,-0.023687469960287446
282,-0.1383940775328896
283,-0.08352416068422494
284,-0.017847659022743614
285,-0.03844138164398596
286,-0.06849624869490319
287,0.07727350877620064
288,0.016522633097762345
289,0.05585491445490976
290,-0.011485365546653964
291,0.050660391780783624
292,0.06443153868959835
293,0.04045858529097237
294,-0.019423718987917532
295,-0.12154481310455892
296,0.1069928131711043
297,-0.028650097148746424
298,-0.028955357093427954
299,0.09965094467921844
300,-0.019982564780061773
301,-0.11530436842561488
302,0.04878034777456321
303,0.02244537777158329
304,-0.00307269492906706
305,0.0037852871092327214
306,-0.03421239904567068
307,0.0734486686542819
308,0.05132035293600419
309,0.003285451860208733
310,0.023223678988953125
311,-0.04868529295375329
312,0.15704619379752122
313,-0.11183199668287389
314,-0.0693622682871815
315,-0.03623438733128846
316,0.08040170551339161
317,0.03632561444119329
318,-0.002100137383263524
319,-0.015058852652471288
320,-0.04477688114373993
321,0.04811400710116748
322,-0.025171026911921506
323,-0.04241837327438232
324,0.006825765471515211
325,-0.11050250509517
326,-0.02807402665752924
327,0.06895621195533241
328,0.015280859884966946
329,0.21213492811959395
330,0.01869198825322638
331,-0.03679993161751663
332,0.02884020679036627
333,-0.02603098596193342
334,-0.039843599738886695
335,0.042609758819637196
336,-0.03857311869430307
337,0.03603598431604091
338,0.027418212189122528
339,0.042915656716136244
340,-0.029248176977667916
341,-0.04990154809384804
342,0.10705724630467345
343,0.023646003092148888
344,-0.024745832025546918
345,-0.061687069970643396
346,-0.11274969037237102
347,0.01367545413618728
348,0.044874806747728674
349,0.10213162032163041
350,0.0370538364408881
351,0.045950074536152324
352,0.07882149886140384
353,0.0189066590398206
354,-0.06987007793392445
355,-0.001669200930531291
356,-0.02546193294070892
357,-0.026228751025363463
358,0.06032504284024619
359,0.0011119500179308391
360,0.01579855778488139
361,0.08142019559005631
362,0.018633615661923644
363,-0.0697112279313629
364,0.04643013327883331
365,-0.020595955452603655
366,0.014249929747860672
367,-0.0010041361607705914
368,0.03429979844467041
369,-0.1302997448722433
370,0.004588787423394449
371,0.03996959522284616
372,0.012619324902289114
373,-0.09165230479119958
374,0.005627691958219677
375,0.012125231219622772
376,-0.1410664576964652
377,-0.004458007300803616
378,0.037188763250292786
379,-0.03688796896833387
380,-0.1679561268047755
381,0.036334864742547275
382,0.0068780775205515435
383,-0.0008650626645520468
384,-0.02096564853085433
385,-0.023065466938209093
386,-0.11479942956205076
387,0.012856961954313921
388,0.06079489435384691
389,-0.09876259677332705
390,0.04402314107134447
391,0.0390528584610753
392,0.059672737106835815
393,-0.028705917932779094
394,0.0034969328877153725
395,-0.10787222975155046
396,-0.0908813400197312
397,-0.07812549342849359
398,-0.00840820495486429
399,-0.086930504413853
400,-0.10983871622904433
401,0.029650405598611915
402,-0.008615220319648316
403,-0.0336325008435484
404,-0.09698653891336179
405,0.08749158303735854
406,-0.008832761889421361
407,0.03954822804737667
408,-0.033936165908686144
409,0.0025786012464007178
410,-0.045735403749558104
411,-0.0763405042430831
412,0.062165533833780595
413,-0.08140424679461841
414,-0.0212195533542258
415,-0.009679642927174194
416,-0.007144422404364582
417,0.0958809684136061
418,-0.018878589159849888
419,0.03958714310824516
420,0.0326985393827046
421,0.06868412550516173
422,0.01239667971797594
423,-0.01824893071596134
424,0.06753134657090984
425,0.012200190558180932
426,-0.015404941513473859
427,-0.11000139394251097
428,-0.013614529737614478
429,-0.02724564622248438
430,0.05808455605712909
431,0.0789612103094399
432,-0.06387301187336286
433,-0.054633236724366124
434,-0.05804245123717301
435,-0.05135639721369386
436,-0.03604204485830731
437,-0.05557325872747633
438,-0.07819375427296783
439,0.14350470954301234
440,-0.028990444443391345
441,-0.018619580721938287
442,0.0023457488330072833
443,-0.08647596374387266
444,0.027613425445282502
445,-0.039243925030421414
446,0.054625262326647175
447,-0.05471872226791331
448,0.14869699938577718
449,0.027575786288049044
450,0.005484790751096035
451,0.006281273595265083
452,-0.02018128677121809
453,-0.03345451228646137
454,-0.04237371664715618
455,0.002458347328798903
456,-0.10972675568507023
457,0.028522825761151928
458,-0.03267589209318277
459,-0.040397022940582054
460,0.11903893836535506
461,-0.020227857253896774
462,0.030835401099648368
463,0.0673922730746913
464,0.06614890498235211
465,-0.010261136008840264
466,-0.02162018709562601
467,0.048860729703570256
468,-0.034096291814882725
469,0.15316585186747855
470,-0.0008089229046106161
471,0.012324272186687845
472,-0.028378648650393256
473,-0.0214099819717544
474,0.06191545672131422
475,0.08114428142898053
476,-0.022671212714984044
477,0.03809114609616954
478,-0.07479187620606238
479,0.05734357502108395
480,0.04566363417008753
481,-0.03165899689606186
482,-0.0026047572709188846
483,-0.11138255962743368
484,0.10133545645337012
485,-0.06355339801278721
486,-0.03571445660001271
487,-0.060347371153859256
488,0.01577431561581577
489,-0.004850347668576115
490,0.00855142513789669
491,-0.029926957711505213
492,0.10483175138926798
493,0.19679505769150674
494,0.009511861599167419
495,0.07637303978577643
496,-0.003560090117649482
497,-0.019740143089405596
498,-0.04876280409958151
499,0.04872899265325315
500,-0.06648701944563573
501,0.07204932134256
502,0.06190174075723762
503,-0.016157405682234286
504,-0.04467831758793366
505,-0.020153535867156132
506,-0.04137436512501696
507,0.07767733227668842
508,-0.08274043687640621
509,-0.0046190901347264715
510,0.08112195311536746
511,-0.018976514763838635
512,0.0645339299563097
513,0.10396477486926338
514,0.022783811210775665
515,0.010342474865573588
516,-0.014406865894969671
517,0.06439932212281377
518,0.00857375345150976
519,-0.0912325324952739
520,-0.10431437246526229
521,0.05544311655670302
522,0.03513838610879553
523,-0.14774708912949547
524,-0.07402888583231294
525,0.05267855235549631
526,-0.017968550892162944
527,0.0025703078727730066
528,0.040130678056769016
529,0.004184006995180383
530,-0.06604172907700938
531,0.061229977493393
532,-0.064594216403065
533,-0.04414275703712876
534,-0.013551691483589126
535,0.08291077001168305
536,-0.03306280987050639
537,-0.0012015822482918733
538,-0.05717547471716842
539,-0.005889890155218859
540,-0.013512776422720635
541,0.03503471893844914
542,-0.03847104640350047
543,-0.0001649105448279529
544,0.046189306467720924
545,-0.018963117775670793
546,0.05175862583463786
547,-0.007397370300009779
548,-0.04767063058799368
549,-0.02242336843387898
550,0.09657729282242511
551,-0.06798907699997776
552,-0.06257318504517348
553,-0.06176107238147528
554,-0.004125953379786404
555,0.12662960806607226
556,-0.03315212312495866
557,-0.0668803167411345
558,0.014575604150702722
559,-0.03799832410672092
560,0.1255071318431524
561,-0.04038171209696166
562,-0.10412075408864611
563,-0.10193321730638286
564,-0.13630542328234135
565,-0.0075753588570968144
566,0.01280943454390896
567,0.0029384060714798877
568,0.07494530361817504
569,-0.07265760840056175
570,0.030267305006150137
571,0.07429937740293983
572,0.022986679888745837
573,0.00569882358587274
574,0.00533391514625344
575,0.07601164008115348
576,0.0925352301066421
577,0.03202709509476874
578,-0.08558378812707618
579,0.022908211815191336
580,0.11008081894379175
581,0.07235298640769773
582,0.009342485391616851
583,-0.008016821514818065
584,0.012589979118683366
585,-0.022409014517984865
586,-0.061047204297674594
587,-0.008148558565135173
588,-0.02349417055958002
589,0.06634156643124202
590,0.0007227994092459212
591,0.001816886776286305
592,0.005579526595997199
593,-0.004849390740849841
594,0.001836982258538067
595,-0.1060253592398409
596,-0.026990465495477876
597,-0.02056118707854902
598,0.07045412282286058
599,-0.05171652101468179
600,-0.00040382350048779177
601,-0.03603183762922705
602,-0.13129813946665625
603,-0.0386978382746275
604,-0.004430256396741659
605,0.04435455704054416
606,-0.038007893383983665
607,0.08941373186353503
608,-0.11722683622770012
609,-0.016662344545798406
610,0.002546384679616147
611,-0.10878099211560238
612,-0.006294351607524167
613,0.04065284161940607
614,0.08131429558834861
615,-0.0010596379688945059
616,-0.05706223826955928
617,-0.050281448401178964
618,-0.012385515561169406
619,0.11059054244598725
620,0.024536583829401586
621,0.09765894012902392
622,0.050177143279015055
623,0.06822224838927995
624,0.0390924114737613
625,0.07948720158298204
626,0.04321581304627764
627,-0.008630212187359949
628,-0.00014704789393749765
629,0.034811116826409694
630,-0.08178606095740189
631,-0.03457571260574619
632,-0.08413053388677413
633,-0.07896982265897637
634,-0.08753719659231096
635,0.028813412814030586
636,-0.13426780517719444
637,-0.05640482892160877
638,-0.04393956938324984
639,0.02811198479067146
640,-0.01964540724450443
641,0.10386046974709948
642,0.01737908341277792
643,-0.0973147651234739
644,-0.046793127863000064
645,0.04700620377005049
646,-0.11908072420940237
647,-0.0802227600285783
648,-0.11037555268348427
649,-0.014759015298238646
650,-0.011182019457424983
651,-0.06878013725369791
652,-0.02420325400474934
653,0.037961322901304974
654,-0.05722236417575586
655,0.0010239126671135954
656,0.04981223483939576
657,-0.03891793165167061
658,-0.02976427999803857
659,-0.04835579084000614
660,0.06859385532298318
661,0.09340475843391675
662,0.007062445595813743
663,-0.08902139149576253
664,0.031803174006820534
665,-0.00983211341156058
666,-0.043798901007487505
667,-0.05792985274138139
668,-0.013195395393506296
669,0.17849509083014412
670,0.019699633148993312
671,0.041706738021942934
672,-0.03558750418832698
673,0.07396540962647007
674,0.04855451283116245
675,-0.03731794849333983
676,0.04567128959189772
677,0.016505727374598163
678,0.08702715411420671
679,0.019340785251640416
680,0.009300699547569536
681,0.07030484209756178
682,-0.015393139404849808
683,0.05968836692636496
684,-0.04285824105255978
685,0.054560510217169275
686,-0.07001393606877436
687,0.01067771854567838
688,0.011668776694189888
689,0.04853409837300193
690,0.011207218554216875
691,-0.07302028400881974
692,-0.03889081869942616
693,-0.014914037589895098
694,-0.0638567441020162
695,-0.08374138327808922
696,0.05832793467551154
697,-0.024082681111238766
698,0.010797653487371437
699,0.07774623107298018
700,-0.010895898067268942
701,0.026751552539818035
702,-0.006022903109170999
703,0.0036564208420944372
704,-0.11329482020043867
705,-0.06641843962525273
706,0.016191217128562647
707,-0.0484208619253928
708,-0.06503248930169866
709,0.02800257605396742
710,0.021422103056287212
711,-0.04917109326279192
712,-0.0826750468151108
713,0.1104179764793491
714,0.01397752432178123
715,0.06444621158140122
716,0.09571860967604823
717,-0.030819133328301704
718,-0.05473530901516873
719,0.007802788680041361
720,-0.040611055775358756
721,0.08327025586085346
722,-0.12565290383345487
723,0.03459070447345782
724,0.15846372273604234
725,0.040471344327322696
726,-0.015253746932722505
727,0.00854632152335656
728,-0.026044701926010022
729,-0.12511893816219377
730,-0.03937470515301225
731,0.0427727555090126
732,0.03220891136276087
733,0.06938300172125078
734,-0.08107570160859753
735,-0.015500315310192539
736,-0.029096344445099044
737,-0.12662992704198103
738,0.059295069630866185
739,0.06891059840038
740,0.06422292844527053
741,0.04949134507518508
742,0.15492819376336722
743,0.13712870010284609
744,0.00021020512387160726
745,-0.025051410946137206
746,-0.02286833982659657
747,0.060200004284013
748,0.05442430750412955
749,0.009925254376917953
750,0.046216738395874125
751,-0.03735239789148571
752,0.06356073445868865
753,-0.019675072004018936
754,0.049287200493579875
755,0.052082705357936125
756,0.07539569760134153
757,0.04216510640282836
758,-0.008635315801900079
759,-0.0014854708070866085
760,-0.004711274172357571
761,-0.02605682301054283
762,-0.04808912698028434
763,0.08494998299637377
764,0.04740811341508574
765,0.04046336992960375
766,0.06672944113629191
767,0.031852934248586796
768,-0.06253873564702761
769,0.017535062632160647
770,-0.018200446377830103
771,0.03072056977249544
772,-0.09155565509084587
773,-0.037819059645998854
774,0.05392128249601798
775,-0.03996736239148485
776,-0.0778275699297135
777,0.04625724833628641
778,-0.0620892985915874
779,0.0816390130634644
780,0.02845137515759011
781,-0.051369794201861704
782,0.007088601620331909
783,-0.03202103455250233
784,-0.07759120878132372
785,0.009501973345995916
786,-0.03734123373467917
787,0.03800278976944353
788,0.024818558532743774
789,0.04648404020741344
790,0.029200330591354195
791,-0.09805989284633289
792,0.09559899371026392
793,-0.07106145295313607
794,0.06577059955456498
795,-0.026419498618800823
796,0.003970293136312437
797,0.027444049237731936
798,-0.06385036458384104
799,0.02513785341741066
800,0.008135799528784848
801,-0.05140009691319373
802,0.04307961033323792
803,0.08970399994050493
804,-0.02319560910898241
805,0.029406708004320707
806,0.017345271966449558
807,0.028144520333364786
808,-0.030249123379350925
809,0.09266154456651031
810,-0.036169954197719324
811,-0.11778281123666555
812,0.020368206653750352
813,0.004045890426688113
814,0.08980415837585498
815,0.06506470586848323
816,-0.006272661245728614
817,-0.07019543336085775
818,-0.02938852637752149
819,-0.035949222868858696
820,-0.0037390356024627927
821,0.03284271649346328
822,0.177127641109298
823,0.0069916329440694374
824,-0.008285399229992411
825,-0.02580770282580273
826,-0.029239883604040205
827,-0.05438762527462237
828,0.1295798162461762
829,0.06657665167599676
830,-0.12690328939578674
831,0.017605237332087433
832,-0.014921374035796534
833,-0.05892665245625055
834,-0.10829901951746884
835,0.043015815151486295
836,0.038350473509989894
837,-0.04591115947528383
838,-0.07215873007926403
839,-0.0022640910003652024
840,-0.030233493559821776
841,-0.03253681859696423
842,-0.08202720674442303
843,-0.03792527862361531
844,0.045490111275723104
845,-0.018099649990662534
846,-0.04952866525650978
847,-0.05077394720430152
848,0.06305547661921578
849,0.01691401653780857
850,-0.07300082647838549
851,-0.09360985994324823
852,0.006009825096911916
853,-0.11703481273062773
854,0.0017218319554763823
855,0.06236935943947704
856,0.0035390377076714454
857,-0.010192237212548508
858,0.07625374279590089
859,0.04418358595344981
860,0.0838466453279794
861,0.034559763810308286
862,-0.10335297907626528
863,-0.044314047100131884
864,-0.11131748854204702
865,0.10036194197984032
866,0.03014449928127826
867,0.11277680332461547
868,0.06395594560963998
869,0.0677747251892923
870,-0.036649693964491546
871,0.02294361814106349
872,0.010451883602277626
873,0.06477443779151333
874,-0.0034085765609893704
875,0.03560440991149116
876,0.016654051172170694
877,0.014853432167231053
878,-0.010034344137713234
879,-0.022366909698028792
880,0.03719163403347161
881,-0.041064958493521576
882,-0.092462822575354
883,-0.04203751603932511
884,0.008790338093556529
885,0.05995949644880937
886,-0.012435275802935674
887,-0.025815039271704168
888,0.14424505262723997
889,-0.061268573578352734
890,0.03529596020772205
891,-0.04697813389007978
892,0.07505024669215647
893,-0.06649148510835834
894,0.09286090450948414
895,0.05973142867404731
896,-0.010272300165646798
897,0.1905881054829823
898,0.057457449420510606
899,-0.05929251782359612
900,0.054931798174963735
901,-0.06320252451315327
902,-0.07130323669197472
903,-0.03005040138819461
904,-0.018785448194492512
905,0.07394435721649203
906,-0.013097150813608792
907,-0.0186712548191571
908,0.06285707360396822
909,-0.0313722375540883
910,0.009049665507376889
911,-0.012641015264084668
912,-0.04667574472857707
913,0.17614360043077917
914,0.031057089356235267
915,0.051940761078538754
916,-0.01163783603104035
917,0.03321209059580519
918,-0.0790457389252608
919,-0.009225740209011376
920,0.025574850412409297
921,-0.019021809342882286
922,-0.00968378961398805
923,-0.018865511147590802
924,-0.013900970103679279
925,-0.02231587355262749
926,-0.024301179608738087
927,-0.013939247212730254
928,0.08977321771270545
929,-0.014482782161254107
930,0.054071201173134305
931,0.07173449212061571
932,-0.05936364945124918
933,0.030681973687535707
934,-0.025969423611543103
935,0.00034736476463760287
936,-0.11861310552716296
937,0.09869656876021411
938,0.05197808125986346
939,0.028048189608919832
940,-0.10143529591281142
941,0.010099096247191134
942,0.1034320851016373
943,0.09692465758706272
944,-0.05950942144155165
945,-0.03079903784604994
946,0.048432664034016845
947,0.049131221274197154
948,0.10217213026204269
949,0.014953590602581106
950,-0.08895217372356203
951,0.07083083337110394
952,0.09140892617281714
953,-0.030386283020116922
954,0.06962191467691063
955,-0.027940056775850826
956,-0.05309258308506436
957,0.01910697591052071
958,0.0029007669142464285
959,0.07236415056450426
960,-0.0803072886443992
961,-0.06832240682463
962,0.028472108591659388
963,-0.015605577360082721
964,0.080573952504121
965,0.03473870929512159
966,-0.054154453885320177
967,-0.09788573200015095
968,0.06249694980298029
969,0.0611301380339517
970,0.16676188100238507
971,-0.006553997997253284
972,0.013877365886431176
973,0.06168515611519085
974,-0.055441521677159225
975,-0.07991080158981284
976,-0.122351822153717
977,-0.027592692011213223
978,0.040621263004439016
979,-0.0707884095752391
980,-0.06570839925235714
981,0.06990803606706666
982,0.014425047521768885
983,-0.12114705014633753
984,-0.013697463473891591
985,0.08986189301534021
986,0.026419498618800823
987,0.02760704592710734
988,-0.20250536441009478
989,-0.02938884535343025
990,-0.054312346960155446
991,0.05193374360854608
992,-0.04849518331213344
993,-0.008910910987067103
994,-0.06642354323979287
995,-0.039380446719369896
996,-0.06287716908621997
997,-0.02226802716631377
998,-0.011798599889054448
