permutation,scale_moderation_spearman_rho
601,-0.07015622052357594
602,0.0071324679435835325
603,0.10178981128359921
604,-0.1312447130301387
605,0.00999275798921857
606,0.09376882770881835
607,-0.18884000024692582
608,0.030769230769230774
609,-0.01656533937067782
610,-0.16090750862327005
611,0.009213785381045616
612,-0.10562574554603674
613,-0.035431297851916704
614,-0.05367608128191703
615,0.002312603078581839
616,-0.04373227522567395
617,-0.1563085762044484
618,0.011721103463602299
619,0.0016431553452451904
620,0.025888825328418706
621,-0.0691703333163571
622,-0.01196460521760018
623,-0.12116675491190122
624,0.08678400158368768
625,-0.1693048278075887
626,0.09513376667294567
627,0.07783782470233977
628,-0.0580821450968953
629,-0.019778601379391185
630,0.08921670652980769
631,-0.28512831748530365
632,-0.06258672316175626
633,0.06346308334605158
634,0.19346632750127662
635,-0.09735940457461555
636,-0.2455102574915077
637,-0.1782508413545749
638,0.13286594127454907
639,0.014058106842653325
640,-0.1636947869496489
641,-0.1098838235403962
642,-0.15416636242061546
643,0.3030446874732814
644,-0.15762311648089142
645,0.11324314291314207
646,0.06547061186721403
647,0.09313591246467784
648,-0.06051643449743573
649,-0.025767110117659784
650,-0.18495730865306392
651,0.1303310613437195
652,-0.0704239923576354
653,-0.15036880162200245
654,0.23697807314261343
655,0.15098771894641944
656,0.26802743444650695
657,0.10498000817246537
658,-0.03627091206805283
659,0.2061150466785648
660,0.1278610507633875
661,0.04006913509305746
662,-0.09056828832569988
663,0.15421129503407985
664,0.17656223379705102
665,-0.07155680788938251
666,-0.14094449853943528
667,-0.1307700265970333
668,0.19628892581257965
669,0.10930158965238647
670,0.03352077704929536
671,-0.008106183703799712
672,0.2577790760702316
673,0.019656886909364162
674,-0.06639524339974096
675,-0.008459155666878063
676,-0.14182428982512327
677,-0.12384447325249573
678,0.02378329692394173
679,0.16455796347653487
680,0.06241631979258774
681,-0.12722890980628157
682,-0.14211640988655505
683,-0.1130748071125468
684,0.15736463829793784
685,-0.1351760904120115
686,0.1802834730040262
687,-0.04774887718071774
688,-0.028298786501445
689,0.039825701708531
690,0.038814980711014246
691,0.0095182453349851
692,0.18814966290051108
693,-0.06269550506191106
694,0.06056659467855949
695,-0.06605444288366527
696,0.022980111499299072
697,-0.04762716196995882
698,-0.04762716196995884
699,0.08232917064685323
700,-0.09092015579357354
701,-0.05519751215725484
702,0.056731114479595335
703,0.06829440475682058
704,-0.0006816134766741283
705,-0.005915323243313319
706,0.04746950998266229
707,0.23991285192687412
708,-0.09761500496167226
709,0.10056233114788604
710,-0.12333327247838223
711,0.012779941577409946
712,0.10945782289530162
713,0.2243562826008111
714,-0.00035297196307838147
715,-0.04683658318289344
716,-0.090143382290153
717,-0.07089867879074083
718,-0.07483005617261368
719,-0.17760899735051486
720,-0.06054077739144115
721,0.13428757478081427
722,-0.14727450873269765
723,0.12126486447909528
724,-0.10036758444026489
725,-0.04441388040592381
726,0.156536979901754
727,0.056171227917471034
728,0.06682246405251695
729,0.027336903602726375
730,-0.14111575654933023
731,-0.02374649310227214
732,0.04466921049991736
733,0.07612022955490008
734,-0.1454514472545677
735,-0.006888997078870467
736,0.009238128275051053
737,-0.1400081548720843
738,-0.055526141226327805
739,0.08445767075175109
740,0.09963485881207401
741,0.17766661189844518
742,0.09081227141736394
743,0.01305996263389956
744,-0.17351614847052368
745,-0.3615406617682685
746,0.29026466812044405
747,0.24178579470868078
748,0.08254675357232684
749,-0.11247634175197176
750,0.0910684291513536
751,0.10936045131927999
752,0.05789992575801027
753,0.1280628083438006
754,-0.09069000353645881
755,0.09754138266796497
756,-0.16933226227661474
757,-0.11013942392745292
758,-0.1035303282049856
759,-0.047907690074809946
760,0.021373060936745212
761,0.16497179267462675
762,-0.04875881669282532
763,-0.22551119766309646
764,0.04565509770713622
765,-0.15404183326620002
766,-0.017198254614818297
767,-0.012025609195607755
768,-0.04380503776272553
769,0.08328921183949174
770,0.04733475739350916
771,-0.06572581381459232
772,-0.05309185182578734
773,-0.13163419933422515
774,0.14795701019852273
775,-0.032071762852120524
776,0.1252814664341391
777,0.040810861800060744
778,-0.09863740650989929
779,0.16439056457072732
780,0.21049684760004134
781,-0.007801945009645702
782,0.1931365210388798
783,0.15905550146056477
784,0.07248096690109213
785,0.15306432990431448
786,0.04726172871149294
787,0.06629827530037458
788,-0.038753651411879295
789,0.054406368102079175
790,0.0732603853557838
791,0.011915919133296607
792,0.11112463485881206
793,-0.06383962804304473
794,-0.13198717129730356
795,-0.07050919248665431
796,-0.08604467181658841
797,-0.013388510223953246
798,-0.0427339504264877
799,-0.02407556172966824
800,0.08769527565446994
801,0.03905817343167162
802,-0.05131482056339283
803,-0.050061466185136905
804,0.2263687042711674
805,0.1711183734109914
806,-0.10289929163934015
807,-0.01616368161958864
808,0.1695270089842359
809,0.027994328106215244
810,0.21837324660933202
811,0.2050036818665145
812,0.01826934195105609
813,0.062378665888849195
814,-0.12032912197143572
815,0.06470380603943293
816,-0.1040434285466146
817,0.21487432332412432
818,-0.05533240830286734
819,-0.11236748257261944
820,0.1744385615792231
821,-0.131282026324553
822,-0.010589158892350996
823,-0.06029734845138708
824,0.31031104133389464
825,0.0901190389517004
826,-0.3029528470431958
827,-0.0445353245828876
828,0.026461208898027635
829,0.227546878648064
830,-0.12356452997143358
831,0.06469124081936263
832,-0.06809966041960634
833,-0.012183692596966226
834,-0.24042259264437815
835,0.12531721833982268
836,0.029150792976757305
837,-0.09863740650989924
838,-0.1211910978059066
839,0.21044431867672245
840,0.08318118749269586
841,-0.014252764440164364
842,0.13213564112096962
843,-0.27679087628845256
844,0.1776909547924506
845,-0.10821633530102595
846,-0.015531049932788987
847,0.12705773526120911
848,0.015250823094385954
849,-0.0008033301689373438
850,-0.16954825674764276
851,-0.11599600772686443
852,-0.20993244515783
853,0.12475733177769842
854,0.17535510414035188
855,-0.057449229852754774
856,-0.14342833147984368
857,0.03921735692409942
858,0.19024319000743878
859,-0.19023971665223666
860,-0.0837760697195998
861,-0.02335700679818572
862,0.10914136527323132
863,-0.08393378773125611
864,0.07040093480505603
865,0.066030501836705
866,-0.05850814574198989
867,-0.009980768765585384
868,0.16319476141223216
869,0.14589913522139225
870,-0.17012238541757088
871,0.06931639068038949
872,-0.0030916039834862075
873,-0.201095423563778
874,0.23740407378770798
875,-0.05003681862810906
876,0.02758049890812337
877,-0.1301979685879063
878,0.13366601752677698
879,-0.09922344753299048
880,0.12743427458617332
881,-0.02003420176644794
882,0.23428028926827774
883,0.18348456356573692
884,-0.2262564052797252
885,0.24677608797978873
886,0.1965323547526337
887,-0.11962025316455702
888,-0.1570603521228702
889,0.0666995295748085
890,-0.09891734979096142
891,0.16801772200017182
892,-0.03040482972735648
893,-0.21641227884403463
894,-0.21319895816828524
895,0.031548390631004335
896,-0.09704294695254524
897,0.15147365794862985
898,0.09488860083306698
899,-0.11240331306995559
900,0.1478334956183057
901,0.06192832234974917
902,-0.030379931718744924
903,0.1308316800447451
904,0.23977750595323494
905,0.08919236363580232
906,-0.09504740808162754
907,0.07571857180381086
908,0.07624194402492708
909,-0.0940731138838859
910,-0.13392324639802117
911,-0.15700045035790927
912,0.0030672606450335357
913,0.27544276114550553
914,0.030331061343719597
915,0.11755111976630966
916,0.03880328149351983
917,0.033008964271328566
918,-0.01229316147272931
919,-0.22466070274703237
920,0.15396880458418388
921,-0.20888637346037656
922,-0.003456754060275905
923,-0.028176899811255783
924,0.037987086095433845
925,-0.053505681023879224
926,0.1314394561821819
927,0.13289028461300176
928,-0.11410801008647177
929,0.12212829922511469
930,-0.305758920154884
931,0.019888144402415535
932,-0.009518071556113165
933,0.08397132390256735
934,0.04518041127403084
935,-0.22579388747884135
936,-0.006840478105193917
937,-0.15252133060198161
938,-0.05539225530929808
939,-0.017563398024899375
940,-0.1253058094762908
941,0.16952391385363738
942,-0.07676578342564028
943,-0.23002020503906448
944,-0.15133977203160018
945,-0.029504126204608565
946,0.13595589041769485
947,-0.05401786802642436
948,0.07357684490375699
949,0.09026509898241629
950,-0.11536097469161219
951,0.08776830433648615
952,-0.24255111976630966
953,0.05878808902305205
954,0.22759388750352993
955,0.04173589177226614
956,0.08628391290698649
957,0.1390344391118681
958,0.026229468290823447
959,0.043671151845695796
960,0.23971664871822146
961,-0.10108509772432751
962,0.011100359666464481
963,-0.057267006662063955
964,0.2011940189546687
965,-0.13885440253390027
966,0.08947285142886975
967,-0.07344385211163695
968,-0.04856496021303138
969,-0.12525712339198727
970,-0.04083545320961203
971,-0.22926176172944437
972,-0.1494045119581705
973,-0.037561085450339246
974,-0.12059469690277418
975,-0.04634971641384049
976,-0.03109804709190435
977,0.2624407402722666
978,0.16252632092636346
979,0.13049008331597117
980,-0.18456782234897734
981,0.041808920454282354
982,-0.05417511060902783
983,-0.13379098813574966
984,-0.07173807205452776
985,-0.2637430851015557
986,0.010224015482269921
987,-0.10530735946738014
988,-0.29273725339623813
989,-0.11292874708183091
990,0.08039240745284855
991,-0.0647642695013788
992,-0.12267676092389851
993,-0.07584028627383789
994,0.0007424582671648038
995,-0.12557281872687942
996,0.11689457701395271
997,-0.10148490749756575
998,0.05103487728233067
