inat_taxon_id,species,photos,rho_primary,rho_flower12_descriptive,rho_background12_descriptive,rho_observer_pair_exclusion,rho_calendar_quarter_stratification,rho_matched_background_differential,maximum_direct_check_error,direct_checks
51306,Linum usitatissimum,58,-0.104634909266074,-0.1049068697778423,0.0386820010571676,-0.1051484513391973,-0.104634909266074,-0.0874872414644881,1.3877787807814457e-17,7
51646,Rubus parviflorus,52,0.0413893193214168,0.0628681661781449,0.1648819985085392,0.0413893193214168,0.0413893193214168,-0.1298430543459302,3.469446951953614e-18,7
51850,Collinsia tinctoria,44,0.0540540523301261,0.0581921755026541,0.0598480286061632,0.0559033092340148,0.054054052330126,0.0039817711436777,5.551115123125783e-17,7
52078,Richardia grandiflora,58,0.0520687318384938,0.1106937228236425,0.1828179544853149,0.0520687318384938,0.0520687318384938,-0.0956566734876735,1.0408340855860844e-17,7
52355,Pavonia hastata,55,0.0167628955287068,0.0591433300694582,0.098589816863516,0.0167628955287068,0.0167628955287068,-0.0496216495581639,6.938893903907228e-18,7
52588,Centaurea solstitialis,80,-0.050582716701968,0.0254487616730778,0.0063068237226657,-0.0507228556321207,-0.050582716701968,0.0044807233225682,1.3877787807814457e-17,7
52621,Cirsium occidentale,53,-0.0395116550938902,0.0200263521052041,0.0086751183896487,-0.0395116550938902,-0.0395116550938902,0.0072988284112979,6.938893903907228e-18,7
52821,Achillea millefolium,79,0.0270320086438996,0.0151598485710807,0.0417909729728456,0.0279541890351745,0.0270320086438996,-0.041950532156218,2.775557561562892e-17,7
53041,Kalmia angustifolia,60,-0.0194879891419784,0.0217954983276684,-0.0237152840964577,-0.0208604650890568,-0.0194879891419784,0.0433751322575596,3.469446951953614e-18,7
53077,Pseudognaphalium californicum,68,0.0188587934653234,0.0030563880764581,-0.0192122351387545,0.0188103758725517,0.0188587934653234,0.0135525799920211,2.775557561562892e-17,7
53092,Helenium puberulum,71,-0.0561429842561945,0.004982884665211,0.097454685868973,-0.0556209361384124,-0.0561429842561945,-0.0491839920639729,1.3877787807814457e-17,7
53166,Osmorhiza berteroi,52,-0.0693999100654735,-0.0413790871619274,0.2860356461826819,-0.0693999100654735,-0.0693999100654735,-0.2695100549431707,2.775557561562892e-17,7
53193,Rafinesquia californica,53,0.0352452235751671,0.0504992008566716,0.0354911064218827,0.0349335304711501,0.0352452235751671,0.0098425574518128,1.3877787807814457e-17,7
53208,Delairea odorata,71,-0.0109286315430242,0.0724808139707694,0.0788444465026465,-0.0108654617981883,-0.0109286315430242,0.0101383220524385,6.938893903907228e-18,7
53212,Silene gallica,46,-0.042703619110609,-0.0238490505835556,0.0206737907940498,-0.042703619110609,-0.042703619110609,-0.0341179917498141,2.775557561562892e-17,7
53324,Vicia sativa,45,-0.008467836647858,0.0017066859696022,0.1480385577622693,-0.008467836647858,-0.008467836647858,-0.0903068759256756,1.3877787807814457e-17,7
53328,Viola adunca,52,0.014786687718597,0.0456206569697482,0.0554481623449453,0.014786687718597,0.014786687718597,0.0060319841195649,1.3877787807814457e-17,7
53785,Fumaria officinalis,49,0.0160884310701087,0.0081758601594979,-0.1377188411111656,0.0160884310701087,0.0160884310701087,0.0914928295293605,2.775557561562892e-17,7
54453,Ferocactus cylindraceus,42,0.0029803132974404,0.0457235619445941,-0.0447977061728668,0.0038856631203389,0.0029803132974404,0.098317287309895,1.3877787807814457e-17,7
54520,Tanacetum parthenium,77,0.0264376703619326,-0.0475565913596589,-0.0018196070378114,0.0264376703619326,0.0264376703619326,-0.0469282665021071,6.938893903907228e-18,7
54793,Lindera benzoin,77,0.0486551616433661,0.0246495690489001,0.0373448492420675,0.0486551616433661,0.0486551616433661,0.0185100419153608,1.3877787807814457e-17,7
54875,Trichostema lanceolatum,44,0.0198011152015228,0.0273449358147671,-0.0594739630568809,0.0198011152015228,0.0198011152015228,0.0443123591916597,2.775557561562892e-17,7
55021,Arabidopsis thaliana,55,0.0221401324832087,0.0162524088347496,0.1226663686782024,0.0221401324832087,0.0221401324832087,-0.0919967671256429,1.3877787807814457e-17,7
55411,Raphanus raphanistrum,58,0.1166790884718313,0.1450679554829524,0.0322776023739384,0.1166790884718313,0.1166790884718313,0.1062235547341764,2.775557561562892e-17,7
55443,Trifolium lupinaster,51,0.3146426966519224,0.3309273571980034,-0.0207149616538199,0.3107495399598065,0.3146426966519224,0.3129965774590521,1.3877787807814457e-17,7
55727,Cymbalaria muralis,43,0.0688192749830947,0.0395264775180847,0.0052473904102011,0.0688192749830947,0.0688192749830947,0.0159693896875089,2.775557561562892e-17,7
55734,Sedum acre,55,-0.1070004484522072,-0.1432650338056773,-0.0550020269591614,-0.1070004484522072,-0.1070004484522072,-0.0211254143375324,2.775557561562892e-17,7
55759,Silene dioica,62,-0.0386791219130451,-0.0191081870247563,0.0293347714190629,-0.0376803995242902,-0.0386791219130451,-0.0437958506729797,1.3877787807814457e-17,7
55798,Tulipa sylvestris,62,-0.0419311845814274,0.0103210211040447,-0.0010738224972111,-0.0419311845814274,-0.0419311845814274,0.0063972561162432,1.3877787807814457e-17,7
55809,Leucojum aestivum,51,0.0526164186436571,0.0375710293763032,0.0238888900146506,0.0526164186436571,0.0526164186436571,-0.0340407549564315,1.3877787807814457e-17,7
55858,Cornus mas,66,-0.0159066177594227,0.0178087957166701,0.1237697381418431,-0.0159066177594227,-0.0159066177594227,-0.0950908173630767,1.3877787807814457e-17,7
55886,Lunaria annua,53,-0.0510064718079501,-0.0242628462316682,0.0618484029752952,-0.0510064718079501,-0.0510064718079501,-0.0389589919384789,1.3877787807814457e-17,7
55894,Agrimonia pilosa,72,0.0697074271959209,0.0206895264652526,-0.0318025147292575,0.0664869578861585,0.0697074271959209,0.0464722845800963,6.938893903907228e-18,7
55967,Galeopsis bifida,50,-0.0065359946023432,0.0403760068464579,0.0130725569183627,-0.0065359946023432,-0.0065359946023432,0.0437999082177732,6.938893903907228e-18,7
56057,Leucanthemum vulgare,77,-0.058153789829866,-0.0604714672281608,-0.0709191479227262,-0.0579187036069127,-0.058153789829866,-0.0092053540714824,6.938893903907228e-18,7
56061,Alliaria petiolata,61,-0.0992590151205569,-0.080033116242329,-0.0684280670291644,-0.0992590151205569,-0.0992590151205569,-0.0057164694093565,2.775557561562892e-17,7
56136,Primula vulgaris,72,0.0048604694815559,0.0570048305325279,0.113388742531926,0.0048604694815559,0.0048604694815559,-0.0441248965624139,1.3877787807814457e-17,7
56137,Ornithogalum umbellatum,69,0.0620609706608472,0.0432732386924151,0.0859407247203889,0.0620609706608472,0.0620609706608472,-0.0550910911923376,2.775557561562892e-17,7
56174,Echium vulgare,65,0.1414423728335309,0.0865537940622034,0.1524367444718237,0.1414423728335309,0.1414423728335309,-0.0741392850835426,2.775557561562892e-17,7
56826,Lomatium macrocarpum,56,0.3073171120854697,0.3495071983408333,0.090630110958674,0.30720520142216,0.3073171120854697,0.3104785213053938,2.775557561562892e-17,7
56838,Perideridia kelloggii,82,0.0133494646482796,0.068502126874171,0.0604501774836481,0.0136492422295537,0.0133494646482796,-0.021141026648341,1.3877787807814457e-17,7
56868,Crepis vesicaria,73,-0.075351848807905,-0.0877808947827039,0.0904826651865773,-0.07405423919207,-0.075351848807905,-0.1307179322407736,2.775557561562892e-17,7
57054,Lupinus formosus,40,0.0704398821269493,0.0728371955297048,0.0853388091595254,0.0670300042925285,0.0704398821269493,0.0212053653555036,1.3877787807814457e-17,7
57076,Trifolium campestre,72,0.0263931175906382,-0.0062045581428274,-0.0547131850808448,0.0263931175906382,0.0263931175906382,0.0243740699070014,6.938893903907228e-18,7
57087,Cicendia quadrangularis,76,-0.0361070542541734,-0.0577908537920326,-0.0414098187519331,-0.0373731857215619,-0.0361070542541734,-0.0231578108195981,2.775557561562892e-17,7
57250,Prunus ilicifolia,48,-0.0095165795539182,-0.0205037955168088,-0.0873689494102379,-0.009741622681971,-0.0095165795539182,0.0530185603655636,1.3877787807814457e-17,7
57310,Vicia tetrasperma,49,0.0431851033947446,0.0451767577364827,0.0221916791016589,0.0431851033947446,0.0431851033947446,0.0588615861030143,1.3877787807814457e-17,7
57311,Lathyrus aphaca,69,-0.0126697537246991,-0.0415091933558149,0.1282004638424732,-0.0147638664609787,-0.0126697537246991,-0.0843469098492884,2.775557561562892e-17,7
57312,Vicia ludoviciana,43,0.0191070400168626,0.029508021029914,-0.0075539625093131,0.0184807415381905,0.0191070400168626,0.0156436534015981,2.775557561562892e-17,7
57393,Pulsatilla pratensis,41,-0.009068672323416,0.0328103351538265,0.0098157093790022,-0.0150302828353864,-0.009068672323416,0.051772091331225,1.3877787807814457e-17,7
57427,Legousia speculum-veneris,66,0.0118330885636598,-0.0118255086152667,0.0287311292843974,0.0117805351741066,0.0118330885636598,-0.0352660819657731,2.775557561562892e-17,7
57504,Ononis natrix,67,0.0111314649010581,-0.0335696143911211,-0.0126147066167737,0.0114756166969427,0.0111314649010581,-0.0174344020967196,1.3877787807814457e-17,7
57850,Nuphar lutea,62,-0.0165577115696425,-0.0338755471637052,-0.015201043208785,-0.0165577115696425,-0.0165577115696425,-0.0069177432034539,1.3877787807814457e-17,7
57858,Veronica anagallis-aquatica,57,0.094617387460885,0.0703468223934797,-0.0385289335670651,0.0946173874608851,0.0946173874608851,0.0911443972887446,1.3877787807814457e-17,7
58014,Corethrogyne filaginifolia,56,-0.0617490178950611,-0.0824887190610063,-0.0834777377965328,-0.0621421144442714,-0.0617490178950611,-0.0002865336244208,2.775557561562892e-17,7
58039,Stephanomeria exigua,74,0.0578034575138699,0.0341404600812649,0.0739175613361148,0.0582175182740739,0.0578034575138698,-0.0522129708061995,1.3877787807814457e-17,7
58074,Descurainia sophia,45,0.0220787770915738,-0.0215792362595899,0.0204096079718848,0.0213715282973067,0.0220787770915738,-0.0404894347871536,2.775557561562892e-17,7
58164,Trifolium depauperatum,47,-0.1293918997089895,-0.1223954471159171,0.0772567066580106,-0.1293253236131159,-0.1293918997089895,-0.162470016941556,2.775557561562892e-17,7
58211,Forestiera pubescens,47,-0.0430685248610733,-0.1156072066875543,-0.1236875898779284,-0.0430685248610733,-0.0430685248610733,0.0514521252371808,2.775557561562892e-17,7
58361,Calochortus splendens,47,0.0343956516476412,0.0130944983829286,-0.0209330243309016,0.0332380661240287,0.0343956516476412,0.0182165711103625,1.3877787807814457e-17,7
58822,Dittrichia graveolens,52,-0.0170231446694809,-0.0484202077172125,-0.0306712146076429,-0.0170231446694809,-0.0170231446694809,-0.0088713569082613,1.3877787807814457e-17,7
58831,Heterotheca grandiflora,73,-0.0486593578569462,-0.0423424356317294,0.0708163394003891,-0.0481903537967252,-0.0486593578569462,-0.0926837750529946,2.775557561562892e-17,7
58917,Geranium carolinianum,65,0.1462716020365871,0.1271883623877857,0.1676809188462239,0.1462716020365871,0.1462716020365871,0.0159115658755255,2.775557561562892e-17,7
59035,Solanum americanum,44,0.0340144040637155,-0.0879029867800386,-0.0303128390699914,0.0340144040637155,0.0340144040637155,-0.0662093683434023,4.163336342344337e-17,7
59243,Eriogonum wrightii,41,-0.1469022584913378,-0.1356620247146375,-0.1018261696316418,-0.1469022584913378,-0.1469022584913378,0.0306564493011716,3.469446951953614e-18,7
59752,Erigeron divergens,84,0.0291418191402307,0.0219971005301883,0.0059772720815963,0.0275622959595347,0.0291418191402307,0.0270714764357548,1.3877787807814457e-17,7
59753,Erigeron pulchellus,77,-0.0328907951535754,0.0041496414984628,0.2581212325157086,-0.0328907951535754,-0.0328907951535754,-0.2193381200282464,1.3877787807814457e-17,7
59943,Iris sibirica,54,-0.093101065220808,-0.0731716382185445,0.0348923226966865,-0.0910977508886371,-0.093101065220808,-0.0346962338108116,1.3877787807814457e-17,7
59982,Phacelia hastata,40,0.1201550551276635,0.3341791766966693,0.163501735386962,0.1227684726876416,0.1201550551276635,0.1965182009225474,4.163336342344337e-17,7
60220,Ludwigia peploides,70,0.0277503397753162,0.034425021020262,0.051181663582893,0.0277503397753162,0.0277503397753162,-0.0054503926047775,1.3877787807814457e-17,7
60241,Anemopsis californica,62,-0.0325548209847153,-0.0138482743601236,0.0011368341340178,-0.0326651540793854,-0.0325548209847153,-0.0188289762810442,1.3877787807814457e-17,7
60496,Erythronium grandiflorum,60,0.0535485077179442,0.096946786833991,0.0716464510714371,0.054385149276674,0.0535485077179442,0.0212858236391343,6.938893903907228e-18,7
60505,Erythronium montanum,49,0.0316724556016661,0.0159654560137473,-0.0352850092838162,0.0316724556016661,0.0316724556016661,0.0396180003844123,2.775557561562892e-17,7
60885,Dactylorhiza sambucina,40,0.0907348378537516,0.0981035598222674,0.0256612215642391,0.0907348378537516,0.0907348378537516,0.0710736261514616,6.938893903907228e-18,7
60955,Ericameria ericoides,45,-0.0417486143103309,0.0037545434108434,-0.0379626399522348,-0.0393607057478616,-0.0417486143103309,0.0087960378275948,2.775557561562892e-17,7
61297,Lactuca perennis,47,-0.0002866974111166,0.0316897535029236,0.0074173883024796,0.0021128517686176,-0.0002866974111166,0.0024159339163417,2.775557561562892e-17,7
61776,Oxalis incarnata,58,-0.0925596593227906,-0.053195234862237,-0.0023441081606799,-0.0925596593227906,-0.0925596593227906,-0.0345166331312554,1.3877787807814457e-17,7
61821,Lathyrus tingitanus,54,0.0114536237335857,0.0079470258610134,-0.0331557378358263,0.0119943653619399,0.0114536237335857,0.0327022198372467,1.3877787807814457e-17,7
61824,Trifolium hybridum,56,0.0433880242002104,0.0527911786493022,0.0420728470866795,0.0445621020804102,0.0433880242002104,-0.0048452465269979,2.775557561562892e-17,7
62258,Galearis rotundifolia,63,0.3374540584252442,0.3197444132372255,0.0682090543403315,0.336012877418558,0.3374540584252442,0.0944527834381296,1.3877787807814457e-17,7
62262,Dichelostemma multiflorum,47,0.0351517339873606,0.0330189636373066,0.0986310151121264,0.0342208279385559,0.0351517339873606,-0.0595731761418356,2.775557561562892e-17,7
62338,Lysimachia vulgaris,67,-0.0832460969726063,-0.082359343904559,0.0284671685767472,-0.0836963496980582,-0.0832460969726063,-0.1232412601346043,1.3877787807814457e-17,7
62406,Goodyera pubescens,47,-0.1251098175960647,-0.0465027190656058,0.0870158846325057,-0.1251098175960647,-0.1251098175960647,-0.1043790512158611,1.3877787807814457e-17,7
62474,Opuntia fragilis,58,0.0153462293001699,0.0402118523049447,0.0007840129271296,0.0151983231656141,0.0153462293001699,0.0264995195053443,1.3877787807814457e-17,7
62493,Spiraea douglasii,46,-0.1026695292190204,-0.0783539609626566,0.0247413144730443,-0.1026695292190204,-0.1026695292190204,-0.063414150000644,2.775557561562892e-17,7
62659,Ipomopsis rubra,44,-0.0146004842795196,-0.0287765763810065,-0.0184804044188636,-0.0146004842795196,-0.0146004842795196,-0.0299532315298136,5.551115123125783e-17,7
62942,Ipomoea triloba,52,-0.034921169453593,-0.0166416320603203,0.0287802518292462,-0.0356109101005569,-0.034921169453593,-0.032448089837125,1.3877787807814457e-17,7
63047,Calystegia macrostegia,65,0.0901472427675287,0.005058864729696,-0.0031581131983913,0.0902316288876226,0.0901472427675287,-0.0201474322569949,2.775557561562892e-17,7
64093,Salvia lyrata,51,0.0763509107525334,0.0613661968283817,0.0310245998568224,0.0763509107525334,0.0763509107525334,0.0057982006402754,2.775557561562892e-17,7
64410,Calochortus bruneaunis,58,0.097651008064785,0.0607424944140666,0.0840962196359713,0.0962993766360393,0.097651008064785,0.0234591958352726,1.3877787807814457e-17,7
67775,Claytonia caroliniana,70,-0.0410944921233844,-0.0272094892145508,-0.0205721089975431,-0.0410944921233844,-0.0410944921233844,-0.0071368856079516,1.3877787807814457e-17,7
68034,Hieracium venosum,62,-0.007341445807193,-0.0172620420735728,-0.0231358936178583,-0.0071275229672963,-0.007341445807193,0.0276337819817952,5.551115123125783e-17,7
68553,Rafinesquia neomexicana,62,0.0252955093817997,0.0169086519731558,-0.0153287417021383,0.0243809786922066,0.0252955093817997,-0.0058162507414164,1.734723475976807e-18,7
69624,Oxalis acetosella,53,0.0641268412272992,0.0725759043308072,0.0486308149930633,0.0641268412272992,0.0641268412272992,0.0014612845646609,1.3877787807814457e-17,7
69636,Cardamine flexuosa,54,0.0868139606546627,0.011607967357941,-0.0759515229157898,0.0868139606546627,0.0868139606546627,0.0951627299419014,6.938893903907228e-18,7
69713,Rubus hispidus,55,-0.1361013780777285,-0.1172448181539321,-0.0215862740914164,-0.1380301754515775,-0.1361013780777286,-0.0481930565096719,2.775557561562892e-17,7
69816,Sagittaria platyphylla,55,0.0563465331742839,0.0808209428286118,0.0208359895604366,0.0515469025858044,0.0563465331742839,0.0697378240180241,1.3877787807814457e-17,7
69855,Lupinus excubitus,52,-0.0184631468870115,-0.0029925180550584,0.1350575079660488,-0.0195911531827567,-0.0184631468870115,-0.0870353482379473,2.775557561562892e-17,7
75255,Acacia saligna,56,0.1121393020385781,0.1233506422208221,0.1139241827653317,0.1121393020385781,0.1121393020385781,-0.0024925218545219,1.3877787807814457e-17,7
75326,Aliciella latifolia,43,0.1943219603721363,0.1606496257495911,0.148817658932156,0.1938654151598362,0.1943219603721363,0.0178599215651404,2.775557561562892e-17,7
75371,Allium vineale,42,0.0381561960010686,0.0750437255627075,0.1190145424744748,0.0381561960010686,0.0381561960010686,-0.0380415309652938,2.775557561562892e-17,7
75427,Amsonia tomentosa,63,0.0061232676043472,-0.010953900438859,0.0025233875652304,0.0072383054467925,0.0061232676043472,-0.0204833443249793,6.938893903907228e-18,7
75469,Antennaria racemosa,65,-0.0360473581463465,0.0177502659122072,0.0087761896387557,-0.0390248004058521,-0.0360473581463465,-0.0178410595758024,5.551115123125783e-17,7
75573,Arnica latifolia,67,-0.1307011825245718,-0.1095368429483409,-0.0683571027165786,-0.1304428753413113,-0.1307011825245718,-0.0107012845791032,1.3877787807814457e-17,7
75602,Asclepias curassavica,48,0.2107209422641225,0.2643902584463687,-0.0039010483946849,0.2107209422641226,0.2107209422641226,0.1966327765520756,2.775557561562892e-17,7
75615,Astragalus agrestis,41,0.0476673421149224,0.0263035460326093,-0.0531858642728789,0.0476673421149224,0.0476673421149224,0.0674459731172247,2.775557561562892e-17,7
75756,Berberis nervosa,54,0.0613718256988881,0.0321453747405049,-0.0934500521672441,0.0599623352184351,0.0613718256988881,0.0683673949933041,1.3877787807814457e-17,7
75766,Bidens laevis,62,-0.0530098751008058,0.0010355793121156,0.0854303881839454,-0.0532336135804301,-0.0530098751008058,-0.0919367358694403,1.3877787807814457e-17,7
75956,Calycoseris wrightii,63,-0.0530971150131862,0.0018363146481537,0.0490341447124357,-0.0518221092262089,-0.0530971150131862,-0.0055987544811673,1.3877787807814457e-17,7
76006,Carduus acanthoides,61,-0.0059197307317625,-0.0388490635769948,0.068169312058562,-0.0068955963764355,-0.0059197307317625,-0.0863010553715674,2.775557561562892e-17,7
76358,Cirsium undulatum,52,0.0478608771155861,0.0546171493798136,0.0427504847633533,0.0467365178721811,0.0478608771155861,-0.0016177697816871,6.938893903907228e-18,7
76563,Cyclospermum leptophyllum,41,0.1395050021487047,0.0893462695410854,0.0183990929601576,0.1393017649706834,0.1395050021487046,0.0619824923202719,1.3877787807814457e-17,7
76630,Delphinium nuttallianum,45,0.0446393804311728,0.0255357815275741,0.0696877591246425,0.0446393804311728,0.0446393804311728,-0.0454265489011978,6.938893903907228e-18,7
76897,Erigeron annuus,80,0.0029873026474539,-0.0386774765225477,-0.0449052244694546,0.0029873026474539,0.0029873026474539,0.0330272784064178,6.938893903907228e-18,7
77069,Erysimum concinnum,55,-0.048005047481926,-0.0249436498757202,0.0342817626039647,-0.0472897057885863,-0.048005047481926,-0.0590814970966828,6.938893903907228e-18,7
77206,Galium mollugo,72,0.1398306084575069,0.0922136990945185,-0.003974035558445,0.1405752071884015,0.1398306084575069,0.0615872605301962,1.3877787807814457e-17,7
77281,Glebionis segetum,79,-0.0569092191164483,-0.0772775257829348,-0.0077195683180618,-0.0570885577929051,-0.0569092191164483,-0.0216714224094767,6.938893903907228e-18,7
77305,Grindelia squarrosa,71,0.0835332496826941,0.0865917273083626,0.158612438483353,0.0837569982073716,0.0835332496826941,-0.0909301030257627,1.3877787807814457e-17,7
77403,Heuchera cylindrica,55,0.0274428394035291,0.0889025827267021,0.0944471029617935,0.0267379856255032,0.0274428394035291,-0.029433499084836,6.938893903907228e-18,7
77616,Lactuca biennis,40,0.0736384861977291,0.0526139033000484,0.0180786217344462,0.0712760981126326,0.0736384861977291,-0.0011687168352448,1.3877787807814457e-17,7
77672,Lepidium perfoliatum,55,0.0050764526195593,0.1338664072862503,-0.0261068858824007,0.0045794802547433,0.0050764526195593,0.1020358269932916,2.775557561562892e-17,7
77778,Linaria purpurea,51,-0.0075763182051214,-0.0418806635265632,0.0109757469421334,-0.0075763182051214,-0.0075763182051214,-0.0448761322710902,1.3877787807814457e-17,7
77830,Lomatium triternatum,92,-0.0153740272480809,0.0569263827005765,0.0672592138416866,-0.0153867921479944,-0.0153740272480809,-0.0528941621311613,2.775557561562892e-17,7
77838,Lotus tenuis,72,0.0271535806406656,0.0778586182360788,0.0120427807899356,0.0271535806406656,0.0271535806406656,0.0488408740174783,6.938893903907228e-18,7
77960,Marah oregana,56,-0.0290880157610578,-0.0131932555580904,0.0560143172185933,-0.0293198094329893,-0.0290880157610578,-0.1100320495586727,1.3877787807814457e-17,7
78245,Oenothera primiveris,68,0.0245957748590071,0.1170997031156434,0.0207416105304623,0.0225146456284129,0.0245957748590071,0.08607953415016,2.775557561562892e-17,7
78283,Ornithopus pinnatus,59,0.0741015548058891,0.0673048124990836,-0.0306055660877888,0.0785809775144559,0.0741015548058891,0.0690715243102101,1.3877787807814457e-17,7
78333,Palafoxia arida,46,-0.0231674951378929,-0.0284140249912682,0.1609457938782638,-0.0231674951378929,-0.0231674951378929,-0.1774971867478806,5.551115123125783e-17,7
78346,Papaver somniferum,50,-0.0416958726826613,-0.0140949039589402,-0.0714412616596393,-0.0416958726826613,-0.0416958726826613,0.0277821275329054,1.3877787807814457e-17,7
78399,Penstemon davidsonii,50,-0.0512683115660619,0.0076746783542128,0.0069351198880857,-0.0511161560815308,-0.0512683115660619,-0.0404188363763123,2.775557561562892e-17,7
78451,Persicaria capitata,68,0.0313400459883474,0.0227565534170668,-0.0054393782767531,0.0301201998404276,0.0313400459883474,0.0152168098652597,6.938893903907228e-18,7
78824,Ranunculus glaberrimus,72,0.0420037284102282,-0.0790159672531881,0.0283016539259629,0.041420608005034,0.0420037284102282,-0.0843975074537959,1.3877787807814457e-17,7
78847,Rhododendron columbianum,50,0.0092653831516293,0.0174327022815651,0.0252156849689304,0.0107586734083264,0.0092653831516293,-0.0147833423744701,6.938893903907228e-18,7
78872,Romanzoffia sitchensis,66,0.0702864320723301,0.0180968410510356,-0.0507480110478051,0.0709336595778402,0.0702864320723301,0.0418183150813104,4.163336342344337e-17,7
78886,Rosa rubiginosa,46,0.122164855004818,0.1011507681257912,0.0254509564407806,0.1217558521852616,0.122164855004818,0.0899259544032902,2.775557561562892e-17,7
78887,Rosa woodsii,54,0.0135027697903211,0.0096640034713187,0.0441646992299411,0.0145325808951249,0.0135027697903211,-0.0300859459339484,1.3877787807814457e-17,7
78955,Salsola australis,40,-0.0552052069182212,0.0055843919229624,0.0353650760817768,-0.0533716149201559,-0.0552052069182212,-0.0691789939977396,2.775557561562892e-17,7
79095,Sidalcea sparsifolia,52,-0.0371920854400758,-0.0242480176638572,0.0069730288279384,-0.0416995023390653,-0.0371920854400758,-0.0372489645117646,1.3877787807814457e-17,7
79313,Tagetes minuta,50,-0.020030635418931,0.1649250695384189,0.1370268629474628,-0.020030635418931,-0.020030635418931,0.0062851568033412,6.938893903907228e-18,7
79499,Viburnum edule,63,0.1158899533262932,0.0892091632515755,-0.0003679604590453,0.1151868527270335,0.1158899533262932,0.101582155871463,6.938893903907228e-18,7
82688,Erica arborea,52,-0.0638763581464273,-0.062600163892122,-0.024438511856444,-0.0638763581464273,-0.0638763581464273,-0.0461135608860777,1.3877787807814457e-17,7
82741,Lathyrus clymenum,55,0.1006495760095394,0.1771787813891473,0.1296698927618961,0.0993953214617599,0.1006495760095394,0.0708856219356739,2.775557561562892e-17,7
82853,Cydonia oblonga,58,0.0288024150065814,0.0746737734521937,0.0182051875122602,0.0288024150065814,0.0288024150065814,0.0465316961988723,2.775557561562892e-17,7
82861,Anemone palmata,62,-0.0267673283884578,-0.0819426913360232,-0.0483580993892998,-0.0268938779115886,-0.0267673283884577,-0.036162345887728,2.775557561562892e-17,7
83362,Phyllota phylicoides,50,0.0660067224279597,0.0499554340496394,-0.0156568402238546,0.0655097689116529,0.0660067224279597,0.0424337500089758,1.3877787807814457e-17,7
84281,Clinopodium vulgare,56,0.0781848728363295,0.0847372924014885,0.0041366304216811,0.0781848728363295,0.0781848728363295,0.0814503632359433,1.3877787807814457e-17,7
84344,Centaurea scabiosa,42,-0.0243254006476318,-0.0213781576426068,-0.0433216311952067,-0.0301682170140398,-0.0243254006476318,0.0176151552621738,1.3877787807814457e-17,7
84510,Filipendula rubra,41,0.0379132113664186,0.0465615378930359,-0.0451319777148178,0.0379132113664186,0.0379132113664186,0.0695209318297652,6.938893903907228e-18,7
84666,Sabatia angularis,64,0.0044844129167701,0.0229902733301265,0.0635082215911297,0.0051587135355594,0.0044844129167701,-0.0102276578422883,1.3877787807814457e-17,7
84668,Sabatia campestris,65,8.096580657849279e-05,0.0210032145760161,-0.0546416661986099,0.0011112763941424,8.096580657849277e-05,0.0731994819212503,2.775557561562892e-17,7
