null_index,global_mean_species_partial_rho
90,0.0009672865716549711
91,-0.004519894424515575
92,0.0014266103607794255
93,-0.00013724540886019164
94,-0.0008460284367145626
95,0.0054513920669689575
96,0.0006429437733288382
97,-0.0029656599593273405
98,-0.002931178322635124
99,-0.004815856698089029
100,-0.003694056545660141
101,0.004449232517647947
102,-0.007544231791191312
103,0.004115637561316437
104,0.0006918308140655947
105,0.004597705049705689
106,-0.0012865033902600819
107,-0.0005266349433166309
108,0.0013477226511632676
109,-0.0014091499032591929
110,0.0013163854624988994
111,-0.0001530175265552936
112,-0.00020731700195673108
113,-0.002567309898776839
114,-0.0031200248573193625
115,0.004788657178464546
116,-0.0031741442465284785
117,-0.006753318197757798
118,0.0029243056345490443
119,0.00144430668134411
120,-0.0022594329373318337
121,-0.00046274068696686887
122,0.003854516688794663
123,-0.003496547981523758
124,0.001091144862601134
125,0.005641856019866849
126,-0.005277325955921385
127,-0.0029424846265614863
128,0.0017543798418620357
129,0.0024934425010014034
130,0.0019037092929724965
131,0.0007028101099162703
132,-0.004003196763916133
133,-0.00551093503065808
134,-0.006085926652367762
135,-0.004070362196139587
136,-0.0013158894696531057
137,-0.006062172985109253
138,-0.0022701983884531466
139,-0.0028993831260268966
140,0.003829925928828094
141,0.0039447574639429215
142,-0.0025157280922124487
143,0.005693927381212866
144,-0.005035050208644257
145,0.0031316148841348374
146,0.0037468023306239428
147,-0.00034836579670242187
148,-0.0075074539126860716
149,0.00101092083893002
150,-0.002859990350424808
151,-0.012382706556948708
152,-0.0009216220403622104
153,-0.002956261918275959
154,0.00031958538719978937
155,0.0015311655491901366
156,0.0004305055492645264
157,-0.007854900466408368
158,0.0036316861240834842
159,0.002610543697735874
160,-0.004277444072333591
161,-0.005419676176967322
162,0.008510916027990529
163,0.0042332842026115034
164,0.002154967999796039
165,-0.0033858240073082317
166,0.007176968758202477
167,-0.0007295217583128409
168,-0.0035495288474363287
169,0.0017631161789699564
170,0.0016273945753540904
171,0.0035385174647479347
172,0.0017162720738354731
173,0.0045002403333273214
174,0.001875616372416099
175,0.002259441492434678
176,-0.0008936741257960959
177,-0.0004066164092317474
178,0.00895786255105173
179,-0.008026785521287957
180,0.0006958805852772086
181,0.007798625210891427
182,-0.0039392349346604105
183,0.0031517675259782048
184,0.0044142534919536505
185,0.00269146589174114
186,-0.0007520831355810377
187,-0.005448877193241903
188,-0.0008832685484595906
189,-0.009577727195536864
190,0.0018668547916293743
191,0.0005286249315733068
192,0.0045261542570373655
193,-0.0020680290418477383
194,-0.005302926015958692
195,0.0064987459193113495
196,-0.00018676404706509533
197,0.0002570625764806111
198,-0.004090368801980526
199,0.0002765890961744273
200,0.0025503171306459687
201,0.0004092312218904641
202,-0.0020158990191125633
203,-0.003771669711181176
204,-0.005352924819176466
205,-0.00784008582376484
206,-0.0023880649533967943
207,-0.003301943353583603
208,-0.0013203591092747842
209,0.003347286756488292
210,-0.004085475423107896
211,-0.000681321518855966
212,-0.0004683597954991453
213,-0.0051702383599507755
214,0.003344789435448411
215,-0.0017973052473797455
216,0.00317705647816373
217,0.002264998665296398
218,-0.0038344919905748463
219,-0.00283498713665225
220,0.0017305160250205187
221,-0.005088090637703784
222,-0.001886730062461506
223,-0.0054369705563636845
224,-0.003368322960843713
225,0.003947978957338246
226,0.004294806131098573
227,0.001257181450080914
228,-0.0006647033459365605
229,0.0031314851362609143
230,-0.0022870110282971886
231,0.00015427404252458624
232,-0.005050451980772095
233,0.000615889335725468
234,0.0003793015059161258
235,-0.0030217088116781332
236,-0.0003542067479225439
237,-0.0032670457638220847
238,-0.0023562678525305297
239,-0.003521869159580803
240,-0.0041427598423892965
241,0.001127481793825397
242,-0.0012445986513455645
243,0.0031163147315144014
244,-0.007383546285548428
245,-0.002266162546179243
246,0.005392792895038298
247,-0.003209675849305486
248,0.00140835378694862
249,0.003934966991889223
250,0.0008211881210636455
251,-0.012308721928324742
252,-0.005936717547452239
253,0.006499212361516158
254,-0.0032456042036794965
255,-0.001633843063071636
256,0.000778634353859688
257,-0.0013865090760203074
258,-0.001525709179757763
259,0.0019686506901443164
260,5.0359418192231044e-05
261,-0.0028182847397333986
262,0.00396169453261233
263,0.003792617592446426
264,0.003689853460638813
265,-0.0034700540099037664
266,-0.0019760768806413457
267,0.004248367065859892
268,0.010161974526073519
269,0.0030402918741961474
270,0.0016514663429405677
271,0.0046557081482485295
272,-0.0017661514303137752
273,0.000817747398667768
274,-0.0011576571480161558
275,0.003983099847660237
276,0.007381851605149658
277,0.006776339258849653
278,0.0025863190016749108
279,-0.0005469776011868768
280,-0.0021750636910476302
281,-0.0040978999330177545
282,0.007099880685339221
283,0.0014630251311577576
284,0.0010586636390996845
285,-0.0032747911226550246
286,0.008319432328357282
287,-0.0008264611985276807
288,0.0017204333052249921
289,-0.004985200141373093
290,0.006680388475341327
291,-0.0010337927302258901
292,-0.008644598722486392
293,0.008818168621164567
294,-0.009320017977551007
295,0.004356035445147492
296,0.003378816789821411
297,-0.007327435860426598
298,-0.001420602324367412
299,-0.004126315808067033
300,0.005293901386431458
301,0.00285636521115925
302,0.0020509198502751216
303,0.0016605831613767431
304,-0.0039398520941259585
305,0.00023169181258708704
306,0.0025468343559326254
307,-0.0017345280827507235
308,0.002225614563462778
309,-0.0075014894166333486
310,-0.0014062973887518848
311,0.004335311288108791
312,0.00593764172533453
313,0.0031282419487882584
314,0.0022439229239889463
315,0.004172310073192008
316,-0.010884508374669843
317,-0.004107538168996699
318,0.005837230997614937
319,-0.0017965223553046336
320,-0.00300608322810199
321,0.0005539861490479804
322,0.0028412855211689693
323,-0.001327495555378252
324,0.0004648302781140707
325,0.0014296714079896696
326,-0.0022744742121320553
327,0.004132781311751791
328,-0.001137126726428935
329,-0.008085592731051465
330,0.00146826393358376
331,-0.002024931330356942
332,-0.004647969355435889
333,0.006046540380742502
334,0.004229419730201508
335,0.003912492969634263
336,0.007888653582644983
337,0.0015755128472104145
338,0.00908312114464832
339,0.009372996868619555
340,0.004083837390636141
341,-0.00623031678095162
342,-0.007094178460477406
343,-0.001979700980157023
344,-0.006668718618976438
345,-0.0014796128405732253
346,-0.004591335463703896
347,0.004093330163019278
348,-0.005685067620326477
349,0.0029230034789987603
350,-0.0020094742944142675
351,-0.00698864344787114
352,-0.006198102894294399
353,0.00021831503050292458
354,-0.001663507721531782
355,0.009962320001548432
356,-0.003102038363867843
357,0.00796161672994231
358,0.004441005190090847
359,-0.003049027452004032
360,0.0011721069874756958
361,0.0051469102686875195
362,-0.004276419634943101
363,-0.0021134572437929494
364,0.0008176132766344148
365,-0.005022491173829131
366,-0.006807357770417441
367,0.0054769289263906975
368,0.004219437560219924
369,-0.0035406775472555945
370,0.0014433278005294198
371,-0.00017310421327093549
372,-0.0014710254127414412
373,0.004083285718632847
374,0.0027843432776618274
375,0.002209516008541382
376,-0.0024230153956064306
377,0.005934810604996507
378,-0.002621302244242718
379,0.0026939980880379493
380,0.006407268454535813
381,0.0021838357889932807
382,-0.004144427418151997
383,-0.007813534852564741
384,0.0072155328014008036
385,0.0008815335426540569
386,-0.0036157934331562127
387,6.474856874725471e-05
388,-0.004995626563926425
389,0.0036491099332619753
390,0.0024811495131687278
391,0.002225739909443115
392,0.00037884079617209106
393,0.004536399459485979
394,0.0022783261237806535
395,-0.0016942706308210069
396,-0.0011506945899908013
397,-0.0005366953350425661
398,0.004116911055520618
399,-0.004362977045805772
400,-0.0008292373339194835
401,0.00011754470204567132
402,0.00550618860960881
403,-0.0022000008600707496
404,0.0035095662640088642
405,-0.004596537297898734
406,-0.0035714511875055495
407,0.0022798390085983136
408,-0.002463267315513634
409,0.0038675705615453517
410,-0.0023239639301431358
411,-0.00043492827477010235
412,0.004699170069625363
413,-0.005287083121060868
414,-0.0013976126904458766
415,0.005022001616227431
416,-0.006995617642242937
417,0.002206146192540265
418,0.0008593251868037817
419,0.00019093152326748734
420,0.003597593516748535
421,0.008957205686832084
422,0.0033578798512824536
423,1.0373022531964235e-05
424,0.006955394167902775
425,-0.0019176787675276772
426,0.003907505128016677
427,0.0005624680383274625
428,0.001331535032391099
429,-0.0018023817565452154
430,-0.004513801661018082
431,-0.002635099657185942
432,-0.0006945496261376463
433,-0.002563375028741451
434,-0.002089398271473947
435,0.0006057713981714677
436,-0.000613590380376022
437,-0.0027955649436616115
438,-0.000644827638804334
439,-0.0013433452814518997
440,-0.0008908771411852486
441,0.00018337953692872209
442,0.0031290037606493326
443,-0.0024333296563745638
444,0.0043744912524858555
445,0.006857321172998892
446,0.000495029400020418
447,-0.003876551795345551
448,8.811576451321503e-05
449,0.0028371290955460002
450,0.002156327894310595
451,0.0004703383300167411
452,-0.007110942474274218
453,-0.010552128235989505
454,0.004206699940028497
455,-0.003284311502032971
456,0.004062401178964955
457,0.00045852223237089883
458,0.0014382193774196386
459,-0.003543399014248119
460,-0.0015403837655187367
461,-0.003473552459764909
462,0.002720825393279638
463,0.003737349383319844
464,-0.0035744124176053708
465,0.0007452808603383765
466,-0.00013246814011502777
467,0.004272459866196819
468,-0.0025835008516091927
469,-0.002618029616943853
470,-0.004124647324457899
471,-0.007444265740571053
472,-0.0012519119230305455
473,0.005934624557806972
474,-0.002213677721870534
475,0.0002051850230693684
476,0.0025875877868548618
477,-0.009817256897299073
478,0.0018681450110582718
479,0.0027410550435734505
480,0.004910468247237084
481,-0.0007235497058146128
482,0.009405578516052046
483,-0.000630183554737253
484,-0.006454606447959534
485,-0.00536460548312858
486,0.0032356921363293992
487,0.0013473650879165641
488,-0.002760087647374606
489,-0.006557986967348015
490,-0.0021174163799765927
491,-0.0022284267682459434
492,-0.0001374921026928584
493,0.0008174046331407945
494,-0.0024447073851841133
495,0.009089904356798073
496,0.00478809500276431
497,0.0014270703507120324
498,-0.002565879089859903
499,-0.00091452079833934
500,0.0010082287820450558
501,-0.0010536672469411126
502,0.004679196094193981
503,0.0033990972640302146
504,0.00016085042082965547
505,0.0004487657566422259
506,-0.001978707558080517
507,0.000208181630448039
508,-0.00639642196881564
509,-0.00789420912970083
510,-0.0008152386985866316
511,0.0035118361713055717
512,0.005118857109927622
513,0.006236976061568274
514,-0.0007211676294749024
515,-0.0017096745019359702
516,-0.012112527165673218
517,-0.005825625553874334
518,0.0008244815842301997
519,-0.001327719615021848
520,0.005433431227959438
521,-0.004788933939517194
522,-0.007677146992173551
523,0.005380195621878715
524,0.002354227534073776
525,0.005889500884529661
526,0.0061708066839405076
527,0.004810508754632523
528,-0.007718120180329219
529,-0.003805910653641327
530,0.0060227207769726265
531,-0.0011733242827147458
532,0.005014304334752532
533,0.0029113654757105616
534,-0.00038052542563866835
535,0.005950507125853426
536,0.0008963367890530946
537,0.010648520600043175
538,0.0004191315774249361
539,-0.0011559656343145704
540,0.006449000853598793
541,-0.0016852119928149377
542,0.005587349504254714
543,-0.0014383502733368917
544,-0.002875017219571239
545,0.006399552747652826
546,0.004568302606457517
547,-0.0029060426199612683
548,0.002165347271500874
549,-0.0010323882970776023
550,0.0007666506830859465
551,-0.0014362037121855504
552,0.0024991712851050673
553,0.0029299948391429843
554,-0.003049501697229426
555,0.008633176209004114
556,0.0017109740411599132
557,0.0023433480487288763
558,-0.004959189794688535
559,-0.005509942072762301
560,0.006339653573401309
561,0.0016992614845062004
562,-0.006572045895267343
563,0.0016454719756269188
564,-8.53470606718847e-05
565,-0.006169017215739332
566,-0.002636838678155101
567,0.006557324401973299
568,0.010340436115760724
569,0.0009487240077881093
570,-0.0017253314876544438
571,0.009828882866805118
572,-0.004080660453265226
573,0.00018698780701344173
574,0.004094244754515939
575,0.00421366082368603
576,-0.0003785444602945072
577,-0.0025486946448188387
578,0.004906580340609554
579,-0.0056277056698124115
580,-0.0008767514308906981
581,0.003559948977487666
582,0.0041624056051420095
583,0.0003321298017574429
584,-0.001539429742490835
585,-0.003741652914125416
586,0.0011051543149925944
587,-0.00043156175412888646
588,-0.00031991916284511353
589,-0.0019618802816165955
590,-0.005576327091568802
591,-0.00026892044795974197
592,-0.004990188493290991
593,-0.005022781855183565
594,-0.001561535486541784
595,-0.003894703703979329
596,-0.002137368360165076
597,-0.0038505391490173055
598,-0.0041237237598276445
599,-0.003929069755285687
600,0.0040004063703400865
601,-0.0010691994164430826
602,0.0003321860985150202
603,0.0024116085442264924
604,0.002152120100397258
605,-0.005250332610087558
606,-0.00017932089062814815
607,-0.0025867208997524317
608,-0.006450101567634074
609,-0.005350806777745502
610,0.0022754677030838257
611,-0.0028946858957727274
612,-0.0007447540692813155
613,-0.0008998783983740823
614,0.004439136085597376
615,0.0005067561301143029
616,0.0050796466046318135
617,-0.0038046394680457734
618,-0.001067220845205493
619,-0.00836005658095198
620,0.0033088426113363355
621,0.002316492873327073
622,-0.006334958546374705
623,-0.005447559636875429
624,-0.005168193236399393
625,0.004309476001999101
626,-0.002596933533433339
627,-0.00018253597314399862
628,0.001562030921578542
629,0.005030973873039783
630,-0.003554208511192652
631,0.007180125211212903
632,0.0019040147048221918
633,-0.0012810106409213862
634,0.006636509548974525
635,-0.002752796783748588
636,-0.006735709817674883
637,0.0009074847113385995
638,-0.0009335234783094312
639,-0.007275586192633561
640,-0.003265515825814218
641,0.003686427706214904
642,0.006372364177109528
643,-0.0024478766387746667
644,0.004336637600952882
645,-5.258671876079153e-05
646,0.00023433174146359045
647,0.0022349247540276894
648,0.001246444082540521
649,0.002167518824208042
650,-0.006243970529974023
651,0.0017980939910218767
652,0.007179979191203007
653,-0.0020383715166605297
654,0.004892093507497198
655,-0.0007661208992686963
656,0.0012303277083349805
657,-0.002918730418437303
658,0.002162420943657891
659,-0.002610876833522765
660,0.009051574579627642
661,-0.00012458919229732337
662,-0.004861975785919153
663,-0.003934707240054892
664,-0.0010165191328148603
665,-0.007510324564717175
666,-0.0005668564924386232
667,-0.004480918447497333
668,0.00040257857617260947
669,0.008470275753715995
670,0.00415335101057978
671,0.003296013429936089
672,-0.003850966982925096
673,-0.003056706750553065
674,-0.002971469455086302
675,-0.004509308324784862
676,-0.003168277507378483
677,-0.002043900845142745
678,-0.002514433659157014
679,-0.00806619263288897
680,0.0017430817959955376
681,-0.003880922343934922
682,0.0011565702216418683
683,0.003768061378733047
684,0.0021053039414610643
685,0.004795305241732148
686,-0.0027347757009288107
687,0.0008339449719088815
688,0.004447843981967287
689,0.0009857301418084408
690,0.005502081582159581
691,-0.0055330114836641565
692,0.003127570731643118
693,-0.003856469686041351
694,0.000921929423754782
695,0.0037901801047455917
696,0.00022388168084492915
697,0.0056920679173117095
698,0.005333754032145128
699,0.00852872778356028
700,0.008402198737974
701,-0.006817303596510543
702,-0.003278574643176582
703,0.0020651522726487168
704,-0.0038521265207550467
705,-0.005641123405281667
706,-0.004008775839683277
707,-0.004098592440693106
708,0.005461295063750819
709,0.0007940499749023234
710,-0.004560756511608648
711,0.001323831159776985
712,-0.0007607624503551075
713,-9.766490994515778e-05
714,-0.008155790020247997
715,-0.0014823849732199
716,0.0034560410405779524
717,-0.0015361996585775773
718,0.004854784364989876
719,0.006604842393611823
720,0.002753852358979815
721,0.0024556895910309517
722,-0.0023888849554346975
723,-0.002191611692171356
724,-0.0012711075521490336
725,0.001735197333686734
726,0.0013604385795938426
727,-0.002276211810398522
728,0.005051457067300514
729,0.003650736308237164
730,-0.005765281036013405
731,0.0015206302349016624
732,-0.004620220167267814
733,-0.008451036954738604
734,-0.004276146215000893
735,0.003917816314851669
736,-0.009266747301174267
737,0.0055338839886389865
738,-0.0055525525769655045
739,-0.0025001742614331195
740,-0.0029460380888126077
741,-0.006926653213270196
742,0.004017155747627026
743,0.0031134561833482386
744,-0.002399245102267281
745,0.007165879642940614
746,0.0017318867295279948
747,-0.006344234880064419
748,-0.0012332449536807911
749,0.002992149374498118
750,-0.0008226867134436284
751,0.0028260635057357985
752,-0.0005627657395952451
753,-0.0017036126695025855
754,0.002942890283200949
755,-0.0009375675096839261
756,0.0029861842934727576
757,0.004205924007609212
758,0.005019723610700307
759,0.0009156154848316234
760,-0.00813513096304512
761,-0.004954778094298653
762,-0.0021432404461473437
763,0.0011519708879746328
764,-0.0007411974254632096
765,0.0032173843150471964
766,-0.0007519406393065426
767,0.005063161555933897
768,-0.006079507089098279
769,-0.002188389842020365
770,-0.0038667887424008434
771,0.0018810343447662023
772,0.00835306150111388
773,-0.005206108242973741
774,0.0018628763012885094
775,-0.002025431795550273
776,0.0012664033254899004
777,0.0015454669215385901
778,0.0009911470711809931
779,0.006690754201224494
780,-0.0007883421997787303
781,-0.0034643908348583837
782,-0.003129590793330063
783,0.008480485895986071
784,-0.003269468017958521
785,-0.0019238523346451861
786,-0.00325476153490082
787,-0.0005514053914739967
788,-0.004071403744245837
789,-0.0001781632623755739
790,-0.004893561817047924
791,0.0054555497376227455
792,-0.003101759213653046
793,0.0026191844443250616
794,0.0032388916422498933
795,0.0029558511835122603
796,0.0012085248761762074
797,0.0013590889206169835
798,-0.002534511179831384
799,-0.0003966243544030037
800,0.00021071383811869818
801,-0.0006634305625380653
802,0.004007717566600894
803,-0.005399557932414721
804,0.002834675773714365
805,-0.003130495305393712
806,-0.002416366577364567
807,0.0019735350062986398
808,0.0025410823065424508
809,-0.0012713513150181346
810,0.0036301435970288115
811,-0.004441449158363085
812,0.006021094883866549
813,-0.00023973887281897627
814,-0.007813002030343403
815,0.003261953824300547
816,0.0067466998908591175
817,0.003616389439746921
818,-0.0029436195252320538
819,-0.005798111279367704
820,-0.0026677271437972262
821,0.007978721465016787
822,0.004858749013127246
823,0.00519060948271995
824,0.0031751681509375918
825,0.0010202844107047686
826,0.00150085872478468
827,0.006317145326421832
828,0.0024891229756088934
829,0.0029926190753327333
830,-0.0009033729072896585
831,-0.008639062538869615
832,-0.0017922887886456813
833,-0.0015478267408531004
834,0.0023168214299102265
835,0.00025575096269511087
836,-0.0030938266047095047
837,0.0017208911147222406
838,-0.004246232519808248
839,0.000542798881019326
840,-0.00602898109519079
841,0.004189152376986784
842,-0.0029756717509824846
843,0.001074779960353898
844,0.002381015037711995
845,0.005257211870263995
846,0.007096655709858006
847,-0.00045802819319635065
848,0.0012315942006963989
849,0.0006474867971580197
850,-0.005699831669381018
851,0.009296627956236975
852,0.0013469186281814085
853,0.004188044888476046
854,0.0025584103206634933
855,0.0053887724056160225
856,-0.001586107013797885
857,-0.006612417843398016
858,0.002964778121007214
859,0.010736495856477547
860,0.0032098796475876473
861,0.004516822030837269
862,1.6276118707777675e-05
863,-0.0053448652287313774
864,0.0027830078130066907
865,-0.00598845895000626
866,-0.009923983776493193
867,-0.0022181876251593665
868,0.006985269577069071
869,-0.002664377639155025
870,0.0019850158949182932
871,-5.0797998012408536e-05
872,0.0010901892707977994
873,0.0047143804481273085
874,0.0025055070555832547
875,0.0005070723646267103
876,0.0014634403902781434
877,0.0038144213470054536
878,-0.005448169716226247
879,9.419574697929822e-05
880,-0.0016921968564672437
881,-0.0008600881373346266
882,-0.0022188214961871688
883,-0.005289436695881431
884,0.00804971555101663
885,0.009365860055907112
886,0.0016147312021351252
887,0.0038531184372640123
888,-0.0025910493676643692
889,-0.0022799771995737346
890,-0.004439973093317653
891,-0.0005559301575197302
892,0.007081329627286815
893,-0.0028479012207186273
894,-0.0037431997295074466
895,0.005890170706764013
896,0.005438650986596985
897,0.003154856786677936
898,-0.007967277779629692
899,-0.001060737317928092
900,-0.0020375999086059363
901,-0.0010923505836140776
902,-0.005966322904417402
903,0.0007044317928459001
904,-0.00111183785127775
905,-0.005236220705885833
906,-0.002126352809877072
907,-0.00810654094530289
908,-0.010389153347653945
909,-0.0019519250896120044
910,-0.007697920360365061
911,0.0018094395963657007
912,-0.00270011516831667
913,-0.001713922440119403
914,-0.001546145083447094
915,0.004812993748273377
916,-0.003625660578114624
917,0.009190656724480453
918,0.005679488269720363
919,0.0005288722203394429
920,-0.0013985511293470958
921,0.0009489843789291251
922,-0.0032985450877904493
923,-0.0005463179254601248
924,-0.0071728582540247394
925,-0.003967932122901077
926,-0.0034480353619061287
927,-0.0018411982024064718
928,-0.0008341210726572059
929,0.002145212071750443
930,-0.0005876921059620331
931,0.002502946542553567
932,0.007095087270012125
933,0.003201631861041606
934,-0.006211299625595166
935,0.0022338986082422606
936,0.006876068999323866
937,-0.00853191118618499
938,0.0019685102356741223
939,0.002008842802671129
940,0.0039154168944012455
941,0.003212951806038233
942,0.004157366351852838
943,0.0019272665166302
944,0.0053808538718345105
945,0.0022599147442022753
946,0.0055644096185517855
947,0.0012383539511628453
948,0.005006413075858535
949,0.00023820776784413478
950,-0.0014596681773850653
951,0.0022731294030459634
952,-0.0019745017064470567
953,-0.00018733204808451425
954,0.0001971224051083188
955,0.004550480861118127
956,-0.004524489823722292
957,0.006994803898002282
958,0.0004624648992286608
959,0.0003124063685473078
960,-0.003946274116981207
961,0.0015631691555586245
962,0.0013808606490511158
963,0.000720707145483113
964,-0.003199580484592369
965,-0.005750110175164052
966,-0.005509915853767477
967,-0.000760871386530801
968,0.0033822752845622532
969,-0.0026383212228785332
970,0.0010789522100478552
971,-0.0015997173272195683
972,-0.0030690672854898457
973,0.0025420791854516437
974,0.003908121137358149
975,0.00457989826643802
976,-0.0034081496778323246
977,0.004392199942770879
978,0.005647599896024696
979,0.002291151453117036
980,-0.0013043922977290887
981,2.972360349820957e-05
982,-0.004290246750267683
983,0.001907151441642249
984,0.003423018386078287
985,-0.005974543577991967
986,0.004485455461367639
987,-0.004895702509463908
988,-0.002827341042293052
989,0.007654476050458233
990,-0.000982177695154648
991,-0.013303223794586237
992,-0.0017571955897954113
993,-0.005494626328734351
994,-0.003798322703980126
995,-0.0014562129710562167
996,-0.004096448406467476
997,0.0008183818157811827
998,-0.0006320530860045892
