permutation_index,primary_minus_complement_delta
510,0.012568600648390289
511,-0.011182797880797655
512,0.0013231306279098932
513,0.00046016663023826275
514,-0.0062658175751516285
515,-0.0052339614318422795
516,0.006513308950808165
517,0.008786469200913225
518,-0.006104042278619725
519,0.00027671223810387844
520,-0.0048535184950896995
521,-0.006111743017642928
522,0.00038429693158802456
523,0.003918319783310843
524,-0.0007685466835144923
525,0.0012460138678964054
526,0.0013429607619559743
527,0.008362492470975941
528,-0.004089116525320322
529,0.0006328987171606289
530,-0.003062227480871478
531,0.011613743828094932
532,0.0002118607430941714
533,0.0006554646681347154
534,0.001353563459988115
535,-0.0005043389715181285
536,0.0014806935231204124
537,-0.005515237914087185
538,0.0010077091630383101
539,-0.002874838237681267
540,-0.008439429697586513
541,0.009900553735371517
542,-0.001326826707506749
543,0.004024071876053447
544,-0.0036889056955497824
545,-0.0006554649460786366
546,0.013623647174123479
547,-0.010966240478711288
548,0.011515446759857467
549,0.0004687140951117148
550,-0.00581813616550558
551,-0.009343118247878354
552,-0.008706707970061045
553,-0.0002459780112819567
554,0.006487119191323345
555,-0.0023753365262166376
556,-0.006316767268396226
557,0.003510109804063077
558,-0.0057685085664745915
559,0.0016358752915991716
560,-0.00845346557084939
561,-0.004555919005468484
562,0.00039036033524157015
563,-0.004493861445691791
564,0.004116417976236821
565,-0.003432215270964079
566,-0.002738887899072964
567,-0.016265000237705975
568,-0.014518776879139408
569,-0.008594668717159889
570,0.0016920107730984367
571,0.0033115315184419703
572,0.005592635936922735
573,-0.0018470936813540103
574,-0.0006629796166517771
575,0.001318230301620126
576,0.0015785338119023592
577,-0.0018898189065262706
578,0.00971755128058669
579,-0.005168503918847699
580,-0.003486298225065523
581,-0.0002694946765165267
582,0.0044454870900164385
583,0.005628560480710665
584,-0.007341062461144193
585,-0.00807123126415842
586,0.004649564650500051
587,0.007024809204228349
588,-0.002740474323046553
589,-0.00550412073192671
590,0.0003341883974533116
591,0.00920990321307529
592,0.008934622612453782
593,0.01276548322678696
594,0.007431897113555022
595,-0.0008744131768680659
596,0.0008220794745659177
597,-0.00019055714503961058
598,0.0024064566799047427
599,-0.0026853080573665733
600,0.002637765526121691
601,0.0009873278864919682
602,-0.012382491491553039
603,0.0003497475033271474
604,0.010491836936777804
605,0.009252638979077157
606,0.0026603248821132366
607,0.005381627971314137
608,0.0018707950530416515
609,0.003976525213830757
610,-0.00036384623838303437
611,-0.003429223537240949
612,-0.002782595569586577
613,0.005068512896419852
614,-0.005644262739294125
615,-0.0002655396596879943
616,0.0011965665132393235
617,-0.003553800724376388
618,0.00031341051448239773
619,-0.005688598370567784
620,-0.007416122981933105
621,0.00847104477134814
622,-0.002068453808974876
623,-0.012112875494776748
624,8.932017797018584e-05
625,0.00513163446513557
626,0.0007709536530591538
627,-0.0010662937966718338
628,-0.009886496414151888
629,-0.00853928398416171
630,0.004974330514812759
631,-0.014203282334985537
632,0.0070278558452905055
633,-0.010038281590322145
634,0.008768969348053511
635,0.00043248177145102217
636,-0.008587749322055017
637,0.004407112993051341
638,0.004521240100856037
639,0.011757690207058719
640,-0.011997450370612398
641,-0.004747009654447351
642,0.006001867649807228
643,-0.00391856948120047
644,0.0033678810556762285
645,0.004258893245288754
646,-0.007490033856516079
647,0.006356539291108039
648,-0.0007670976504028505
649,-0.0006911062475338997
650,0.015711544838153693
651,0.010095403850159576
652,0.0008697694459210521
653,0.005963962502247084
654,-0.016560352532171224
655,-0.003298968856804471
656,-0.00043978604336523594
657,0.005753291314868652
658,-0.0033227836077746463
659,0.0010400021230440397
660,-0.004215541848440786
661,0.0059184632967375994
662,0.007200701495364066
663,0.0020884290138756287
664,0.004818874832429357
665,-0.008222236517720877
666,0.00950132480159057
667,0.0063720511396111144
668,0.0064000218769229705
669,-0.0031920619228878715
670,-0.007216851594759666
671,-6.765992657187941e-05
672,-0.003675921847084891
673,0.00010559404146566649
674,0.007161359467911343
675,0.003094187372648331
676,0.0028983786338982235
677,-0.008698818589382524
678,0.0033651312315906997
679,-0.0007317799298527025
680,-0.0037345092453581986
681,0.0038986165657286295
682,0.0022683196005145343
683,0.00393285132570205
684,0.008426527409013007
685,-0.0057849526861002065
686,-0.01045651879284922
687,0.0069824557394075355
688,0.003222046851605293
689,-0.006124095590601163
690,-0.005147557050222105
691,-0.017623193548182224
692,0.006103781317358546
693,0.0008630563368421968
694,-0.01365729066960136
695,0.000789658428592875
696,0.0015803011830013976
697,-0.002094166374802638
698,-0.0030989867542643604
699,-0.003499470609729236
700,0.011069024638522988
701,0.0007995297309458878
702,-0.016787344651833472
703,0.004998245215543118
704,0.009180934522620936
705,0.0016649044617121802
706,-0.0016186189310768361
707,-0.009516123621635165
708,-0.005334991659038212
709,0.001737655329817086
710,0.004960588047685342
711,0.00030827865201701107
712,0.0051735083677729166
713,0.0044189678664736335
714,0.0009576417589367003
715,-0.004619163919073011
716,-0.005505801391011974
717,-0.007008709243248415
718,-0.014629241611702516
719,-0.007514092470104051
720,-0.0008003606013002385
721,0.00015618410761988367
722,-0.0025345417890943107
723,0.003955713996575778
724,-0.007201633734011778
725,-0.0034132064604169227
726,0.0042477676751011455
727,0.005430389883878258
728,0.00022349053902531984
729,0.0016906895387149795
730,0.010546067561669276
731,0.010116928817916232
732,0.0031837082216454892
733,-0.000626096600998146
734,0.0029558630798569305
735,0.0065243863849441
736,-0.0007393912820462467
737,-0.007246240320580161
738,-0.006103472952847695
739,0.005714751226518702
740,0.0047058013507971595
741,0.008631128124935394
742,-0.004213792673281954
743,0.008132630647009888
744,-0.00801211623499107
745,-0.004517503305426473
746,-0.00521553849669394
747,-0.0016123246739129617
748,-0.0038471792699728002
749,0.005372117621906813
750,0.001582972850562627
751,0.0005615856695405028
752,0.001813382656782463
753,0.008711113552358105
754,0.002018828079310156
755,-0.004042335094902395
756,0.007680993322954202
757,-0.0003151323811704681
758,0.00218334121389893
759,0.005449242062047975
760,-0.0030499345505728497
761,-0.0022849224423439015
762,0.0003895127790242714
763,-0.004708693598783714
764,-0.005430864002135972
765,0.0004344273403910218
766,0.0037708682858612432
767,-0.00356507218858607
768,0.0052789052668637294
769,-0.01735949327290305
770,0.004218411507690076
771,0.016628123362946952
772,0.002441003835927818
773,-0.013520307904895158
774,-0.005936767206266857
775,-0.0004781118647628565
776,-0.0020945281876685
777,0.005266099847562146
778,0.00078549577665419
779,-0.004768242250714405
780,0.0012608163964171828
781,0.0055487421065290735
782,0.0027893149433836704
783,0.001819771467222874
784,-0.0026353215119135796
785,0.01757597975671417
786,-0.013479715147700962
787,-0.000571574860849613
788,0.0004394296205561333
789,-0.009896106792961636
790,0.004985114884217795
791,-0.006396732682782646
792,0.0028133423812490904
793,-0.0024529051117001665
794,0.006220982445260157
795,-0.006525112304658173
796,0.0035188603262578905
797,0.0041656801838929804
798,-0.006243929646854096
799,0.0007011629861404813
800,0.00864776470487311
801,-0.0006146383786162458
802,0.0027695996546142
803,-0.007809463761775144
804,-0.0018880306088787987
805,-0.003941286379918729
806,0.009952068062059614
807,-0.009250635221266758
808,0.01606597898699727
809,0.0070707148991466535
810,0.00340413985744812
811,0.008641638323387756
812,0.006199624392057745
813,0.0028163791660285225
814,0.008767221471214707
815,0.0010780230111745834
816,-0.003384406302152763
817,0.0068212589706362165
818,0.009218374288979566
819,0.004412681152930233
820,0.013557271869649603
821,-0.0013134250089331411
822,-0.0034886743296248892
823,-0.005755214568101925
824,-0.006845969566905048
825,-0.004314825259726175
826,0.012686326421763306
827,-0.0032575254248440955
828,-0.002572555386364992
829,0.007922750171065123
830,-0.001274675969826851
831,-0.00016441439297675497
832,-0.007895559086868611
833,0.0022589204239926155
834,-0.0010627962483026783
835,0.002154678108721754
836,0.009546053061857946
837,0.0002413598880652599
838,-0.004083460445289094
839,0.0056515288111159
840,0.008172756864673838
841,-0.00636407546260154
842,0.010278867545810338
843,-0.003928925104513608
844,-0.0018474191186471894
845,5.652089584179572e-06
846,-0.0069847543682897365
847,-0.00568493357915852
848,0.022859027328049494
849,-0.006614400800014318
850,-0.001600004738960192
851,0.0013978554256171547
852,0.006492293880978385
853,-0.0027493372820615323
854,0.011637610434254184
855,-0.004547546585663194
856,0.007722712733390331
857,-0.008218451608117208
858,0.007194833673492243
859,-0.00585787331370112
860,0.005843418875125188
861,-0.013608917891495504
862,-0.00968716477623761
863,-0.005050522835625936
864,0.001073468994991478
865,-0.005262439273508585
866,0.0033804328060743375
867,0.008211687281102841
868,0.006055661001873162
869,-0.003003392030737506
870,0.0007402706710558115
871,0.002553534491077235
872,-0.008885811438594078
873,0.0049079604352711284
874,-0.0020947731707269554
875,0.000947441676374654
876,-0.001989467633340944
877,0.001863997459302819
878,0.0035319393585432884
879,0.010606249046184832
880,0.002653763105631531
881,0.003286123563274975
882,-0.001173941289279795
883,-0.00864670524451901
884,-0.005030050255167243
885,0.006179389994972814
886,0.001058871169511696
887,-0.0012637649707136576
888,4.326223781491237e-05
889,0.0017152914604001528
890,-0.0004783144040764386
891,0.0030593938481428373
892,-0.006329080566158471
893,0.008719634969898086
894,0.013456603488321164
895,0.0030765069423914705
896,0.0010949875364887859
897,-0.005380136448853266
898,-0.007075560404599512
899,0.013640757658197708
900,0.01275851031143197
901,0.0002497490260378127
902,0.0038568687394695935
903,0.01901515240237614
904,-0.007595494048346684
905,0.007478521777452662
906,-0.0063305969383726105
907,-0.00027848595278003214
908,-0.0006425365387869452
909,0.0007001478376334339
910,0.0012308470298407481
911,0.004455096480003349
912,0.004120905032120738
913,0.00782348000211178
914,-0.0010683939056367494
915,-0.0008051836948360662
916,0.008133624035605334
917,0.002484319616668092
918,-0.004682846709586763
919,0.0015023798778872497
920,-0.001997404545348555
921,0.004852986675716818
922,-0.000703369508943656
923,-0.013641871426087176
924,-0.0005400119496322218
925,-0.007122390682771009
926,0.0073846776008279205
927,-0.004825732352115132
928,-0.007753976677552507
929,-0.002004129220383349
930,0.010440685447197263
931,0.0014848599484107144
932,0.002706822223187898
933,-0.00239243078812315
934,-0.01220695425948223
935,-0.003394534998414224
936,-0.001792113907063669
937,0.008860289944396804
938,-0.001632088022181945
939,0.006092744666685071
940,0.009097191673595333
941,-0.016298883928665728
942,-0.0034613258389542276
943,-0.01009987734692904
944,-0.0019022568073339212
945,0.0005994849904427796
946,-0.003157747212511398
947,-0.0060711299896127075
948,-0.0005495222380538559
949,-0.0009148650875584048
950,-0.00019885692946148333
951,0.004935570349499216
952,-0.007139772924987807
953,-0.001207490246402855
954,-0.00570033702831513
955,0.008876197512104826
956,-0.004613336685768781
957,0.013138330194766852
958,-0.0015607473500948185
959,-0.006421379616667216
960,-0.006786379005066434
961,-0.005386231296256374
962,-0.0025310193011756532
963,0.005192176355672068
964,-0.004744198152448841
965,-0.007076669139896962
966,-0.014396537642323709
967,-0.013046292755535665
968,0.0002301284050823172
969,0.008996407357786335
970,0.004695843022566203
971,7.895131909749242e-05
972,-1.8716817382670448e-05
973,-0.0026138532801329934
974,0.0026676057740548423
975,0.0006848166773379344
976,0.006562392446677095
977,0.002100745072216259
978,0.0077693534377781545
979,-0.00010729769987638494
980,-0.0019918615479312266
981,-0.00014552400195169766
982,0.01115201340249597
983,0.004553650285166554
984,-0.006874695865709386
985,0.007227640512077992
986,0.008483445535319267
987,0.007673753707704187
988,0.003279804626915193
989,-0.006338683342635241
990,0.0038960607011082698
991,-0.006844374828904022
992,-0.008474373018617625
993,-0.00503803943108733
994,0.006107737932647274
995,0.0014367521449511894
996,-0.00331098986683964
997,-0.005964685293097641
998,0.008006049730784927
