cell_id,observation_id,photo_id,photo_url_large,photo_license,attribution,species,inat_taxon_id,latitude,longitude,positional_accuracy_m,observed_on,observer_id,observer,selection_hash,target_cell_order,target_cell_center_latitude,target_cell_center_longitude
122,35318915,55682142,https://inaturalist-open-data.s3.amazonaws.com/photos/55682142/large.jpg,cc-by-nc,"(c) elmachong, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,22.2730953433,114.2321007607,10.0,2019-11-05,2416270,elmachong,79bb3dffcabebbce4ee16e5f744886bbb10faf89a27dc9f8f1cd29b5059c117d,5,26.387799961243,110.0
122,266494884,478828092,https://inaturalist-open-data.s3.amazonaws.com/photos/478828092/large.jpg,cc-by-nc,"(c) Chuangzao, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,21.9230718509,101.2534205457,488.0,2025-03-07,5084574,chuangzao,7e68ab1d30c5a9d8488fe932c2f3c7ebb07fa6d2eaaf596fe5810a7baef43958,5,26.387799961243,110.0
122,273704904,492216107,https://inaturalist-open-data.s3.amazonaws.com/photos/492216107/large.jpg,cc-by-nc,"(c) aria2011, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,22.1244650546,113.5709586816,34.0,2025-04-26,9015835,aria2011,7f95177af1f3595fb3879d4b1dd83096d7a829a9ab458069d13d6a955a6340e6,5,26.387799961243,110.0
122,275368952,494846640,https://inaturalist-open-data.s3.amazonaws.com/photos/494846640/large.jpg,cc-by-nc,"(c) Test Student, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,22.2677360046,114.1257060344,53.0,2025-04-28,9191758,test71367,85253886a1c777b0321655b55c092662afa2bfa37270bbfc54e8147ede295929,5,26.387799961243,110.0
122,265799384,477495882,https://inaturalist-open-data.s3.amazonaws.com/photos/477495882/large.jpg,cc-by-nc,"(c) achao0422, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,23.3493083333,107.3234716667,5.0,2023-12-31,6685653,achao0422,86dd26743b8e5443d070f9d54c85bb019e311bfe0bf568115d3f10b52b187ab6,5,26.387799961243,110.0
93,322464989,583354043,https://inaturalist-open-data.s3.amazonaws.com/photos/583354043/large.jpg,cc-by-nc,"(c) caort, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.230895,-103.735725,4.0,2025-02-07,3767671,caort,03763311ad9a546efc4a9e7e15f70da67ca6536db6512b583c5623c6aeddcee7,6,12.839588406904143,-110.0
93,254864113,456606302,https://inaturalist-open-data.s3.amazonaws.com/photos/456606302/large.jpeg,cc-by-nc,"(c) Marco_Bautista99, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.1787821556,-100.1261320238,31.0,2024-11-24,4356691,marco_ackerman,038e75dcac964d219b393413d44e472d2162557e86f790c85e34be0c35d3da4e,6,12.839588406904143,-110.0
93,146849983,252569999,https://inaturalist-open-data.s3.amazonaws.com/photos/252569999/large.jpeg,cc-by-nc,"(c) sheila_rosas, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.1872653961,-100.1262512207,20.0,2023-01-18,6436789,sheila_rosas,0709160cf15c33bb63a0686eadc17b3d592cc94104cff45e0deb634bc632e4a8,6,12.839588406904143,-110.0
93,94351090,156500921,https://inaturalist-open-data.s3.amazonaws.com/photos/156500921/large.jpeg,cc-by-nc,"(c) Carlos, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.1899714841,-100.1287263259,190.0,2021-09-10,4035111,acarlos_c,16afe5c678fa2df4cca9c8aa7eed2c91bbb85e117ae665fc4a75f6ac2cdeb5e4,6,12.839588406904143,-110.0
93,265733844,477362154,https://inaturalist-open-data.s3.amazonaws.com/photos/477362154/large.jpeg,cc-by-nc,"(c) Efraín Octavio Aguilar Pérez, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.2205690901,-104.6843761259,4.0,2025-01-18,1997635,efrain_octavio,16c2b2dfbbd37e068447f4885d413b8038011c232a6a17c9380799f7a39161dd,6,12.839588406904143,-110.0
93,107318518,180468878,https://inaturalist-open-data.s3.amazonaws.com/photos/180468878/large.jpeg,cc-by-nc,"(c) Efraín Octavio Aguilar Pérez, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.2292348935,-104.6714977193,8.0,2022-01-09,1997635,efrain_octavio,1c9ced9f89f94fd2927fdcf3c377589e31253ca549c33d51891a88433fc7b55d,6,12.839588406904143,-110.0
93,157422375,272194706,https://inaturalist-open-data.s3.amazonaws.com/photos/272194706/large.jpeg,cc-by-nc-sa,"(c) Sunashi Elizabeth Vázquez Arceo, some rights reserved (CC BY-NC-SA)",Asclepias curassavica,75602,19.2640110595,-103.722708039,5.0,2023-04-28,2540208,sunashielizabeth,24355dc80a94f4cd83a705debe2da9a394e00864ec20afda6ea4d5e8aba0d3da,6,12.839588406904143,-110.0
93,145158828,249304530,https://inaturalist-open-data.s3.amazonaws.com/photos/249304530/large.jpg,cc-by-nc,"(c) pedrosm, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.2542438256,-100.1855392848,6.0,2022-12-26,6056691,pedrosm,25df9a5d9a6bcd94338af6e74fe9a6231e962bae9b614ed01c723e190a5327c1,6,12.839588406904143,-110.0
93,164455706,284552762,https://inaturalist-open-data.s3.amazonaws.com/photos/284552762/large.jpeg,cc-by-nc,"(c) Alejandro López Marcos, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.2013833322,-100.1304516569,206.0,2023-05-29,6251782,milcumbresturismoregenerativo,297ebb9977e7afe5b39aa3ad7c83191c35333efc82a75134050af060c8d0d986,6,12.839588406904143,-110.0
93,213415533,377165447,https://inaturalist-open-data.s3.amazonaws.com/photos/377165447/large.jpg,cc-by-nc,"(c) klauskurta, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.2547,-104.7997033333,9.0,2024-05-04,3249263,klauskurta,32c32ca87ab2cd7897a818c9d19672c61ef17bd3ee1912fd90f82580670ce731,6,12.839588406904143,-110.0
93,74847089,122380928,https://inaturalist-open-data.s3.amazonaws.com/photos/122380928/large.jpeg,cc-by-nc,"(c) Uriel Juárez, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.1132704973,-103.7121800333,162.0,2021-04-21,2588437,urie1,3b5532b7414721189956eda6716f77fdc5524792f13c2f4c6475da60cb155315,6,12.839588406904143,-110.0
93,207313037,398922359,https://inaturalist-open-data.s3.amazonaws.com/photos/398922359/large.jpg,cc-by-nc,"(c) anayansi907, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.2124616667,-101.457955,5.0,2024-04-14,7249498,anayansi907,5118d6c8a8382bfdde7e75fda7a044541a456a722c05a99b8eb9aa53a7bcd479,6,12.839588406904143,-110.0
93,169096000,293129216,https://inaturalist-open-data.s3.amazonaws.com/photos/293129216/large.jpeg,cc-by-nc,"(c) A. E.Fernández G., some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.2006623774,-100.1194237545,16.0,2023-06-23,6020356,aefg,58eaf194a2ac1bb9b3c8a9c6671d8e2b318d3a8664ec02838de0612986965acf,6,12.839588406904143,-110.0
93,187883241,328731998,https://inaturalist-open-data.s3.amazonaws.com/photos/328731998/large.jpg,cc-by-nc,"(c) Guillermo Joaquin Martinez Mendoza, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.1207342219,-104.3560472302,24.0,2023-10-17,2523686,guillermomtz11,5ddc2a5e96b7a340cbe2040c712c31cd6541f3fb5596a63a7a181395ca0b393e,6,12.839588406904143,-110.0
93,69925233,113577958,https://inaturalist-open-data.s3.amazonaws.com/photos/113577958/large.jpg,cc-by-nc,"(c) Armando Biorlote, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.2827852049,-103.7828333563,405.0,2021-02-21,393122,armando_biorlotes,5e05181a7429287f5227979467b6c10e6747df7104c7d503d13d222ac4e16771,6,12.839588406904143,-110.0
93,188317465,329565726,https://inaturalist-open-data.s3.amazonaws.com/photos/329565726/large.jpg,cc-by-nc,"(c) BRROGUOS, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.1236583333,-104.4711533333,16.0,2023-10-20,7533523,brauliog10,62a29023739674d1b23c3ea704c0a4e75644e829e9398c3e77a74b7f9b2affd3,6,12.839588406904143,-110.0
93,214731713,379581257,https://inaturalist-open-data.s3.amazonaws.com/photos/379581257/large.jpg,cc-by-nc,"(c) Guillermo Joaquin Martinez Mendoza, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.1223982097,-104.3572824515,24.0,2024-05-09,2523686,guillermomtz11,6765450fef02ee920c38d608d13c0cfe9d7c750db1be85ce34f9eb1fe9977107,6,12.839588406904143,-110.0
93,106059031,178092287,https://inaturalist-open-data.s3.amazonaws.com/photos/178092287/large.jpg,cc-by-nc,"(c) rowanemily, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.36308,-100.29145,3.0,2021-12-06,5223266,rowanemily,7302e67286e4f09b21de2964537eda009f103dd8eefa27ad387d943f269d0319,6,12.839588406904143,-110.0
93,114340102,193089948,https://inaturalist-open-data.s3.amazonaws.com/photos/193089948/large.jpg,cc-by-nc,"(c) Alänä Atl, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.2697916667,-103.7205883333,10.0,2022-05-01,24600,alana_atl,7476fd82f06a84708a02b86ac15489b564c47011c0898ae7884cd83ff6a7abd6,6,12.839588406904143,-110.0
93,124681696,211357344,https://inaturalist-open-data.s3.amazonaws.com/photos/211357344/large.jpeg,cc-by-nc,"(c) Andrés Armenta, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.1598116608,-104.2592541128,29.0,2022-07-03,27412,jodres,7894aeebf398bb8c7489012fdb26a5c3b4a806805a41481d6fe819ce4990b331,6,12.839588406904143,-110.0
93,62523384,100190066,https://inaturalist-open-data.s3.amazonaws.com/photos/100190066/large.jpg,cc-by-nc-sa,"(c) Alfredo Diaz Torres, some rights reserved (CC BY-NC-SA)",Asclepias curassavica,75602,19.391293492,-103.8204928905,31.0,2020-10-03,363322,alfredo914,8297f37a919477a22f74da5fc84f620da38d137b908e6f2a8333dc7cd84ccf79,6,12.839588406904143,-110.0
93,142537818,244388929,https://inaturalist-open-data.s3.amazonaws.com/photos/244388929/large.jpeg,cc0,no rights reserved,Asclepias curassavica,75602,19.1892669449,-103.6719301343,204.0,2022-03-09,121481,alfredoavila,882944f47b9dc28b15367110a0c64a574510f2511321f9adc95a27722f9b9723,6,12.839588406904143,-110.0
93,143469074,246049165,https://inaturalist-open-data.s3.amazonaws.com/photos/246049165/large.jpg,cc-by-nc,"(c) jennifferlu, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.1891961,-100.0885186,181.0,2022-10-17,4492594,jennifferlu,92140ddf8dc83bb7b052ca09ec596fa3a209641e9514d081431d1af7bbef8244,6,12.839588406904143,-110.0
93,68338579,110629466,https://inaturalist-open-data.s3.amazonaws.com/photos/110629466/large.jpeg,cc-by-nc,"(c) Gustavo Arciga Cárdenas, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.1352617818,-102.23095458,4171.0,2020-12-18,3284165,gustavo_arciga,96bec977ba6e2d1262988e85f186a727e9cc9269c8e8b524d772fdcfecc77902,6,12.839588406904143,-110.0
93,269054021,483706035,https://inaturalist-open-data.s3.amazonaws.com/photos/483706035/large.jpg,cc-by-nc,"(c) briceidgarcia, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.0921055,-102.8336116667,39.0,2025-04-03,8923491,briceidgarcia,96e5be30a625bbbfd16c3a1e39432fe70a89eb492b33f760686df60c68b3857b,6,12.839588406904143,-110.0
93,204656051,361765708,https://inaturalist-open-data.s3.amazonaws.com/photos/361765708/large.png,cc-by-nc-sa,"(c) Beatriz Gómez, some rights reserved (CC BY-NC-SA)",Asclepias curassavica,75602,18.9311442575,-100.1513195945,3108.0,2024-03-30,7652558,karou_,aea5f47e3f8290dd651ed1cb3a2f863645d45ec8b8a37cff1be5c622183d7d1f,6,12.839588406904143,-110.0
93,98945214,164850116,https://inaturalist-open-data.s3.amazonaws.com/photos/164850116/large.jpeg,cc0,no rights reserved,Asclepias curassavica,75602,19.4015233553,-103.6906834692,88.0,2021-08-21,121481,alfredoavila,b0e9cb2d516df07a81ef3ccbd41f9672b87e9c79703d8c056c868e77f2534427,6,12.839588406904143,-110.0
93,187268284,327453549,https://inaturalist-open-data.s3.amazonaws.com/photos/327453549/large.jpg,cc-by-nc,"(c) tamarindo1, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.2299916667,-104.68248,3.0,2023-10-02,1885433,tamarindo1,c0247c9dfd7ce919223a7461923d371e4c151fa30036cc97e7d6b749cf4d3860,6,12.839588406904143,-110.0
93,58756346,93826781,https://inaturalist-open-data.s3.amazonaws.com/photos/93826781/large.jpeg,cc-by-nc,"(c) vicu9mx, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.1277306024,-103.8644550516,61.0,2020-02-16,436974,vicu9mx,c94e57d8157a0627ce21e0bb08a14c56d5c6afbfd14e727524a45be8984eda72,6,12.839588406904143,-110.0
93,155623734,269031309,https://inaturalist-open-data.s3.amazonaws.com/photos/269031309/large.jpg,cc-by-nc,"(c) mextrans, some rights reserved (CC BY-NC)",Asclepias curassavica,75602,19.4085046751,-103.7020835887,6.0,2023-04-19,2430280,mextrans,d0e4b48395f5660876fc6da299aa340abdef85286320c31f67735e56362d6078,6,12.839588406904143,-110.0
59,355870147,648973231,https://inaturalist-open-data.s3.amazonaws.com/photos/648973231/large.jpg,cc-by-nc,"(c) Nefertiti Vaca, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-14.7860071365,-64.8701346293,188.0,2026-04-17,10387638,nefertitiagro_p12026,0a412300a0773319f79fd35ba78c1c5332394bd4089954556d134ff144a7cca9,1,-12.839588406904156,-70.0
59,273041484,491175491,https://inaturalist-open-data.s3.amazonaws.com/photos/491175491/large.jpeg,cc-by-nc,"(c) Tanchyta CIRA, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-14.8107897,-64.9043623,14.0,2025-04-25,6787564,tanchyta,0d0e27a6927647e4e31a45ef5e8be2aae0652f28df07a07eb654cb70fe5c0a10,1,-12.839588406904156,-70.0
59,273143760,491325224,https://inaturalist-open-data.s3.amazonaws.com/photos/491325224/large.jpeg,cc-by-nc,"(c) Clara Molle Gil, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-14.8756965075,-64.8784052208,5.0,2025-04-25,9112083,clara_uemarical_6to,11c79f245413f2040cb179bb6053590b9427dd529b55bef9d1e0a5b3c3a20336,1,-12.839588406904156,-70.0
59,276128660,495956672,https://inaturalist-open-data.s3.amazonaws.com/photos/495956672/large.jpeg,cc-by-nc,"(c) Lucimara Surubi ortiz, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-17.7649768718,-63.0703241006,225.0,2025-04-26,9209414,lucimara91789,1d4351e78b485a982702b4b3f6e36479d2a2aa4535a9393b5298d51ef7b2ffc7,1,-12.839588406904156,-70.0
59,276173291,496021964,https://inaturalist-open-data.s3.amazonaws.com/photos/496021964/large.jpg,cc-by-nc,"(c) Claudia Alejandra Luizaga Vargas, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-17.7657902496,-63.0695898974,408.0,2025-04-26,9211543,claudia_alejandra6,2f5347caa597264121749bca70afb3708f100a56abfeb9c676aae59653d9929e,1,-12.839588406904156,-70.0
59,273112669,491279692,https://inaturalist-open-data.s3.amazonaws.com/photos/491279692/large.jpeg,cc-by-nc,"(c) Ciely Martínez, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-17.8915933333,-63.179895,9.0,2025-04-25,9052809,ciely,2fd4c76cd6d65745e85b4abd5bdf47adc9c3ce7efaa74b47b72e732b1fe58cf0,1,-12.839588406904156,-70.0
59,274880107,494059129,https://inaturalist-open-data.s3.amazonaws.com/photos/494059129/large.jpeg,cc-by-nc,"(c) jadecampero, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-17.7649768718,-63.0703241006,225.0,2025-04-26,9209183,jadecampero,32603e96e96d97792b79654091ec9cb8d10f23c204b7f19770d75bfb18a5a768,1,-12.839588406904156,-70.0
59,342947674,624608802,https://inaturalist-open-data.s3.amazonaws.com/photos/624608802/large.jpg,cc-by-nc,"(c) yakukawsanapa, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-6.6075851535,-76.1493455619,10.0,2026-03-14,10176206,yakukawsanapa,33e4d3ef1c5311eca997c177c3ff7e4c8a1430066b28df2e81728dd23bf35e40,1,-12.839588406904156,-70.0
59,274609950,493641898,https://inaturalist-open-data.s3.amazonaws.com/photos/493641898/large.jpeg,cc-by-nc,"(c) Wendy Quiñones Gonzales, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-17.7649768718,-63.0703241006,224.0,2025-04-26,9213542,wendy_quinones24014,39b8d6d99bc3265e7bc2f49e8a4a3338680da16982bc985d2b37d538fc82ab13,1,-12.839588406904156,-70.0
59,273085867,491240149,https://inaturalist-open-data.s3.amazonaws.com/photos/491240149/large.jpeg,cc-by-nc,"(c) Cristian Suarez Moreno, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-14.8129744,-64.9013219,2200.0,2025-04-25,9194680,cristian81211,3b4651a22fe348c2ee8363c02f064984ed18a5bc1795a65a5ff5e92cce357f87,1,-12.839588406904156,-70.0
59,274204833,492995402,https://inaturalist-open-data.s3.amazonaws.com/photos/492995402/large.jpeg,cc-by-nc,"(c) Camila Pedraza, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-17.7649768718,-63.0703241006,225.0,2025-04-26,9212384,camila23696,4385a0d28e4b531c9751f355942040c7a9e4d13874642b562bbc7e81a2eaf8d5,1,-12.839588406904156,-70.0
59,276227131,496104988,https://inaturalist-open-data.s3.amazonaws.com/photos/496104988/large.jpeg,cc-by-nc,"(c) Angelica Gutierrez Campos, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-17.9044314419,-63.149038218,6.0,2025-04-28,9209325,angelicagutierrezcampos,451b473fb4432200b2138f264aeac270ca15e974fe4575090669c411f7f7f2f8,1,-12.839588406904156,-70.0
59,356374977,649899916,https://inaturalist-open-data.s3.amazonaws.com/photos/649899916/large.jpg,cc-by-nc,"(c) cm_celeste, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-9.9756383333,-67.9869916667,4.0,2026-02-22,7930437,cm_celeste,530e0bb8272ace0bf430cb898252a322bc659689a5a91ec29a904753e3ff41d9,1,-12.839588406904156,-70.0
59,275848682,495534996,https://inaturalist-open-data.s3.amazonaws.com/photos/495534996/large.jpeg,cc-by-nc,"(c) MELISA ROMINA DOZO ANDRADE, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-17.655175,-63.1652083333,4.0,2025-04-28,9148081,melisa_romina,563c16b84a36b2e35b76807fc78cc124c56cc556a612a5a6edd73a8041271164,1,-12.839588406904156,-70.0
59,274818900,493962994,https://inaturalist-open-data.s3.amazonaws.com/photos/493962994/large.jpeg,cc-by-nc,"(c) Museo Caba Chura Jose Felix, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-17.8557316667,-63.2272766667,8.0,2025-04-27,9209664,museocaba_chura,89a31fb25d9e20d0b6cc54def79de6019dc42f74a5e42c8e58552e351d134f73,1,-12.839588406904156,-70.0
59,275696733,495318058,https://inaturalist-open-data.s3.amazonaws.com/photos/495318058/large.jpeg,cc-by-nc,"(c) luciana_velasco_cota, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-17.9005975,-63.1617919,551.0,2025-04-28,9222060,luciana_velasco_cota,974788bf3adc1d7ceaae4b42e95ce0bf1fedbc1ea8eccbaa4a9ed727ccce0984,1,-12.839588406904156,-70.0
59,274652806,493708200,https://inaturalist-open-data.s3.amazonaws.com/photos/493708200/large.jpeg,cc-by-nc,"(c) Wendy Robles Gualiani, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-14.774095,-64.9029683333,6.0,2025-04-27,9112045,mariscal26wenrg,9b9d2cde6221bd68a014b9b2bf61b31ba7edb974c1c3d50051fa2be986bdada2,1,-12.839588406904156,-70.0
59,210229807,371875689,https://inaturalist-open-data.s3.amazonaws.com/photos/371875689/large.jpg,cc-by-nc,"(c) valerojas1725, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-17.7742166667,-63.0686945,10.0,2024-04-27,8061493,valerojas1725,a6b509c0013078b69d5c8be93ff2827a49ba20f1c344c9bc4f590017a3eda4dc,1,-12.839588406904156,-70.0
59,274841366,493998113,https://inaturalist-open-data.s3.amazonaws.com/photos/493998113/large.jpg,cc-by-nc,"(c) Valentina Molinas Callejas, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-17.7684333333,-63.0704083333,14.0,2025-04-26,9209212,valentina_molinas,ac2c3b6f2483a0d75b40020dab0ec42e36973ea922c7a855d1690e3bef2ec80b,1,-12.839588406904156,-70.0
59,274676655,493744961,https://inaturalist-open-data.s3.amazonaws.com/photos/493744961/large.jpeg,cc-by-nc,"(c) Yerika Menacho, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-17.7685337141,-63.0688472092,118.0,2025-04-26,9209313,museo_yerikadaneymenachoteceros,bcca2f17bf861395f73d84e0ece3c26e3e0e4096f7465e8bd8c6a78a39c3d760,1,-12.839588406904156,-70.0
59,274850544,494012744,https://inaturalist-open-data.s3.amazonaws.com/photos/494012744/large.jpeg,cc-by-nc,"(c) MuseoMarioOrlandoVillarroel, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-17.8205627962,-63.120935373,29.0,2025-04-27,9209397,museomarioorlandovillarroel,c1adc389642c4de6d3ed9efd734a7391dffea525c5d4786201fe6fc0cd2b5ab3,1,-12.839588406904156,-70.0
59,273020039,491142117,https://inaturalist-open-data.s3.amazonaws.com/photos/491142117/large.jpeg,cc-by-nc,"(c) Josefina Noe, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-14.8106948013,-64.9030500278,205.0,2025-04-25,9162395,uevm_5to_lizkenia,cc11d0ffd6acc77e5c24ed94cd752e2ac376791d0c875d5eefdb380801e73a71,1,-12.839588406904156,-70.0
59,276354346,496306974,https://inaturalist-open-data.s3.amazonaws.com/photos/496306974/large.jpeg,cc-by-nc,"(c) Yesmindel Desiree Sanchez Vargas, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-17.7758639706,-63.1930924952,229.0,2025-04-28,9212326,yesmindel_desiree_sanchez_vargas,cdfef7de62c71d393c8884c84d28778b5c403c29ae971f4d326fdc6a0fb1055f,1,-12.839588406904156,-70.0
59,273906410,492518070,https://inaturalist-open-data.s3.amazonaws.com/photos/492518070/large.jpeg,cc-by-nc,"(c) melodi, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-17.7653879,-63.0679286,2158.0,2025-04-26,9209527,museomelodialaalmanza,e7790f46168bc1bf9f42c6ac15adcbaeb8369624ac56512ca5b0237bbd1cfb08,1,-12.839588406904156,-70.0
59,273025200,491150342,https://inaturalist-open-data.s3.amazonaws.com/photos/491150342/large.jpeg,cc-by-nc,"(c) MARIANA MAMANI SALVADOR, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-14.81291614,-64.89243334,3.0,2025-04-25,9123136,cont_4a_mariana,e881081053bc623c9ee752626fe23066b1f5a01d1599e3ca0443272697a16afb,1,-12.839588406904156,-70.0
59,210828888,372844469,https://inaturalist-open-data.s3.amazonaws.com/photos/372844469/large.jpeg,cc-by-nc,"(c) Fabio Andres, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-14.8607512,-64.7545825,3299.0,2024-04-28,7954948,fernandez_01,ed97295ac9725472d6ff2ab5fb23c7b651cf2190c78f6ff03ee2a65b2655040e,1,-12.839588406904156,-70.0
59,273035576,491165996,https://inaturalist-open-data.s3.amazonaws.com/photos/491165996/large.jpeg,cc-by-nc,"(c) Irma yuliana Camilo Melgar, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-14.8105266667,-64.9038583333,7.0,2025-04-25,9134326,enfer-1a-irmayuliana,ef342be2df408282b4a99af234362c1ad4012b9be55dde2fb2d688e7bdbf0a64,1,-12.839588406904156,-70.0
59,274603354,493632309,https://inaturalist-open-data.s3.amazonaws.com/photos/493632309/large.jpeg,cc-by-nc,"(c) Maiteh Chilo Luna, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,-17.7746408454,-63.0687858537,5.0,2025-04-26,9209209,maitehchilo,fef539bdb3ea7a9f8af61beddcf617d6f3a1fc67fd00db96b4a312e541005e6b,1,-12.839588406904156,-70.0
103,251454409,449928205,https://inaturalist-open-data.s3.amazonaws.com/photos/449928205/large.jpg,cc-by-nc,"(c) Татьяна Химера, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,18.5337297563,98.4477362089,156.0,2024-11-09,6739329,tatiana_chimera,032b3cc0652060fe525b5d8d3ccc14d68a55b1353837175899cc57f761dccd3f,2,12.839588406904143,90.0
103,394592151,723415631,https://inaturalist-open-data.s3.amazonaws.com/photos/723415631/large.jpg,cc-by-nc,"(c) kavinezhilanm, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,12.911214113,80.0945141558,15.0,2026-08-26,9388284,kavinezhilanm,0fe91b1ee0bb5a959541fbe5285e815a802eea1dde25c743ad9b0064b907cd03,2,12.839588406904143,90.0
103,99425547,165736522,https://inaturalist-open-data.s3.amazonaws.com/photos/165736522/large.jpeg,cc-by-nc-sa,"(c) LannaMountainsCharlie, some rights reserved (CC BY-NC-SA)",Commelina benghalensis,76425,19.3660459118,99.081190601,85.0,2021-10-13,2770803,lannamountainscharlie,15a8a90f65932a441989069da34f5efb66b7dfabfdfd5a800e474c8bff71b137,2,12.839588406904143,90.0
103,326808726,591957636,https://inaturalist-open-data.s3.amazonaws.com/photos/591957636/large.jpg,cc-by-nc,"(c) Luis de Ossorno, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,7.8484533333,80.65338,9.0,2025-11-16,7948882,ossorno,1e48779190e04711dd822f1a94a3a46a8cb84ccce115096aa3c162f2f52a328f,2,12.839588406904143,90.0
103,143031459,245284789,https://inaturalist-open-data.s3.amazonaws.com/photos/245284789/large.jpg,cc-by-nc,"(c) Samrudh Nandagopal, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,13.447486,80.224187,214.0,2022-11-27,3341973,samrudhnandagopal,2f10eb8cc37b83fb24a9b10471c7244227af2fbc0eb2033effaa70bcad01086f,2,12.839588406904143,90.0
103,144061636,247181008,https://inaturalist-open-data.s3.amazonaws.com/photos/247181008/large.jpeg,cc-by-nc,"(c) Meera Pradeep, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,13.1082523722,80.183416754,3554.0,2022-12-10,6200222,meera_05__,4ad9c0807c98a021e74feac4accd3ddf1c269fa5c99fec76e2022394e9c3b9de,2,12.839588406904143,90.0
103,327492787,593323212,https://inaturalist-open-data.s3.amazonaws.com/photos/593323212/large.jpg,cc-by-nc,"(c) Luis de Ossorno, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,7.2799083333,80.604095,14.0,2025-11-19,7948882,ossorno,631a2b6a9fb1d6d6f3c2f30df983046663a70be9aa5495418ea2041110389c13,2,12.839588406904143,90.0
103,334165572,606784460,https://inaturalist-open-data.s3.amazonaws.com/photos/606784460/large.jpg,cc-by-nc,"(c) bsuyang, some rights reserved (CC BY-NC)",Commelina benghalensis,76425,15.6086432,99.320848,207.0,2025-12-13,1508261,bsuyang,64f7ac2bcb1f720f7b584c826e929e9c00b9bce719f0ec3f883f3129ba05e37f,2,12.839588406904143,90.0
103,313775462,566670299,https://inaturalist-open-data.s3.amazonaws.com/photos/566670299/large.jpg,cc-by,"(c) Boson, some rights reserved (CC BY)",Commelina benghalensis,76425,17.7564149364,83.2563277334,31.0,2025-09-14,8947850,einsum,735ae05a8d5b9f316be7d647320c5f5c68241c9b5630336518e6684c292fe482,2,12.839588406904143,90.0
