species,inat_taxon_id,observation_id,photo_id,photo_url_large,photo_license,attribution,latitude,longitude,positional_accuracy_m,observed_on,observer_id,observer,row_hash,h9_selection_order,query_species
Lantana camara,50333,125098957,212116046,https://inaturalist-open-data.s3.amazonaws.com/photos/212116046/large.jpg,cc-by-nc,"(c) Edie Banner, some rights reserved (CC BY-NC)",27.3925866667,-82.5650333333,4.0,2022-07-06,26603,ejbanner,9ba421df53ce07482bb98aed19f5569a531ddbfe45df662fcf0b90d37e76d3ac,17,Lantana camara
Lantana camara,50333,203459442,359479627,https://inaturalist-open-data.s3.amazonaws.com/photos/359479627/large.jpg,cc-by-nc,"(c) Malcolm Tattersall, some rights reserved (CC BY-NC)",-19.7538947038,146.4585117699,1466.0,2024-03-17,2509297,malcolm_in_townsville,b1846e500d08b70bd571e3f02d557f2cac000ec075fd5e0bfca303fcf1cda234,18,Lantana camara
Lantana camara,50333,386195462,707085572,https://inaturalist-open-data.s3.amazonaws.com/photos/707085572/large.jpg,cc-by-nc,"(c) Himanshu Shekhar Palei, some rights reserved (CC BY-NC)",23.0049388833,72.5981966667,21.0,2026-07-28,9867593,himanshusp,30e65d8dc147e18bd3580fb16aa9010b21c53ebe91eb2a4e0f5560706249dddb,19,Lantana camara
Lantana camara,50333,78717615,128857992,https://inaturalist-open-data.s3.amazonaws.com/photos/128857992/large.jpg,cc-by-nc,"(c) Motmot Project Costa Rica, some rights reserved (CC BY-NC)",10.1044733576,-84.5645638844,4.0,2021-05-10,380379,motmotprojectcr,1ce11f918552690879adcac2c811ff266b327541a71608bbff5f7d25988173db,20,Lantana camara
Lantana camara,50333,141835741,243071023,https://inaturalist-open-data.s3.amazonaws.com/photos/243071023/large.jpeg,cc-by-nc,"(c) David Ballesteros, some rights reserved (CC BY-NC)",28.0892210054,-15.592590213,7.0,2022-10-27,4173263,balles2601,9e4e4947c0516aade09701b0ea934ddf73432080ca2ba2531aaba9c81d372e3c,21,Lantana camara
Lantana camara,50333,105416781,176870156,https://inaturalist-open-data.s3.amazonaws.com/photos/176870156/large.jpeg,cc-by-nc,"(c) 路人一個, some rights reserved (CC BY-NC)",22.2866840363,114.036605835,35.0,2022-01-23,1894874,passingbyjsml0125,a69fcdc28257dae7a5a4e343156ea7b809c7058de7c8b979dfee56ca477d5731,22,Lantana camara
Lantana camara,50333,379969146,695098877,https://inaturalist-open-data.s3.amazonaws.com/photos/695098877/large.jpg,cc-by-nc,"(c) robburrett, some rights reserved (CC BY-NC)",-20.1633861667,28.57097,4.0,2026-07-10,7752651,robburrett,ca0256c86e4182a5b043c7a8c8a6583015204a3a6713f759210b08fc822225bf,23,Lantana camara
Lantana camara,50333,328099471,594472380,https://inaturalist-open-data.s3.amazonaws.com/photos/594472380/large.jpg,cc-by,"(c) Cristiane Colodel, some rights reserved (CC BY)",-24.266569,-49.694302,60.0,2025-11-24,3873955,criscolodel,bf054a88390e26524c09a30870fd8326d15560841082859b2a6b62cb98a1136a,24,Lantana camara
Lantana camara,50333,313752617,566625116,https://inaturalist-open-data.s3.amazonaws.com/photos/566625116/large.jpg,cc-by,"(c) Boson, some rights reserved (CC BY)",17.7560595506,83.2562261447,94.0,2025-09-14,8947850,einsum,b449523ef7de9035027632e9eb41d48837046426a3d343d7091e35aa49389f2d,25,Lantana camara
Lantana camara,50333,237496023,422677501,https://inaturalist-open-data.s3.amazonaws.com/photos/422677501/large.jpeg,cc-by-nc,"(c) Martin Vašina, some rights reserved (CC BY-NC)",36.9924217761,15.2620660141,30.0,2024-08-23,1506635,martinvas,fef6a3d354a828622f83f350d008f4b86efc5cb3c1b076f48a1e39d69fbbee39,26,Lantana camara
Lantana camara,50333,376091379,687611813,https://inaturalist-open-data.s3.amazonaws.com/photos/687611813/large.jpg,cc-by-nc,"(c) Ashton Curtis, some rights reserved (CC BY-NC)",-27.225260844,153.0697702244,436.0,2026-06-28,10338542,cu_ashton,952cf5ec1425cd4158883d1bccc63ba2e86bdd3d70560269e63e3dc8ae2f23a7,27,Lantana camara
Lantana camara,50333,37207408,58946096,https://inaturalist-open-data.s3.amazonaws.com/photos/58946096/large.jpeg,cc-by-nc-sa,"(c) Gabriel Camilo Jaramillo Giraldo, some rights reserved (CC BY-NC-SA)",6.0325326703,-75.4188355809,4.0,2019-12-31,86081,camilojotage,30d302cb3504711df5fc63813aae4a03befa33a185664ead1d4e4c5d02406848,28,Lantana camara
Lantana camara,50333,99190190,165300588,https://inaturalist-open-data.s3.amazonaws.com/photos/165300588/large.jpeg,cc-by-nc,"(c) naturalist_neel, some rights reserved (CC BY-NC)",31.620648546,74.8801088333,233.0,2021-10-24,5136743,naturalist_neel,96979f098a3a654d6ef48c7cfbc0238afbf495d249f99ef1729d2af096f48554,29,Lantana camara
Lantana camara,50333,298506124,537694825,https://inaturalist-open-data.s3.amazonaws.com/photos/537694825/large.jpg,cc-by-nc,"(c) Martim Bettencourt, some rights reserved (CC BY-NC)",38.7075283333,-9.3770783333,5.0,2025-07-16,9356196,martimbett,6af5300d58ae1e4889cbe4965db6d640b04f8c8841411735b851eabcbda97d1b,30,Lantana camara
Lantana camara,50333,117536803,198510752,https://inaturalist-open-data.s3.amazonaws.com/photos/198510752/large.jpeg,cc-by-nc,"(c) leoram25, some rights reserved (CC BY-NC)",18.4919183059,-69.9508612602,756.0,2022-05-14,5623429,leoram25,9108d6d878e478326654bc2638559746db4609378a0ff85c476415ae8e5712a8,31,Lantana camara
Lantana camara,50333,85311992,140348709,https://inaturalist-open-data.s3.amazonaws.com/photos/140348709/large.jpeg,cc0,no rights reserved,22.8827314425,120.6142255195,4.0,2021-05-23,1128020,leaf0605,927d26ad7a588b9b774e050ed841f3ef24853267fcbcbbd8f3694a836a959be3,32,Lantana camara
Lantana camara,50333,147440039,253707238,https://inaturalist-open-data.s3.amazonaws.com/photos/253707238/large.jpeg,cc-by-nc,"(c) apusaffinis, some rights reserved (CC BY-NC)",-26.128795,27.881996,4.0,2023-01-27,5482929,apusaffinis,2c1dc087b588f2a53acf56005987ed541a454304894a91031a93fdf7976a5979,33,Lantana camara
Lantana camara,50333,59575179,95199916,https://inaturalist-open-data.s3.amazonaws.com/photos/95199916/large.jpeg,cc-by-nc,"(c) Belén Olivera, some rights reserved (CC BY-NC)",-34.9426640065,-54.9135595188,75.0,2020-09-06,2726254,belen_olivera,41ce250078bd9b3f954d04328b4ed957a9628e212d3dcb60b70d202525113f03,34,Lantana camara
Lantana camara,50333,35208998,55494924,https://inaturalist-open-data.s3.amazonaws.com/photos/55494924/large.jpg,cc-by-nc,"(c) diegofranco1998, some rights reserved (CC BY-NC)",25.60433333,-100.35228667,128.0,2019-11-02,2149269,diegofranco1998,0f14ed74ac7f1d90af96db4c8830d298adad240fb93267652148cbcf45fa26df,35,Lantana camara
Lantana camara,50333,72706383,118587337,https://inaturalist-open-data.s3.amazonaws.com/photos/118587337/large.jpg,cc-by-nc,"(c) Rosabel Miro, some rights reserved (CC BY-NC)",9.0805830936,-79.4703379163,50.0,2021-04-02,377565,rosabelmiro,ea0d8f3ef587026b3d470999d27911a0cd8f80515a76da1d2271bd9f73cc58e7,36,Lantana camara
Lantana camara,50333,329812208,597919599,https://inaturalist-open-data.s3.amazonaws.com/photos/597919599/large.jpg,cc-by-nc,"(c) thecuts, some rights reserved (CC BY-NC)",18.3868296253,73.5240237522,1251.0,2025-12-07,9827212,thecuts,b3d10ea4a41670743de16b6354393e8740d86051031af3fbf57ac1fe849181a6,37,Lantana camara
Lantana camara,50333,335474516,609444290,https://inaturalist-open-data.s3.amazonaws.com/photos/609444290/large.jpg,cc-by-nc,"(c) inesfreitas8, some rights reserved (CC BY-NC)",32.6488658405,-16.9015223062,24.0,2026-01-20,10019486,inesfreitas8,93239b2d1541dafaf7c4f44865b42a05cc29e31b89e4c166802a7b81fa9eaa83,38,Lantana camara
Lantana camara,50333,174999922,304093384,https://inaturalist-open-data.s3.amazonaws.com/photos/304093384/large.jpeg,cc-by-nc,"(c) KDendle, some rights reserved (CC BY-NC)",-23.136487974,150.7273746282,1542.0,2023-07-26,6144532,weevilyday,f8168c56c3992c5604b45d5256b92ca3c8d0b8370088d71a843c5728b297409a,39,Lantana camara
Lantana camara,50333,349053022,636685069,https://inaturalist-open-data.s3.amazonaws.com/photos/636685069/large.jpg,cc-by-nc,"(c) Ibarra Camila Eugenia, some rights reserved (CC BY-NC)",-27.4642133,-58.844683,151.0,2026-04-11,10306988,ibarra3,c175e73043b5e9cd70a91f98a676571aa31d9a81183291e58f50950b38ca7883,40,Lantana camara
Lantana camara,50333,338534417,615675284,https://inaturalist-open-data.s3.amazonaws.com/photos/615675284/large.jpg,cc-by-nc,"(c) jorgia_e, some rights reserved (CC BY-NC)",-32.394087,152.48342,3162.0,2026-02-11,8586095,jorgia_e,2b4d7f68c34e5a97e094188972e9cd1fcfaca36be6cbaaf36ec9225d1b6e718b,41,Lantana camara
Lantana camara,50333,194545839,341999936,https://inaturalist-open-data.s3.amazonaws.com/photos/341999936/large.jpeg,cc0,no rights reserved,-25.8510771618,-54.1738378073,244.0,2023-11-28,1514402,hhulsberg,a5e3f3a730e707cc8c041622e16e930a72222070dcf5d4169d74a2757be48e5d,42,Lantana camara
Lantana camara,50333,198989638,350836388,https://inaturalist-open-data.s3.amazonaws.com/photos/350836388/large.jpeg,cc-by-nc,"(c) jemsyj, some rights reserved (CC BY-NC)",36.8943458564,22.2262859344,135.0,2023-11-21,7789468,jemsyj,33e33c85b5027be0fd08200296aa12f1f7fc45ef094d023ad9ee1e4b580df10f,43,Lantana camara
Lantana camara,50333,109532650,184624789,https://inaturalist-open-data.s3.amazonaws.com/photos/184624789/large.jpeg,cc-by,"(c) Mahomed Desai, some rights reserved (CC BY)",-29.6657333333,30.375865,10.0,2022-03-24,2572233,m_d,bcac89ec740dd1ad103069a310f9bd8efa7426687472d0847e2886b8da03fde3,44,Lantana camara
Lantana camara,50333,77626708,126968942,https://inaturalist-open-data.s3.amazonaws.com/photos/126968942/large.jpeg,cc-by-nc,"(c) Esmeralda, some rights reserved (CC BY-NC)",18.8713081161,-97.02296298,2550.0,2021-04-25,4014221,leaaxy,1fd76365a680c693a6bb29dd7a3637607325b1d5f2cfa9e13fce2502ca412854,45,Lantana camara
Lantana camara,50333,18882260,28934276,https://inaturalist-open-data.s3.amazonaws.com/photos/28934276/large.jpeg,cc0,no rights reserved,-27.6837000293,-48.48723144,115.0,2018-12-07,723907,pajeu,cdde0376ca188d487502edb37ad24e9793cc53bd8c5c706fa9844a5a8a5e0d3e,46,Lantana camara
Lantana camara,50333,372301750,680304724,https://inaturalist-open-data.s3.amazonaws.com/photos/680304724/large.jpg,cc-by-nc,"(c) Dr MC Moshobane, some rights reserved (CC BY-NC)",-23.68444377,30.13583732,6.0,2026-06-16,688827,alienwatch,b47a8b99fb0520a0cc1fedd54410f2a319b9256f13c7d207a2bc3cdabb997a16,47,Lantana camara
Lantana camara,50333,376518349,688430405,https://inaturalist-open-data.s3.amazonaws.com/photos/688430405/large.jpg,cc-by-nc,"(c) botswanabugs, some rights reserved (CC BY-NC)",-22.404817,26.676197,2.0,2026-06-29,499272,botswanabugs,99cccaeb26838684a7e24f8cc658c24ab1b4a043ae7d83ae4461aa5fb234d084,48,Lantana camara
Lantana camara,50333,229683358,407824636,https://inaturalist-open-data.s3.amazonaws.com/photos/407824636/large.jpeg,cc-by-nc,"(c) Ruby MacGillivray, some rights reserved (CC BY-NC)",39.7102551646,2.6249320267,35.0,2024-07-16,781701,rubymac,af8ea3bc703112af322f765830a67388ff7e74224724f5cc5ce0866ec777cec0,49,Lantana camara
Lantana camara,50333,68261302,110484878,https://inaturalist-open-data.s3.amazonaws.com/photos/110484878/large.jpg,cc-by-nc,"(c) Larry Chen, some rights reserved (CC BY-NC)",25.647255,-80.35673667,10.0,2021-01-17,161086,cypselurus,66e7d432958b4cc44eee6c5872083ddf9439aaa3aea1b4a504807f42aea5be74,50,Lantana camara
Lantana camara,50333,358327381,653665406,https://inaturalist-open-data.s3.amazonaws.com/photos/653665406/large.jpg,cc-by-nc,"(c) Martin Arregui, some rights reserved (CC BY-NC)",-34.8706897902,-58.0753988085,31.0,2026-05-03,893121,martin_arregui,5c73441bf57bb6a6e3170aaff470602d791591ea72e4beece1e214b999814ed7,51,Lantana camara
Lantana camara,50333,142819994,244924514,https://inaturalist-open-data.s3.amazonaws.com/photos/244924514/large.jpg,cc-by-nc,"(c) leonardonunez, some rights reserved (CC BY-NC)",8.4999810532,-82.6025053394,5.0,2022-11-25,6315199,leonardonunez,71a9a5e0c242403ebfc997d9219cf142d54e8fb4d1d65f5b8c92b2eb6ab8761e,52,Lantana camara
Lantana camara,50333,314600510,568226216,https://inaturalist-open-data.s3.amazonaws.com/photos/568226216/large.jpg,cc-by-nc,"(c) Gerhard Lemmer, some rights reserved (CC BY-NC)",-33.92012,25.2913016667,5.0,2025-09-15,6876203,gerhardlemmer,5eff26209f1be35cc18fcc11bd69d8aff8e71ebf1267a3ea1d68cff241014c25,53,Lantana camara
Lantana camara,50333,338294544,615175420,https://inaturalist-open-data.s3.amazonaws.com/photos/615175420/large.jpg,cc-by-nc,"(c) belawarra, some rights reserved (CC BY-NC)",-30.0094384138,153.2130806645,15.0,2026-02-11,9923241,belawarra,ab3398594b67b4df4c3c9a0eab5d2e3c1ffc329b368c597a7c21c5bdbc68b350,54,Lantana camara
Lantana camara,50333,282512610,507568491,https://inaturalist-open-data.s3.amazonaws.com/photos/507568491/large.jpg,cc-by-nc,"(c) Barbara Parris, some rights reserved (CC BY-NC)",-34.9906226992,173.5010936679,2.0,2025-04-22,355160,barbaraparris,c19c56b24480ae498ed45e145268538ae200aaf39d07f18f7d29aa2eb8fc122a,55,Lantana camara
Lantana camara,50333,320603524,579688685,https://inaturalist-open-data.s3.amazonaws.com/photos/579688685/large.jpg,cc-by-nc,"(c) Lando K, some rights reserved (CC BY-NC)",-33.8956216667,150.6033033333,135.0,2025-10-13,6448368,lmk96,e636c004033c65e4f9f8cc4c96b5be425726072f739d3d643c6826db6b648d6f,56,Lantana camara
Lantana camara,50333,184229066,321555175,https://inaturalist-open-data.s3.amazonaws.com/photos/321555175/large.jpeg,cc-by-nc,"(c) Anima Motrix, some rights reserved (CC BY-NC)",-31.8718316764,-58.2206390798,160.0,2023-09-20,2530824,animamotrix1,24f441fa169358dff40d2e5382797d6f0cdd336eebd6889f6e4f0fdec7083608,57,Lantana camara
Lantana camara,50333,158029720,273163367,https://inaturalist-open-data.s3.amazonaws.com/photos/273163367/large.jpg,cc-by-nc,"(c) 陳正守, some rights reserved (CC BY-NC)",24.60067,121.8517783333,4.0,2023-04-29,1384928,chengshou,d964ddd18899d9689198733c97ae8eb00c21e32da2f8757a381155ba5520a037,58,Lantana camara
Lantana camara,50333,85668157,140989664,https://inaturalist-open-data.s3.amazonaws.com/photos/140989664/large.jpeg,cc-by-nc,"(c) Charcos Companhia, some rights reserved (CC BY-NC)",40.4622250783,-8.7166029146,4.0,2021-07-04,4119945,charcoscompanhia,554f4d23ec9cac6cb29001369b39c15cab3cc6e657fbd082d67ae93cb93e4713,59,Lantana camara
Lantana camara,50333,99114344,165148395,https://inaturalist-open-data.s3.amazonaws.com/photos/165148395/large.jpg,cc-by-nc,"(c) Agustin Benegas, some rights reserved (CC BY-NC)",-33.3000810742,-60.2436070087,282.0,2021-10-23,2912651,agustinbene,aff3d6c7933376f0a98d81ee9a98e65f1940841e164951ad4a1a4b55acd272ab,60,Lantana camara
Veronica chamaedrys,51610,162071510,280202120,https://inaturalist-open-data.s3.amazonaws.com/photos/280202120/large.jpg,cc-by-nc,"(c) lilyskin, some rights reserved (CC BY-NC)",36.1834249468,-81.6099872433,4.0,2023-05-16,6895580,lilyskin,79486bcb62a0251bbd4d2fdd9208780c0791c25eb0240cf9e445d08e4a565ef2,1,Veronica chamaedrys
Veronica chamaedrys,51610,121577285,205748911,https://inaturalist-open-data.s3.amazonaws.com/photos/205748911/large.jpeg,cc-by,"(c) iljar, some rights reserved (CC BY)",56.60289438,61.24476604,3.0,2022-06-13,3417562,iljar,7b3c197a6a8c47c085cfa3c5592b1ffab1da9a25b3657941fe16cbac1abffd98,2,Veronica chamaedrys
Veronica chamaedrys,51610,163358250,282533077,https://inaturalist-open-data.s3.amazonaws.com/photos/282533077/large.jpeg,cc-by-nc,"(c) Miguel Ángel Bermejo Roa, some rights reserved (CC BY-NC)",41.0813343015,-3.4514662251,84.0,2023-05-14,6322256,brutaflor,e77fd5717441643f8b5876bf72cf1fcc42887e98f787d6e1ef9faf690fc60f46,3,Veronica chamaedrys
Veronica chamaedrys,51610,225768405,400317831,https://inaturalist-open-data.s3.amazonaws.com/photos/400317831/large.jpg,cc-by-nc,"(c) em_kn, some rights reserved (CC BY-NC)",47.5671835431,-52.7029046346,49.0,2024-06-16,2575857,em_kn,ba26d9362539b9b345d11f806035ad581248bf9617e97a29114d32865b91cfb2,4,Veronica chamaedrys
Veronica chamaedrys,51610,365072487,666504910,https://inaturalist-open-data.s3.amazonaws.com/photos/666504910/large.jpg,cc-by-nc,"(c) Anna MT Jansson, some rights reserved (CC BY-NC)",59.98979076,17.58249145,4.0,2026-05-25,10349119,annamtj,abd0c78c93193cb066929a4b6da8b1cc1a7ca44b3042e21d471488512fc68be6,5,Veronica chamaedrys
Veronica chamaedrys,51610,219543919,388606017,https://inaturalist-open-data.s3.amazonaws.com/photos/388606017/large.jpeg,cc-by,"(c) Andreas Schneider, some rights reserved (CC BY)",43.5636919849,17.8956760839,26.0,2024-05-30,2509775,andreass1,86bbfe8a76141798661bd21d43cd781e2797572e24465a9fded244cfbc764c4d,6,Veronica chamaedrys
Veronica chamaedrys,51610,378724424,692688510,https://inaturalist-open-data.s3.amazonaws.com/photos/692688510/large.jpg,cc-by-nc,"(c) yung_botanist, some rights reserved (CC BY-NC)",54.7591020035,-5.7227222621,18.0,2026-06-29,10467278,yung_botanist,190a8cf01e91fbf025c350e33547dc8875bd3c5f8c7b9f14f59687662f7378fd,7,Veronica chamaedrys
Veronica chamaedrys,51610,348233132,635048125,https://inaturalist-open-data.s3.amazonaws.com/photos/635048125/large.jpg,cc-by-nc,"(c) Zolotukhina Irina, some rights reserved (CC BY-NC)",51.5704444,36.0906050793,31.0,2025-05-20,2554644,zibzap,8279e8444093575667f7483f104b7d9beac0fc0f90359cafbd2982a36c2f1aaa,8,Veronica chamaedrys
Veronica chamaedrys,51610,228898122,406248480,https://inaturalist-open-data.s3.amazonaws.com/photos/406248480/large.jpg,cc-by-nc,"(c) Irina Butorina, some rights reserved (CC BY-NC)",65.8282159444,44.2763833174,15.0,2024-07-11,3254589,irinabutorina,79ddbc0c98ed294916ba31be9da295909e5aa8aa526cd9de44530b1146fee757,9,Veronica chamaedrys
Veronica chamaedrys,51610,160976020,278212126,https://inaturalist-open-data.s3.amazonaws.com/photos/278212126/large.jpg,cc-by-nc,"(c) littlebrowncreeper, some rights reserved (CC BY-NC)",44.7509616667,-68.8337033333,4.0,2023-05-10,5968173,littlebrowncreeper,4d9294f0812a4c38dacd437259727dad54518b496e14c836da8484f2357ce66a,10,Veronica chamaedrys
Veronica chamaedrys,51610,121689782,205953558,https://inaturalist-open-data.s3.amazonaws.com/photos/205953558/large.jpeg,cc-by-nc,"(c) Robert Kahl, some rights reserved (CC BY-NC)",46.4992586587,-87.3552761972,3.0,2022-06-13,499660,bob_kahl,2b071318a1d896689f870f16be057ed93bfe2b977251ffe4e131a58b9c0211fd,11,Veronica chamaedrys
Veronica chamaedrys,51610,368939880,673888817,https://inaturalist-open-data.s3.amazonaws.com/photos/673888817/large.jpg,cc-by-nc,"(c) sipelgas, some rights reserved (CC BY-NC)",50.915924795,8.8982274849,56.0,2026-06-06,10486091,sipelgas,898b5816d8ff8f71459f56dae38a50dc182b8b1b0fd384dc1b016bd480bf71c0,12,Veronica chamaedrys
Veronica chamaedrys,51610,367001578,670187968,https://inaturalist-open-data.s3.amazonaws.com/photos/670187968/large.jpg,cc-by-nc,"(c) vadzim0, some rights reserved (CC BY-NC)",52.1772193909,21.0832805634,14.0,2026-05-31,9593802,vadzim0,e3778cc6d16c67c6f8987e17f6236c9f089e5f08da9ebe42709fdb9c8db76f3f,13,Veronica chamaedrys
Veronica chamaedrys,51610,223616759,396241015,https://inaturalist-open-data.s3.amazonaws.com/photos/396241015/large.jpeg,cc-by-nc,"(c) alexfamilyteam, some rights reserved (CC BY-NC)",58.565985,31.71648,20.0,2024-06-16,4212520,alexfamilyteam,0f3a74e3418e3419a9e3ae673996197eed4221aec0e6e243e00fa22d937f1ce0,14,Veronica chamaedrys
Veronica chamaedrys,51610,269763855,485077526,https://inaturalist-open-data.s3.amazonaws.com/photos/485077526/large.jpg,cc-by-nc,"(c) Stéphane Bello, some rights reserved (CC BY-NC)",48.0670366696,-1.6873459572,4.0,2025-04-07,7210576,stefane35,55a8cf0dc27b9bf78c808a0709de7446e5636397b27adee96a3f077b86a0de29,15,Veronica chamaedrys
Veronica chamaedrys,51610,369343305,674639182,https://inaturalist-open-data.s3.amazonaws.com/photos/674639182/large.jpg,cc-by-nc,"(c) Maxime VASSEUR, some rights reserved (CC BY-NC)",44.2714174531,6.3819050944,2.0,2026-06-06,2385296,massiverameux,416ae20603666e9495c945db43c4383b9d5cc6407e5f386d4e108117859ac5e8,16,Veronica chamaedrys
Veronica chamaedrys,51610,119871505,202686850,https://inaturalist-open-data.s3.amazonaws.com/photos/202686850/large.jpeg,cc-by,"(c) Rinrin, some rights reserved (CC BY)",56.2970007475,43.9814314619,3.0,2022-06-01,2430756,rinaberry,16c4f1fe42f2f66af8950ba75aa71425afa1a6a50b20ac6db9e93a437fdef7ca,17,Veronica chamaedrys
Veronica chamaedrys,51610,78514158,128501243,https://inaturalist-open-data.s3.amazonaws.com/photos/128501243/large.jpg,cc-by-nc,"(c) Simon Wyatt, some rights reserved (CC BY-NC)",42.3534592593,-76.4797014881,357.0,2021-05-12,4352178,simonwyatt,7d7358dda961dbaf82e195774c5b5ec7d55643a103974ec31eb61e6b6ceac644,18,Veronica chamaedrys
